"Time (s)","X (hPa)"
1.624536538E3,9.630339813E2
1.625460843E3,9.630287170E2
1.626385269E3,9.630204773E2
1.627309689E3,9.630101013E2
1.628233990E3,9.629963684E2
1.629158095E3,9.629762268E2
1.630082177E3,9.629598236E2
1.631006499E3,9.629449463E2
1.631930838E3,9.629268646E2
1.632855026E3,9.629145050E2
1.633779194E3,9.629059601E2
1.634703334E3,9.629016113E2
1.635627521E3,9.628979492E2
1.636551889E3,9.628971863E2
1.637476056E3,9.628962708E2
1.638400361E3,9.628953552E2
1.639324455E3,9.628934479E2
1.640248533E3,9.628924561E2
1.641172832E3,9.628900909E2
1.642097121E3,9.628885651E2
1.643021225E3,9.628839874E2
1.643945375E3,9.628782654E2
1.644869527E3,9.628734589E2
1.645793682E3,9.628693390E2
1.646717829E3,9.628630066E2
1.647641924E3,9.628592682E2
1.648566076E3,9.628589630E2
1.649490285E3,9.628568268E2
1.650414408E3,9.628534698E2
1.651338442E3,9.628430939E2
1.652262450E3,9.628286743E2
1.653186609E3,9.628111267E2
1.654110714E3,9.627925110E2
1.655034790E3,9.627764893E2
1.655958759E3,9.627660370E2
1.656882720E3,9.627557373E2
1.657806677E3,9.627436829E2
1.658730734E3,9.627354431E2
1.659654688E3,9.627271271E2
1.660578579E3,9.627201843E2
1.661502531E3,9.627165985E2
1.662426530E3,9.627159119E2
1.663350492E3,9.627136230E2
1.664274426E3,9.627113342E2
1.665198504E3,9.627077484E2
1.666122570E3,9.627077484E2
1.667046500E3,9.627096558E2
1.667970646E3,9.627124023E2
1.668894970E3,9.627146912E2
1.669819033E3,9.627181244E2
1.670743200E3,9.627194214E2
1.671667256E3,9.627194214E2
1.672591424E3,9.627185059E2
1.673515557E3,9.627173615E2
1.674439618E3,9.627165222E2
1.675363839E3,9.627159882E2
1.676287835E3,9.627159882E2
1.677211669E3,9.627159882E2
1.678135432E3,9.627152252E2
1.679059260E3,9.627122498E2
1.679983185E3,9.627086639E2
1.680907106E3,9.627037811E2
1.681830936E3,9.626973724E2
1.682754750E3,9.626941681E2
1.683678657E3,9.626912689E2
1.684602674E3,9.626890564E2
1.685526833E3,9.626876068E2
1.686450894E3,9.626868439E2
1.687374977E3,9.626862335E2
1.688299067E3,9.626852417E2
1.689223165E3,9.626841736E2
1.690147304E3,9.626829529E2
1.691071506E3,9.626827240E2
1.691995634E3,9.626800537E2
1.692919795E3,9.626786041E2
1.693843947E3,9.626764679E2
1.694768173E3,9.626718903E2
1.695692262E3,9.626664734E2
1.696616419E3,9.626621246E2
1.697540748E3,9.626551056E2
1.698465104E3,9.626499939E2
1.699389337E3,9.626474762E2
1.700313695E3,9.626466370E2
1.701237964E3,9.626464081E2
1.702162270E3,9.626464081E2
1.703086593E3,9.626468658E2
1.704010892E3,9.626486969E2
1.704935177E3,9.626498413E2
1.705859315E3,9.626498413E2
1.706783431E3,9.626498413E2
1.707707440E3,9.626476288E2
1.708631533E3,9.626424408E2
1.709555784E3,9.626353455E2
1.710480185E3,9.626290131E2
1.711404458E3,9.626236725E2
1.712328766E3,9.626194000E2
1.713252976E3,9.626168823E2
1.714177107E3,9.626165009E2
1.715101126E3,9.626147461E2
1.716025211E3,9.626126099E2
1.716949247E3,9.626116180E2
1.717873285E3,9.626093292E2
1.718797361E3,9.626068115E2
1.719721694E3,9.626036835E2
1.720646078E3,9.626018524E2
1.721570247E3,9.625999451E2
1.722494322E3,9.625987244E2
1.723418360E3,9.625979614E2
1.724342271E3,9.625971222E2
1.725266236E3,9.625967407E2
1.726190256E3,9.625953674E2
1.727114351E3,9.625917816E2
1.728038327E3,9.625870514E2
1.728962565E3,9.625823212E2
1.729886657E3,9.625765991E2
1.730810696E3,9.625730896E2
1.731734795E3,9.625683594E2
1.732659118E3,9.625650024E2
1.733583160E3,9.625641632E2
1.734507341E3,9.625641632E2
1.735431382E3,9.625655365E2
1.736355611E3,9.625683594E2
1.737279705E3,9.625683594E2
1.738203632E3,9.625673676E2
1.739127619E3,9.625652313E2
1.740051673E3,9.625620270E2
1.740975714E3,9.625585938E2
1.741899907E3,9.625581360E2
1.742824075E3,9.625579834E2
1.743748132E3,9.625581360E2
1.744672456E3,9.625581360E2
1.745596749E3,9.625594330E2
1.746520966E3,9.625599670E2
1.747445145E3,9.625611115E2
1.748369314E3,9.625611115E2
1.749293496E3,9.625612640E2
1.750217830E3,9.625612640E2
1.751142189E3,9.625614166E2
1.752066518E3,9.625614166E2
1.752990851E3,9.625614166E2
1.753915166E3,9.625665283E2
1.754839678E3,9.625665283E2
1.755764231E3,9.625650787E2
1.756688668E3,9.625640106E2
1.757613108E3,9.625613403E2
1.758537695E3,9.625563812E2
1.759462359E3,9.625533295E2
1.760386897E3,9.625531769E2
1.761311312E3,9.625526428E2
1.762235658E3,9.625519562E2
1.763160087E3,9.625526428E2
1.764084651E3,9.625537872E2
1.765009142E3,9.625545502E2
1.765933593E3,9.625547028E2
1.766857868E3,9.625547028E2
1.767782292E3,9.625545502E2
1.768706732E3,9.625544739E2
1.769631136E3,9.625512695E2
1.770555675E3,9.625491333E2
1.771480255E3,9.625471497E2
1.772404814E3,9.625444031E2
1.773329185E3,9.625434113E2
1.774253521E3,9.625434113E2
1.775177969E3,9.625465393E2
1.776102398E3,9.625476837E2
1.777026879E3,9.625509644E2
1.777951259E3,9.625512695E2
1.778875667E3,9.625512695E2
1.779800202E3,9.625496674E2
1.780724765E3,9.625492096E2
1.781649293E3,9.625490570E2
1.782573698E3,9.625490570E2
1.783497961E3,9.625499725E2
1.784422459E3,9.625521088E2
1.785346994E3,9.625590515E2
1.786271554E3,9.625660706E2
1.787195959E3,9.625721741E2
1.788120389E3,9.625796509E2
1.789044874E3,9.625850677E2
1.789969310E3,9.625863647E2
1.790893720E3,9.625891113E2
1.791818270E3,9.625899506E2
1.792742644E3,9.625914001E2
1.793667007E3,9.625942230E2
1.794591386E3,9.625995636E2
1.795515740E3,9.626047516E2
1.796439980E3,9.626095581E2
1.797364236E3,9.626161957E2
1.798288767E3,9.626194000E2
1.799213183E3,9.626203918E2
1.800137512E3,9.626229095E2
1.801061910E3,9.626244354E2
1.801986371E3,9.626276398E2
1.802910792E3,9.626325226E2
1.803835256E3,9.626400757E2
1.804759771E3,9.626469421E2
1.805684143E3,9.626538849E2
1.806608721E3,9.626584625E2
1.807533192E3,9.626655579E2
1.808457609E3,9.626728821E2
1.809382084E3,9.626808167E2
1.810306511E3,9.626903534E2
1.811230786E3,9.627006531E2
1.812155186E3,9.627129364E2
1.813079634E3,9.627232361E2
1.814003997E3,9.627338409E2
1.814928495E3,9.627458191E2
1.815852918E3,9.627574921E2
1.816777426E3,9.627680206E2
1.817701830E3,9.627801514E2
1.818626291E3,9.627915955E2
1.819550836E3,9.628019714E2
1.820475268E3,9.628108215E2
1.821399481E3,9.628185272E2
1.822323799E3,9.628250122E2
1.823248177E3,9.628294373E2
1.824172622E3,9.628315735E2
1.825096893E3,9.628337860E2
1.826021201E3,9.628360748E2
1.826945417E3,9.628366852E2
1.827869733E3,9.628368378E2
1.828794069E3,9.628379059E2
1.829718405E3,9.628387451E2
1.830642605E3,9.628392029E2
1.831566725E3,9.628421783E2
1.832490970E3,9.628448486E2
1.833415181E3,9.628475189E2
1.834339465E3,9.628519440E2
1.835263631E3,9.628591156E2
1.836187795E3,9.628643799E2
1.837111996E3,9.628697968E2
1.838036153E3,9.628753662E2
1.838960608E3,9.628762817E2
1.839885057E3,9.628771973E2
1.840809488E3,9.628774261E2
1.841733836E3,9.628775024E2
1.842657998E3,9.628784943E2
1.843582299E3,9.628829956E2
1.844506393E3,9.628862000E2
1.845430601E3,9.628880310E2
1.846354711E3,9.628882599E2
1.847278973E3,9.628913116E2
1.848203010E3,9.628924561E2
1.849127323E3,9.628926086E2
1.850051317E3,9.628933716E2
1.850975292E3,9.628971100E2
1.851899316E3,9.628971100E2
1.852823587E3,9.628972626E2
1.853747606E3,9.628983307E2
1.854671834E3,9.628983307E2
1.855595758E3,9.628981018E2
1.856519702E3,9.628969574E2
1.857443611E3,9.628961945E2
1.858367707E3,9.628954315E2
1.859291729E3,9.628954315E2
1.860215932E3,9.628954315E2
1.861139994E3,9.628954315E2
1.862063973E3,9.628971100E2
1.862988027E3,9.628976440E2
1.863912053E3,9.628984070E2
1.864836056E3,9.628987122E2
1.865760129E3,9.629014587E2
1.866684133E3,9.629029846E2
1.867608216E3,9.629036713E2
1.868532368E3,9.629056549E2
1.869456563E3,9.629080963E2
1.870380766E3,9.629101562E2
1.871304856E3,9.629103088E2
1.872228910E3,9.629114532E2
1.873153047E3,9.629120636E2
1.874077088E3,9.629128265E2
1.875001119E3,9.629130554E2
1.875925275E3,9.629131317E2
1.876849450E3,9.629132843E2
1.877773528E3,9.629132843E2
1.878697714E3,9.629128265E2
1.879622025E3,9.629126740E2
1.880546104E3,9.629126740E2
1.881470311E3,9.629138184E2
1.882394445E3,9.629195404E2
1.883318712E3,9.629329681E2
1.884242910E3,9.629483795E2
1.885167025E3,9.629647827E2
1.886091036E3,9.629799652E2
1.887015162E3,9.629923248E2
1.887939293E3,9.629960632E2
1.888863402E3,9.629960632E2
1.889787569E3,9.629956818E2
1.890711756E3,9.629952240E2
1.891636167E3,9.629917145E2
1.892560461E3,9.629756927E2
1.893484656E3,9.629562378E2
1.894409059E3,9.629366302E2
1.895333400E3,9.629170227E2
1.896257780E3,9.628980255E2
1.897182162E3,9.628929138E2
1.898106582E3,9.628913116E2
1.899030991E3,9.628904724E2
1.899955488E3,9.628882599E2
1.900880096E3,9.628862762E2
1.901804572E3,9.628778076E2
1.902729097E3,9.628650665E2
1.903653687E3,9.628489685E2
1.904578333E3,9.628284454E2
1.905502915E3,9.628063965E2
1.906427511E3,9.627812195E2
1.907352115E3,9.627606964E2
1.908276666E3,9.627371979E2
1.909201295E3,9.627127075E2
1.910125807E3,9.626897430E2
1.911050309E3,9.626666260E2
1.911974894E3,9.626419067E2
1.912899627E3,9.626190948E2
1.913824136E3,9.625962830E2
1.914748595E3,9.625728607E2
1.915673092E3,9.625545502E2
1.916597549E3,9.625341034E2
1.917522240E3,9.625144196E2
1.918446857E3,9.624986267E2
1.919371469E3,9.624814606E2
1.920295975E3,9.624633026E2
1.921220440E3,9.624486542E2
1.922145072E3,9.624330902E2
1.923069544E3,9.624166107E2
1.923994172E3,9.624008179E2
1.924918636E3,9.623828888E2
1.925843231E3,9.623637390E2
1.926767632E3,9.623461151E2
1.927692169E3,9.623290253E2
1.928616631E3,9.623089600E2
1.929540972E3,9.622868347E2
1.930465359E3,9.622645569E2
1.931389840E3,9.622423553E2
1.932314291E3,9.622210693E2
1.933238594E3,9.622002411E2
1.934163010E3,9.621817017E2
1.935087573E3,9.621598816E2
1.936012047E3,9.621369171E2
1.936936547E3,9.621117401E2
1.937860784E3,9.620876312E2
1.938785235E3,9.620616913E2
1.939709706E3,9.620392609E2
1.940634160E3,9.620180511E2
1.941558522E3,9.619968414E2
1.942482942E3,9.619759369E2
1.943407244E3,9.619557190E2
1.944331620E3,9.619361877E2
1.945255933E3,9.619174194E2
1.946180182E3,9.618996429E2
1.947104363E3,9.618791962E2
1.948028577E3,9.618574524E2
1.948952819E3,9.618363953E2
1.949877103E3,9.618089294E2
1.950801571E3,9.617818451E2
1.951725862E3,9.617565918E2
1.952650254E3,9.617327881E2
1.953574673E3,9.617090607E2
1.954499103E3,9.616880035E2
1.955423567E3,9.616702271E2
1.956347905E3,9.616503906E2
1.957272125E3,9.616341400E2
1.958196476E3,9.616174316E2
1.959120800E3,9.616000366E2
1.960045120E3,9.615831757E2
1.960969340E3,9.615676117E2
1.961893409E3,9.615492249E2
1.962817583E3,9.615331268E2
1.963741706E3,9.615173340E2
1.964666040E3,9.614983368E2
1.965590294E3,9.614790344E2
1.966514529E3,9.614609528E2
1.967438769E3,9.614415741E2
1.968362863E3,9.614192200E2
1.969287045E3,9.614002991E2
1.970211381E3,9.613825226E2
1.971135630E3,9.613646698E2
1.972059724E3,9.613466644E2
1.972984021E3,9.613338470E2
1.973908290E3,9.613224792E2
1.974832340E3,9.613076782E2
1.975756493E3,9.612938690E2
1.976680682E3,9.612776184E2
1.977604894E3,9.612587738E2
1.978528871E3,9.612390900E2
1.979452979E3,9.612186432E2
1.980376886E3,9.611981201E2
1.981301050E3,9.611795807E2
1.982225109E3,9.611620331E2
1.983149332E3,9.611430359E2
1.984073536E3,9.611234283E2
1.984997654E3,9.611022186E2
1.985921735E3,9.610813141E2
1.986845889E3,9.610620880E2
1.987769915E3,9.610388184E2
1.988694024E3,9.610211945E2
1.989618162E3,9.610013580E2
1.990542384E3,9.609815216E2
1.991466491E3,9.609564972E2
1.992390549E3,9.609361267E2
1.993314628E3,9.609131622E2
1.994238611E3,9.608920288E2
1.995162792E3,9.608702087E2
1.996086955E3,9.608515167E2
1.997011040E3,9.608283997E2
1.997935084E3,9.608054352E2
1.998859332E3,9.607833099E2
1.999783290E3,9.607588959E2
2.000707368E3,9.607339478E2
2.001631515E3,9.607099915E2
2.002555464E3,9.606855774E2
2.003479434E3,9.606634521E2
2.004403348E3,9.606376648E2
2.005327353E3,9.606144714E2
2.006251275E3,9.605951691E2
2.007175095E3,9.605767822E2
2.008098991E3,9.605597687E2
2.009022799E3,9.605472565E2
2.009946439E3,9.605358124E2
2.010870331E3,9.605258942E2
2.011794245E3,9.605132294E2
2.012717977E3,9.604997253E2
2.013641625E3,9.604861450E2
2.014565602E3,9.604733276E2
2.015489378E3,9.604586792E2
2.016413023E3,9.604440308E2
2.017336558E3,9.604306793E2
2.018260055E3,9.604139709E2
2.019183788E3,9.603982544E2
2.020107364E3,9.603832245E2
2.021031148E3,9.603694153E2
2.021954917E3,9.603572845E2
2.022878606E3,9.603486633E2
2.023802442E3,9.603385162E2
2.024726155E3,9.603263855E2
2.025649725E3,9.603114319E2
2.026573282E3,9.602954102E2
2.027496881E3,9.602767181E2
2.028420441E3,9.602603149E2
2.029343952E3,9.602462006E2
2.030267561E3,9.602346802E2
2.031191063E3,9.602214050E2
2.032114622E3,9.602108765E2
2.033038074E3,9.601995850E2
2.033961604E3,9.601896667E2
2.034885258E3,9.601792145E2
2.035808786E3,9.601695251E2
2.036732297E3,9.601570129E2
2.037655685E3,9.601457977E2
2.038579103E3,9.601324463E2
2.039502636E3,9.601165771E2
2.040426203E3,9.601034546E2
2.041349601E3,9.600931549E2
2.042273242E3,9.600801849E2
2.043196700E3,9.600658417E2
2.044120241E3,9.600542450E2
2.045043628E3,9.600413513E2
2.045966951E3,9.600273895E2
2.046890480E3,9.600154114E2
2.047814005E3,9.599996185E2
2.048737369E3,9.599847412E2
2.049660849E3,9.599696350E2
2.050584415E3,9.599551392E2
2.051508163E3,9.599395752E2
2.052431958E3,9.599260712E2
2.053355623E3,9.599121857E2
2.054279135E3,9.598962402E2
2.055202751E3,9.598791504E2
2.056126259E3,9.598604584E2
2.057049813E3,9.598422241E2
2.057973236E3,9.598233795E2
2.058896515E3,9.598063660E2
2.059819956E3,9.597891998E2
2.060743320E3,9.597734070E2
2.061666841E3,9.597577667E2
2.062590274E3,9.597431183E2
2.063513569E3,9.597282410E2
2.064436958E3,9.597140503E2
2.065360430E3,9.596978760E2
2.066283858E3,9.596811676E2
2.067207428E3,9.596605682E2
2.068130943E3,9.596399689E2
2.069054401E3,9.596176910E2
2.069977776E3,9.595981598E2
2.070901235E3,9.595789337E2
2.071824562E3,9.595671844E2
2.072747962E3,9.595592499E2
2.073671299E3,9.595571136E2
2.074594589E3,9.595559692E2
2.075517945E3,9.595552826E2
2.076441322E3,9.595543671E2
2.077364742E3,9.595513916E2
2.078288036E3,9.595453644E2
2.079211390E3,9.595410156E2
2.080134624E3,9.595391083E2
2.081057867E3,9.595391083E2
2.081981182E3,9.595391083E2
2.082904395E3,9.595356750E2
2.083827607E3,9.595317078E2
2.084750796E3,9.595243835E2
2.085674037E3,9.595110321E2
2.086597276E3,9.594953156E2
2.087520485E3,9.594824982E2
2.088443750E3,9.594666290E2
2.089367038E3,9.594499207E2
2.090290444E3,9.594338226E2
2.091213378E3,9.594157410E2
2.092136317E3,9.593969727E2
2.093059614E3,9.593813324E2
2.093983080E3,9.593650818E2
2.094906652E3,9.593473816E2
2.095830193E3,9.593302155E2
2.096753982E3,9.593118286E2
2.097677519E3,9.592887878E2
2.098601115E3,9.592647552E2
2.099524624E3,9.592375946E2
2.100448021E3,9.592121124E2
2.101371508E3,9.591870117E2
2.102294965E3,9.591646576E2
2.103218406E3,9.591446686E2
2.104141899E3,9.591260529E2
2.105065372E3,9.591079712E2
2.105988843E3,9.590888977E2
2.106912290E3,9.590691376E2
2.107835615E3,9.590492249E2
2.108759062E3,9.590309906E2
2.109682463E3,9.590115356E2
2.110606022E3,9.589959717E2
2.111529523E3,9.589813995E2
2.112453086E3,9.589656067E2
2.113376600E3,9.589493561E2
2.114299901E3,9.589331818E2
2.115223445E3,9.589134979E2
2.116146884E3,9.588941956E2
2.117070153E3,9.588743591E2
2.117993561E3,9.588549042E2
2.118916784E3,9.588377380E2
2.119840240E3,9.588201141E2
2.120763870E3,9.588040924E2
2.121687280E3,9.587909698E2
2.122610644E3,9.587825775E2
2.123534181E3,9.587751007E2
2.124457574E3,9.587705994E2
2.125381092E3,9.587699127E2
2.126304697E3,9.587699127E2
2.127228160E3,9.587702942E2
2.128151572E3,9.587704468E2
2.129074902E3,9.587702942E2
2.129998334E3,9.587692261E2
2.130921764E3,9.587689209E2
2.131845154E3,9.587675476E2
2.132768571E3,9.587670135E2
2.133692009E3,9.587651825E2
2.134615338E3,9.587651825E2
2.135538677E3,9.587641144E2
2.136462295E3,9.587622833E2
2.137385629E3,9.587596130E2
2.138308942E3,9.587586212E2
2.139232196E3,9.587580872E2
2.140155609E3,9.587562561E2
2.141078969E3,9.587558746E2
2.142002184E3,9.587558746E2
2.142925361E3,9.587558746E2
2.143848672E3,9.587553406E2
2.144771975E3,9.587533569E2
2.145695287E3,9.587477875E2
2.146618588E3,9.587444305E2
2.147541783E3,9.587392426E2
2.148464895E3,9.587358093E2
2.149388109E3,9.587342072E2
2.150311545E3,9.587342072E2
2.151234934E3,9.587342072E2
2.152158244E3,9.587342834E2
2.153081384E3,9.587348938E2
2.154004728E3,9.587351227E2
2.154927902E3,9.587348938E2
2.155851229E3,9.587342072E2
2.156774467E3,9.587338257E2
2.157697794E3,9.587310791E2
2.158621116E3,9.587302399E2
2.159544525E3,9.587302399E2
2.160467721E3,9.587301636E2
2.161390992E3,9.587308502E2
2.162314179E3,9.587314606E2
2.163237516E3,9.587331390E2
2.164160930E3,9.587335205E2
2.165084253E3,9.587339783E2
2.166007715E3,9.587347412E2
2.166931123E3,9.587348175E2
2.167854620E3,9.587364960E2
2.168777943E3,9.587367249E2
2.169701117E3,9.587367249E2
2.170624441E3,9.587326813E2
2.171547804E3,9.587259674E2
