"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.052468313E3,4.780187103E1,9.095693724E0,5.382973175E2,7.400000095E-1,1.125000000E2,1.000000000E1,1.000000000E1
1.053468316E3,4.780186378E1,9.095705878E0,5.379001007E2,7.500000000E-1,1.212890625E2,1.000000000E1,1.000000000E1
1.054468319E3,4.780185385E1,9.095718702E0,5.373036652E2,8.199999928E-1,1.311328125E2,1.000000000E1,1.000000000E1
1.055468322E3,4.780184023E1,9.095730186E0,5.363816681E2,8.199999928E-1,1.335937500E2,1.000000000E1,1.000000000E1
1.056468324E3,4.780182980E1,9.095739573E0,5.355355988E2,8.199999928E-1,1.251562500E2,5.000000000E0,5.000000000E0
1.057468327E3,4.780182208E1,9.095751559E0,5.335272980E2,9.200000167E-1,1.195312500E2,5.000000000E0,5.000000000E0
1.058468330E3,4.780181446E1,9.095764803E0,5.332534943E2,9.499999881E-1,1.132031250E2,5.000000000E0,5.000000000E0
1.059468333E3,4.780180767E1,9.095776370E0,5.330119171E2,9.200000167E-1,1.205859375E2,5.000000000E0,5.000000000E0
1.060468336E3,4.780180268E1,9.095788943E0,5.328235626E2,9.399999976E-1,1.125000000E2,5.000000000E0,5.000000000E0
1.061468340E3,4.780179887E1,9.095799504E0,5.328354034E2,6.000000238E-1,1.019531250E2,5.000000000E0,5.000000000E0
1.062468342E3,4.780179317E1,9.095812915E0,5.330301056E2,1.120000005E0,1.037109375E2,5.000000000E0,5.000000000E0
1.063468345E3,4.780178768E1,9.095825655E0,5.328000031E2,7.400000095E-1,1.065234375E2,5.000000000E0,5.000000000E0
1.064468348E3,4.780178059E1,9.095833115E0,5.326835480E2,7.400000095E-1,1.167187500E2,5.000000000E0,5.000000000E0
1.065468351E3,4.780177142E1,9.095842000E0,5.323671417E2,9.300000072E-1,1.230468750E2,5.000000000E0,5.000000000E0
1.066468354E3,4.780176274E1,9.095849376E0,5.315149689E2,9.300000072E-1,1.346484375E2,5.000000000E0,5.000000000E0
1.067468357E3,4.780175976E1,9.095851388E0,5.308676300E2,5.500000119E-1,1.335937500E2,5.000000000E0,5.000000000E0
1.068468359E3,4.780175402E1,9.095852394E0,5.310707550E2,4.799999893E-1,1.557421875E2,5.000000000E0,5.000000000E0
1.069468363E3,4.780175402E1,9.095852394E0,5.300880890E2,0.000000000E0,2.344921875E2,5.000000000E0,5.000000000E0
1.070468366E3,4.780175402E1,9.095852394E0,5.294676056E2,0.000000000E0,2.344921875E2,1.000000000E1,1.000000000E1
1.071468368E3,4.780175402E1,9.095852394E0,5.309124298E2,0.000000000E0,2.344921875E2,1.000000000E1,1.000000000E1
1.072468371E3,4.780175402E1,9.095852394E0,5.313026886E2,0.000000000E0,2.344921875E2,5.000000000E0,5.000000000E0
1.073468374E3,4.780175402E1,9.095852394E0,5.296581573E2,0.000000000E0,2.344921875E2,5.000000000E0,5.000000000E0
1.074468377E3,4.780175402E1,9.095852394E0,5.293053741E2,0.000000000E0,2.344921875E2,1.000000000E1,1.000000000E1
1.075468380E3,4.780175402E1,9.095852394E0,5.306306915E2,0.000000000E0,2.344921875E2,1.000000000E1,1.000000000E1
1.076468383E3,4.780175402E1,9.095852394E0,5.315060577E2,0.000000000E0,2.344921875E2,5.000000000E0,5.000000000E0
