Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),magnitude
6.68004923,-4.34775877,14.10838127,3.366103172,15.14199719,15.141997191465437
6.682555271,-4.39800787,14.28544998,3.425923824,15.33471579,15.334715791416373
6.685061365,-4.455435753,14.4508543,3.4809587,15.5175762,15.517576203133169
6.687567459,-4.517649174,14.59442329,3.526422262,15.67934945,15.679349450693625
6.690073501,-4.565505505,14.68535042,3.557528973,15.78478286,15.78478285780688
6.692579542,-4.601397991,14.73081398,3.571886063,15.84071065,15.840710654260304
6.695085636,-4.649254322,14.73799324,3.550350666,15.85651287,15.856512868360685
6.697591678,-4.699503899,14.67817211,3.533600807,15.81203365,15.812033646900993
6.700097771,-4.728217602,14.60878086,3.488137245,15.74609861,15.746098607189056
6.702603813,-4.721039295,14.51546001,3.428316593,15.64417291,15.64417290842448
6.705109907,-4.697110653,14.3814621,3.3852458,15.50319934,15.503199339061604
6.707615949,-4.639683247,14.23998642,3.35413909,15.34777257,15.347772571593016
6.710122042,-4.567898273,14.12273788,3.306282759,15.206871,15.206870997747169
6.712628084,-4.474578381,14.00070477,3.282354355,15.06039295,15.060392951586648
6.715134178,-4.34775877,13.83320713,3.256033421,14.86143935,14.86143934692275
6.717640219,-4.235296249,13.68215942,3.19382,14.67445764,14.674457635752274
6.720146313,-4.110570431,13.50509071,3.148356438,14.46362378,14.463623771871138
6.722652355,-3.971786499,13.31366539,3.0981071,14.23471256,14.234712561677982
6.725158449,-3.823431492,13.1458683,3.016452074,14.01896804,14.018968037972735
6.72766449,-3.706183195,13.00229931,2.927917719,13.83359257,13.833592569935007
6.730170584,-3.59102869,12.82762337,2.834597588,13.61904372,13.6190437204992
6.732676626,-3.4809587,12.65773296,2.734098911,13.40934652,13.409346516997292
6.735182719,-3.387638569,12.49472141,2.667099953,13.21769951,13.217699510390656
6.737688761,-3.291925669,12.32483101,2.602493763,13.01964699,13.019646992976906
6.740194855,-3.205784082,12.15733337,2.547458887,12.82838077,12.828380764175789
6.742700896,-3.138785124,11.99671555,2.520838737,12.65416073,12.654160737884407
6.74520699,-3.07148695,11.84836006,2.504088879,12.4935235,12.493523494569295
6.747713032,-3.023630619,11.72632694,2.50169611,12.36558001,12.365580012709199
6.750219126,-2.968595505,11.59232807,2.523231506,12.22952684,12.229526834170125
6.752725167,-2.954238653,11.47238827,2.535494804,12.11494748,12.114947483898716
6.755231261,-2.932703257,11.35274696,2.568994284,12.00355546,12.003555455057151
6.757737303,-2.930310488,11.21874905,2.705385208,11.90655949,11.906559491583785
6.760243396,-2.915953398,11.16371441,2.865704298,11.88879997,11.888799971861125
6.762749438,-2.939881802,11.08235836,2.841775894,11.81258913,11.81258913451713
6.765255532,-3.037987471,10.97228813,2.746062994,11.71158984,11.711589842916636
6.767761574,-3.117249727,10.93609715,2.755634308,11.70081138,11.700811389563817
6.770267667,-3.117249727,11.03210926,2.808276415,11.8030122,11.803012200625083
6.772773709,-3.061915636,11.17567825,2.789133787,11.91848896,11.91848895587395
6.775279803,-2.97577405,11.25942707,2.738884687,11.96375436,11.963754363492475
6.777785844,-2.961417198,11.249856,2.717349291,11.94626464,11.946264646769063
6.780291938,-3.00688076,11.15892887,2.784348249,11.88762468,11.887624682933383
6.78279798,-3.102892876,11.11825085,2.858525753,11.89178774,11.891787739613482
6.785304074,-3.145963669,11.18524933,2.767598391,11.94430788,11.944307884293638
6.787810115,-3.198605776,11.28096199,2.571387053,12.0042998,12.004299800755616
6.790316209,-3.248854876,11.40060329,2.348555326,12.08488832,12.08488831146365
6.792822251,-3.282354355,11.52532959,2.159522533,12.17664198,12.17664197718122
6.795328344,-3.330210924,11.62343502,2.07098794,12.26717317,12.267173167038802
6.797834386,-3.406781197,11.72154045,2.097309113,12.3854501,12.385450099237081
6.80034048,-3.497708559,11.7717905,2.14995122,12.46720927,12.467209270240538
6.802846521,-3.569493294,11.79571819,2.185843468,12.51631582,12.516315818179331
6.805352615,-3.648755312,11.77896881,2.164308071,12.51965459,12.519654587088128
6.807858657,-3.746861219,11.73589802,2.11645174,12.49998557,12.49998557191308
6.810364751,-3.823431492,11.70479107,2.008774519,12.47621487,12.476214868082097
6.812870792,-3.880859137,11.64975643,1.8840487,12.42286328,12.422863277986055
6.815376938,-3.935894251,11.59950733,1.747657895,12.37312176,12.373121755310354
6.81788298,-3.964607954,11.58514977,1.635195136,12.35344788,12.3534478812617
6.820389021,-4.01964283,11.58036423,1.546660781,12.35534393,12.355343934982846
6.822895115,-4.050749779,11.57318592,1.482054472,12.35085793,12.350857928457035
6.825401209,-4.081856251,11.58514977,1.43659091,12.36693329,12.366933293660697
6.827907251,-4.077070713,11.59232807,1.39561379,12.36738912,12.367389115417629
6.830413292,-4.086641788,11.59711361,1.335793257,12.36842871,12.36842871233536
6.832919386,-4.117748737,11.59232807,1.295115232,12.36993324,12.369933233762154
6.835425428,-4.14646244,11.57318592,1.237687469,12.35571339,12.3557133900126
6.837931521,-4.158426762,11.51575851,1.163509965,12.29873826,12.298738253748208
6.840437563,-4.182354927,11.43410301,1.079761267,12.22279382,12.22279382025262
6.842943657,-4.196712017,11.34317589,0.9888339639,12.13498346,12.13498346242267
6.845449699,-4.177569389,11.22114182,0.9170492887,12.00862561,12.008625614214473
6.847955792,-4.165605068,11.09910774,0.8524430394,11.88566857,11.885668569419925
6.850461834,-4.124927044,10.96271706,0.7707880139,11.73841141,11.738411418003269
6.852967928,-4.045963764,10.804492,0.7325028181,11.56042519,11.56042518838254
6.855473969,-3.983750582,10.63699436,0.7109674215,11.38074657,11.380746565524227
6.857980063,-3.895216227,10.4718895,0.7157530785,11.19577963,11.19577963451749
6.860486105,-3.816252947,10.33280659,0.7253243923,11.03887558,11.038875579328675
6.862992199,-3.69900465,10.1772728,0.7348956466,10.85355189,10.85355189132724
6.86549824,-3.581457376,10.0145607,0.7396813035,10.66139725,10.661397252744912
6.868004334,-3.492922783,9.875777245,0.742074132,10.50153131,10.501531306349747
6.870510376,-3.378067255,9.751050949,0.7444669604,10.3464276,10.346427598182101
6.873016469,-3.282354355,9.605089188,0.7348956466,10.17701626,10.177016263749096
6.875522511,-3.186641455,9.475876808,0.737288475,10.02449596,10.024495964310855
6.878028605,-3.088535786,9.34427166,0.7564310431,9.870494115,9.87049411530381
6.880534646,-2.994916677,9.20758152,0.7564310431,9.711913883,9.711913883091405
6.88304074,-2.915953398,9.075976372,0.7636095285,9.563431959,9.563431959104744
6.885546782,-2.858525753,8.934800148,0.7827520967,9.413528776,9.413528775658643
6.888052876,-2.801098108,8.819944382,0.8090731502,9.289357829,9.289357828966924
6.890558917,-2.765205622,8.678468704,0.8401798606,9.147025931,9.147025930673077
6.893065011,-2.714956284,8.554041862,0.8620143533,9.015857616,9.015857615677763
6.895571053,-2.676671267,8.422436714,0.8859425783,8.881829965,8.88182996487567
6.898077146,-2.638386011,8.309973717,0.9122636318,8.766354365,8.766354365081087
6.900583188,-2.609672308,8.185546875,0.8979067206,8.638275504,8.638275503644403
6.903089282,-2.573779821,8.077570915,0.8907282352,8.524370431,8.52437043087777
6.905595324,-2.554637194,7.97467947,0.9002995491,8.422126995,8.422126995024318
6.908101417,-2.547458887,7.864609718,0.9098708034,8.316820166,8.316820166162971
6.910607459,-2.513660192,7.771289825,0.9122636318,8.218494877,8.218494876733752
6.913113553,-2.477767944,7.689933777,0.9218349457,8.131678495,8.131678495001706
6.915619594,-2.458625317,7.610970497,0.9314061999,8.052280911,8.052280910699151
6.918125688,-2.439482689,7.541279793,0.955334425,7.983397808,7.983397808566906
6.92063173,-2.432304144,7.459923744,0.9601200819,7.904960233,7.904960233099355
6.923137824,-2.42273283,7.395317554,0.9314061999,7.837593611,7.837593610239849
6.925643865,-2.408375978,7.333104134,0.8979067206,7.770516557,7.770516557500795
6.928149959,-2.42273283,7.278069019,0.8668000102,7.719537892,7.719537892164929
6.930656001,-2.420340061,7.244569778,0.8476574421,7.685073872,7.685073872015803
6.933162094,-2.429911375,7.196712971,0.8330013752,7.641402892,7.641402892689217
6.935668136,-2.408375978,7.172784805,0.8042874932,7.608941785,7.608941784634989
6.93817423,-2.384447813,7.167999268,0.789930582,7.595379859,7.595379859055627
6.940680271,-2.377269268,7.179963589,0.7779664397,7.60319131,7.603191309788444
6.943186365,-2.370090723,7.203891754,0.7564310431,7.621389267,7.621389267158921
6.945692407,-2.334198475,7.258926392,0.7037889361,7.657402546,7.657402546016712
6.948198501,-2.298306227,7.282855034,0.6726822853,7.666465314,7.666465314359842
6.950704542,-2.26241374,7.321139812,0.6367899179,7.689155057,7.689155056137916
6.953210688,-2.233700037,7.366603374,0.6128616929,7.722166832,7.7221668319032215
6.95571673,-2.219342947,7.388139248,0.5745765567,7.735646249,7.7356462486172335
6.958222771,-2.207378864,7.414460182,0.5243272781,7.753815857,7.753815856354674
6.960728865,-2.176272154,7.431210041,0.4812564552,7.758263397,7.758263397011389
6.963234907,-2.147558212,7.416852951,0.4190430641,7.73287211,7.732872109394824
6.965741001,-2.121237278,7.40488863,0.3640081584,7.711324474,7.7113244745414455
6.968247042,-2.099701881,7.414460182,0.3376871049,7.71342987,7.713429870061318
6.970753136,-2.073380709,7.397710323,0.2850449979,7.688060629,7.688060629203045
6.973259178,-2.027917147,7.349853992,0.2368894368,7.628166114,7.628166114085507
6.975765271,-2.013560295,7.316354275,0.1938186288,7.59085177,7.590851770373413
6.978271313,-1.999203324,7.270890713,0.1507478207,7.542240423,7.5422404228802
6.980777407,-1.958226204,7.218248844,0.09810572863,7.479798859,7.479798859189303
6.983283449,-1.93190515,7.156035423,0.04307080805,7.412351556,7.412351555230862
6.985789542,-1.891227245,7.105785847,0.02871387079,7.353214092,7.353214091948605
6.988295584,-1.831406593,7.074679375,0.02153540403,7.307913665,7.307913665442483
6.990801678,-1.802692771,7.017251492,0.007178467698,7.245106711,7.245106711359769
6.993307719,-1.742872238,6.973881721,0.0143569354,7.188382017,7.188382016704672
6.995813813,-1.690230131,6.909275532,0.0382851623,7.113116899,7.113116899537537
6.998319855,-1.637588024,6.866204739,0.06939185411,7.059127232,7.059127232429735
7.000825949,-1.58016026,6.837490559,0.0933200866,7.018325457,7.018325457704311
7.00333199,-1.510768414,6.796812534,0.1196411327,6.96371997,6.9637199702252035
7.005838084,-1.474876046,6.746563435,0.1579262912,6.907699924,6.907699924504233
7.008344126,-1.412662625,6.696314335,0.1579262912,6.845522776,6.8455227761399335
7.010850219,-1.369292736,6.648457527,0.1818545163,6.790436006,6.790436005904483
7.013356261,-1.335793257,6.598208427,0.2105683982,6.735357238,6.735357237882858
7.015862355,-1.309472203,6.552744865,0.2177468538,6.685850463,6.6858504626227875
7.018368396,-1.285543919,6.507281303,0.2273181528,6.63694257,6.63694256918377
7.02087449,-1.259222865,6.46421051,0.2512463629,6.590507149,6.5905071486345985
7.023380532,-1.247258782,6.420840263,0.2850449979,6.54706765,6.547067649189661
7.025886626,-1.254437327,6.382555485,0.3161516786,6.512340548,6.512340547787415
7.028392667,-1.252044439,6.344270229,0.347258389,6.475953089,6.475953088506541
7.030898761,-1.242473125,6.315556049,0.3783650696,6.447724235,6.447724234200868
7.033404803,-1.223330617,6.270092487,0.4094717801,6.401426774,6.401426773206245
7.035910896,-1.21854496,6.234200478,0.4597210586,6.368787237,6.368787237077177
7.038416938,-1.228116274,6.181558132,0.5003990531,6.322209245,6.322209244726272
7.040923084,-1.228116274,6.15045166,0.5650052428,6.297265766,6.297265766096574
7.043429126,-1.240080357,6.138487339,0.6152545214,6.29264366,6.292643659781134
7.045935167,-1.242473125,6.102594852,0.6726822853,6.264016671,6.26401667071222
7.048441261,-1.252044439,6.097809315,0.7444669604,6.269379935,6.269379935405001
7.050947355,-1.256830096,6.08584547,0.7731808424,6.262183772,6.262183771655481
7.053453396,-1.278365493,6.073881149,0.818644464,6.260705177,6.260705176280747
7.055959438,-1.295115232,6.054738522,0.8572286963,6.250761799,6.250761799309693
7.058465532,-1.323829174,6.030810356,0.8811569214,6.236957171,6.236957170936923
7.060971574,-1.36211431,6.045167446,0.9290133715,6.265977233,6.26597723329017
7.063477667,-1.386042476,6.083452702,0.9577272534,6.312428377,6.312428376991886
7.065983709,-1.431805253,6.088238239,0.9768698215,6.330164752,6.330164751844746
7.068489803,-1.482054472,6.100202084,1.000798106,6.356929115,6.35692911495687
7.070995844,-1.522732496,6.12173748,0.9816554785,6.384201713,6.384201712577713
7.073501938,-1.575374603,6.160022736,0.9768698215,6.43288115,6.432881150462193
7.07600798,-1.620838284,6.234200478,0.9625129104,6.512971936,6.512971936486612
