"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.866458016E1,5.187938690E0,3.911965847E0,-1.551446438E0,6.680207384E0
1.866708615E1,5.461019516E0,4.067499161E0,-1.608874083E0,6.996839243E0
1.866959214E1,5.688337803E0,4.237689018E0,-1.685444474E0,7.290810535E0
1.867209818E1,5.841478348E0,4.414757729E0,-1.757229090E0,7.529993968E0
1.867460417E1,5.901597977E0,4.565505505E0,-1.762014747E0,7.666641713E0
1.867711016E1,5.892026424E0,4.768895626E0,-1.747657895E0,7.778987659E0
1.867961620E1,5.831906796E0,5.006083965E0,-1.687837243E0,7.868977576E0
1.868212219E1,5.709873199E0,5.278865814E0,-1.659123421E0,7.951211654E0
1.868462818E1,5.590231895E0,5.489733219E0,-1.642373681E0,8.005326650E0
1.868713422E1,5.566303730E0,5.616552830E0,-1.773978829E0,8.104097963E0
1.868964021E1,5.595017433E0,5.707480431E0,-2.018345833E0,8.243377514E0
1.869214620E1,5.602196217E0,5.743372440E0,-2.224128723E0,8.325723873E0
1.869465224E1,5.563910961E0,5.831906796E0,-2.262413740E0,8.371783441E0
1.869715823E1,5.506483078E0,6.069095612E0,-2.147558212E0,8.471557337E0
1.869966422E1,5.446662426E0,6.435197353E0,-2.011167526E0,8.667334733E0
1.870217026E1,5.334199905E0,6.861418724E0,-1.833799481E0,8.882318170E0
1.870467625E1,5.202295303E0,7.282855034E0,-1.661516190E0,9.102993459E0
1.870718224E1,5.168796062E0,7.666005611E0,-1.522732496E0,9.370315311E0
1.870968829E1,5.235795021E0,8.161619186E0,-1.513161182E0,9.814032505E0
1.871219428E1,5.410770416E0,8.712266922E0,-1.515554070E0,1.036710835E1
1.871470026E1,5.618945599E0,9.090332985E0,-1.472483277E0,1.078772035E1
1.871720631E1,5.911169052E0,9.444769859E0,-1.520339727E0,1.124531147E1
1.871971230E1,6.282056808E0,9.847063065E0,-1.697408557E0,1.180296931E1
1.872221828E1,6.691528320E0,1.030648518E1,-1.946262121E0,1.244138755E1
1.872472433E1,7.120142937E0,1.076381397E1,-2.240878344E0,1.309876568E1
1.872723032E1,7.510172844E0,1.120199966E1,-2.456232548E0,1.370841242E1
1.872973631E1,7.934001446E0,1.170718384E1,-2.683849812E0,1.439477621E1
1.873224235E1,8.333902359E0,1.226022530E1,-2.889632463E0,1.510354358E1
1.873474834E1,8.668897629E0,1.278694534E1,-3.030808926E0,1.574298447E1
1.873725433E1,8.918049812E0,1.326820183E1,-3.196212769E0,1.630314596E1
1.873976037E1,9.042476654E0,1.361755371E1,-3.378067255E0,1.669177916E1
1.874226636E1,8.977870941E0,1.388584900E1,-3.533600807E0,1.690873454E1
1.874477235E1,8.692825317E0,1.401506138E1,-3.665505171E0,1.689446908E1
1.874727839E1,8.250153542E0,1.407248878E1,-3.763610840E0,1.674110930E1
1.874978438E1,7.632505894E0,1.409163189E1,-3.900001764E0,1.649361238E1
1.875229037E1,6.894918442E0,1.406531048E1,-4.048357010E0,1.617906220E1
1.875479636E1,6.119344711E0,1.406770325E1,-4.203890324E0,1.590658191E1
1.875730240E1,5.374877930E0,1.412991714E1,-4.292723656E0,1.571532207E1
1.875980839E1,4.658825874E0,1.425673676E1,-4.259224415E0,1.559167066E1
1.876231438E1,4.012464523E0,1.439342594E1,-4.175176620E0,1.551459576E1
1.876482042E1,3.478565931E0,1.452981758E1,-4.100998878E0,1.549303752E1
1.876732641E1,3.110071182E0,1.463031578E1,-4.100998878E0,1.550925125E1
1.876983240E1,2.911167860E0,1.462074471E1,-4.091427803E0,1.545900564E1
1.877233844E1,2.949453115E0,1.465185165E1,-4.108177185E0,1.550010162E1
1.877484443E1,3.162713289E0,1.471406460E1,-4.103391647E0,1.559949600E1
1.877735042E1,3.497708559E0,1.472602844E1,-3.988536358E0,1.565242157E1
1.877985646E1,3.830610037E0,1.464706516E1,-3.751646757E0,1.559759419E1
1.878236245E1,4.120141506E0,1.447238922E1,-3.387638569E0,1.542406272E1
1.878486844E1,4.371686935E0,1.424716473E1,-3.081058264E0,1.521795878E1
1.878737448E1,4.620540619E0,1.402463245E1,-2.860918522E0,1.504076347E1
1.878988047E1,4.898406982E0,1.387149239E1,-2.865704298E0,1.498749322E1
1.879238652E1,5.202295303E0,1.374437332E1,-3.026023388E0,1.500428245E1
1.879489250E1,5.456233978E0,1.356730461E1,-3.090928555E0,1.494644048E1
1.879739849E1,5.664409637E0,1.333041477E1,-3.102892876E0,1.481261080E1
1.879990448E1,5.774479389E0,1.300469208E1,-2.925524712E0,1.452671068E1
1.880241053E1,5.762515068E0,1.260239887E1,-2.506481647E0,1.408224014E1
1.880491652E1,5.726622581E0,1.212383366E1,-1.953440547E0,1.354981471E1
1.880742250E1,5.779264927E0,1.160907841E1,-1.342971683E0,1.303741453E1
1.880992855E1,6.014060497E0,1.102732277E1,-8.452646136E-1,1.258909224E1
1.881243454E1,6.514459610E0,1.041924667E1,-5.147559643E-1,1.229893731E1
1.881494052E1,7.354639530E0,9.825528145E0,-4.046861231E-1,1.227988179E1
1.881744657E1,8.577970505E0,9.310771942E0,-5.793621540E-1,1.267310983E1
1.881995256E1,1.013420200E1,8.898907661E0,-9.122636318E-1,1.351757496E1
1.882245855E1,1.188903809E1,8.676075935E0,-1.450947881E0,1.478948174E1
1.882496459E1,1.356491184E1,8.551649094E0,-2.126022816E0,1.617583100E1
1.882747058E1,1.489143276E1,8.525327682E0,-2.724527597E0,1.737409084E1
1.882997657E1,1.565264893E1,8.501399994E0,-3.177070379E0,1.809345176E1
1.883248261E1,1.567897034E1,8.446364403E0,-3.394817114E0,1.812997423E1
1.883498860E1,1.497996712E1,8.276473999E0,-3.260818958E0,1.742218060E1
1.883749459E1,1.371805191E1,7.900502205E0,-2.738884687E0,1.606562705E1
1.884000063E1,1.213819122E1,7.364210606E0,-2.018345833E0,1.434018842E1
1.884250662E1,1.055085278E1,6.770491600E0,-1.342971683E0,1.260807772E1
1.884501261E1,9.183652878E0,6.205486298E0,-9.864411354E-1,1.112747080E1
1.884751865E1,8.209475517E0,5.791228771E0,-1.077368379E0,1.010418436E1
1.885002464E1,7.661220074E0,5.590231895E0,-1.596910000E0,9.617437663E0
1.885253063E1,7.536494255E0,5.645267010E0,-2.415554523E0,9.721249350E0
1.885503667E1,7.776075363E0,5.966204166E0,-3.318246841E0,1.034764236E1
1.885754266E1,8.159226418E0,6.351448536E0,-4.069892406E0,1.111206094E1
1.886004865E1,8.554041862E0,6.655636311E0,-4.481756687E0,1.172839588E1
1.886255469E1,8.918049812E0,6.861418724E0,-4.567898273E0,1.214398510E1
1.886506068E1,9.291629791E0,6.949953556E0,-4.455435753E0,1.242928583E1
1.886756667E1,9.645767212E0,6.923632145E0,-4.206283092E0,1.259644095E1
1.887007271E1,9.995418549E0,6.820741177E0,-3.880859137E0,1.270794908E1
1.887257870E1,1.030169964E1,6.653243542E0,-3.550350666E0,1.276697517E1
1.887508469E1,1.060828018E1,6.768098831E0,-3.421138287E0,1.304020542E1
1.887759073E1,1.099143124E1,8.692825317E0,-4.194318771E0,1.462768206E1
1.888009672E1,1.044556808E1,1.445085430E1,-3.282354355E0,1.813038700E1
1.888260271E1,7.759325504E0,1.819741631E1,-3.251247883E0,2.004803495E1
1.888510875E1,5.288437366E0,1.657926941E1,-6.310770512E0,1.851122817E1
1.888761474E1,5.065904617E0,1.611476326E1,-6.509674072E0,1.810317213E1
1.889012073E1,6.490531445E0,1.762283897E1,-6.825526714E0,1.998197355E1
1.889262678E1,7.498209000E0,1.974886322E1,-8.769695282E0,2.287243520E1
1.889513276E1,6.909275532E0,2.193470573E1,-8.877371788E0,2.465110817E1
1.889763875E1,5.094618320E0,2.452523613E1,-6.748956203E0,2.594206532E1
1.890014480E1,2.307877541E0,2.759432983E1,-3.126821041E0,2.786665297E1
1.890265079E1,-1.752443433E0,2.993809891E1,2.164308071E0,3.006734198E1
1.890515678E1,-6.902096748E0,3.163550758E1,7.206284523E0,3.317189799E1
1.890766282E1,-1.303340626E1,3.126940536E1,1.129292679E1,3.570960075E1
1.891016881E1,-1.917667961E1,2.975624466E1,1.427587891E1,3.817040550E1
1.891267480E1,-2.468794823E1,2.675175667E1,1.730937958E1,4.030838491E1
1.891518084E1,-2.870998383E1,2.183660126E1,2.027318954E1,4.137756083E1
1.891768683E1,-3.012743187E1,1.562154293E1,2.050080681E1,3.964817568E1
1.892019282E1,-2.859752083E1,8.549256325E0,1.710329819E1,3.440102891E1
1.892269886E1,-2.417319107E1,2.355733871E0,1.053170967E1,2.647280788E1
1.892520485E1,-1.804427528E1,-1.800299883E0,2.695813894E0,1.833314929E1
1.892771084E1,-1.210229874E1,-3.267997503E0,-3.943072557E0,1.314128090E1
1.893021688E1,-7.242177010E0,-2.410768747E0,-8.355437279E0,1.131699014E1
1.893272287E1,-3.818645954E0,8.135596663E-2,-1.047667503E1,1.115120601E1
1.893522886E1,-1.639980793E0,3.516851187E0,-1.092413235E1,1.159286189E1
1.893773490E1,-1.914258115E-2,7.218248844E0,-1.034716320E1,1.261615112E1
1.894024089E1,1.754836321E0,1.040967560E1,-9.032905579E0,1.389367409E1
1.894274688E1,3.787539244E0,1.257368469E1,-7.065107822E0,1.491169839E1
1.894525292E1,6.014060497E0,1.346680546E1,-4.709074974E0,1.548222077E1
1.894775891E1,8.420043945E0,1.323470211E1,-2.633600473E0,1.590566979E1
1.895026490E1,1.079731274E1,1.228654575E1,-1.479661703E0,1.642347611E1
1.895277094E1,1.285394382E1,1.107518005E1,-1.220937729E0,1.701100156E1
1.895527693E1,1.432882023E1,9.873384476E0,-1.515554070E0,1.746698927E1
1.895778292E1,1.520967770E1,8.922835350E0,-2.018345833E0,1.774894381E1
1.896028896E1,1.554975796E1,8.269295692E0,-2.557030201E0,1.779647794E1
1.896279495E1,1.543250942E1,8.034500122E0,-3.205784082E0,1.769159662E1
1.896530094E1,1.500150204E1,8.137690544E0,-3.883252144E0,1.750276315E1
1.896780698E1,1.427587891E1,8.501399994E0,-4.390829563E0,1.718586351E1
1.897031297E1,1.309561920E1,9.016156197E0,-4.500899315E0,1.652405548E1
1.897281896E1,1.183878899E1,9.152546883E0,-5.422734261E0,1.591640933E1
1.897532500E1,1.056520939E1,8.827122688E0,-7.081857681E0,1.548206874E1
1.897783099E1,9.183652878E0,8.017750740E0,-8.640183449E0,1.494244214E1
1.898033698E1,7.979465485E0,6.914061069E0,-1.009113121E1,1.460503471E1
1.898284302E1,7.172784805E0,5.693123341E0,-1.112542915E1,1.440956866E1
1.898534902E1,6.667600155E0,4.809872627E0,-1.186989594E1,1.443905108E1
1.898785500E1,6.255735874E0,4.539184570E0,-1.255932808E1,1.474703868E1
1.899036105E1,5.903990746E0,4.809872627E0,-1.299512100E1,1.506204340E1
1.899286704E1,5.628517151E0,5.571089268E0,-1.287547970E1,1.511605830E1
1.899537303E1,5.556732178E0,6.665207386E0,-1.249472141E1,1.521250555E1
1.899787907E1,5.669195175E0,7.847859859E0,-1.212383366E1,1.551502565E1
1.900038506E1,5.992525101E0,8.913264275E0,-1.171196938E1,1.589109385E1
1.900289105E1,6.550352097E0,9.693623543E0,-1.104407310E1,1.608866063E1
1.900539709E1,7.273283482E0,1.025623608E1,-1.023470020E1,1.621234466E1
1.900790308E1,8.034500122E0,1.056999493E1,-9.289237022E0,1.620394734E1
1.901040907E1,8.580363274E0,1.064417267E1,-7.907680511E0,1.579406397E1
1.901291511E1,9.025727272E0,1.061067295E1,-6.148058891E0,1.522658075E1
1.901542110E1,9.502198219E0,1.051735306E1,-4.496113777E0,1.487015553E1
1.901792709E1,9.981060982E0,1.042642593E1,-3.083451033E0,1.475939045E1
1.902043313E1,1.034477043E1,1.036391354E1,-2.094916344E0,1.479235118E1
1.902293912E1,1.050538826E1,1.036869907E1,-1.455733418E0,1.483213615E1
1.902544511E1,1.037109184E1,1.037109184E1,-1.072582722E0,1.470610505E1
1.902795115E1,9.839884758E0,1.028255749E1,-8.500502706E-1,1.425752103E1
1.903045714E1,8.889336586E0,1.016291618E1,-6.463612318E-1,1.351750543E1
1.903296313E1,7.663612843E0,1.002413273E1,-4.357928336E-1,1.262553421E1
1.903546917E1,6.270092487E0,9.861420631E0,-3.281157911E-1,1.169056614E1
1.903797516E1,4.893621445E0,9.770194054E0,-3.281157911E-1,1.093214904E1
1.904048115E1,3.655933857E0,9.679266930E0,-4.070789516E-1,1.035469816E1
1.904298719E1,2.576172590E0,9.495018959E0,-4.525425732E-1,9.848697631E0
1.904549318E1,1.685444474E0,9.298808098E0,-5.506483316E-1,9.466349281E0
1.904799917E1,1.055832982E0,9.083154678E0,-5.506483316E-1,9.160878549E0
1.905050521E1,6.726822853E-1,8.915657043E0,-5.937191248E-1,8.960688834E0
1.905301120E1,4.477569461E-1,8.908478737E0,-6.918248534E-1,8.946513361E0
1.905551719E1,2.608176768E-1,8.965906143E0,-7.612167001E-1,9.001941440E0
1.905802323E1,1.411765367E-1,9.004191399E0,-7.612167001E-1,9.037413591E0
1.906052922E1,1.004985496E-1,9.059226990E0,-8.955138922E-1,9.103935344E0
1.906303521E1,8.135596663E-2,9.154939651E0,-1.256830096E0,9.241166631E0
1.906554125E1,1.579262912E-1,9.207581520E0,-1.776371717E0,9.378698984E0
1.906804724E1,3.352942765E-1,9.277272224E0,-2.446661234E0,9.600330899E0
1.907055323E1,6.128616929E-1,9.332307816E0,-3.289532900E0,9.914060486E0
1.907305928E1,9.816554785E-1,9.365806580E0,-4.167997837E0,1.029826133E1
1.907556526E1,1.429412484E0,9.380164146E0,-4.874478817E0,1.066729784E1
1.907807125E1,2.030309916E0,9.428020477E0,-5.408377171E0,1.105713670E1
1.908057730E1,2.705385208E0,9.368199348E0,-5.659623623E0,1.127446707E1
1.908308328E1,3.351746321E0,9.272486687E0,-5.621338367E0,1.134956641E1
1.908558928E1,4.079463482E0,9.289237022E0,-5.391627789E0,1.148919479E1
1.908809532E1,4.809872627E0,9.377771378E0,-5.108975410E0,1.171234820E1
1.909060131E1,5.353342533E0,9.557232857E0,-4.649254322E0,1.190019083E1
1.909310730E1,5.666802406E0,9.791728973E0,-4.211368084E0,1.207171185E1
1.909561334E1,5.743372440E0,1.008634567E1,-3.718147278E0,1.218791677E1
1.909811933E1,5.645267010E0,1.034716320E1,-3.315854073E0,1.224449730E1
1.910062532E1,5.425127029E0,1.062502956E1,-3.021237612E0,1.230654839E1
1.910313136E1,5.192724228E0,1.070877838E1,-2.911167860E0,1.225223317E1
1.910563735E1,4.716253281E0,1.060349464E1,-2.777169704E0,1.193272036E1
1.910814334E1,4.287938118E0,1.030409241E1,-2.578565598E0,1.145468176E1
1.911064938E1,3.890430450E0,1.007677460E1,-2.588136673E0,1.110744286E1
1.911315537E1,3.559921980E0,1.001456070E1,-2.741277456E0,1.097629594E1
1.911566136E1,3.234498024E0,9.914062500E0,-2.769991398E0,1.078997058E1
1.911816740E1,2.970988512E0,9.774979591E0,-2.631207705E0,1.054989349E1
1.912067339E1,2.853740215E0,9.705587387E0,-2.746062994E0,1.048251505E1
1.912317938E1,2.880061150E0,9.707980156E0,-3.174677372E0,1.061217260E1
1.912568542E1,2.990130901E0,9.746265411E0,-3.670290947E0,1.083520226E1
1.912819141E1,3.133999348E0,9.731908798E0,-4.167997837E0,1.104102381E1
1.913069740E1,3.244069338E0,9.638588905E0,-4.601397991E0,1.116240321E1
1.913320344E1,3.390031576E0,9.423234940E0,-4.989334106E0,1.118852652E1
1.913570943E1,3.564707518E0,9.221938133E0,-5.338985443E0,1.123637166E1
1.913821542E1,3.797110319E0,9.066405296E0,-5.511268616E0,1.126906534E1
1.914072146E1,4.072285175E0,8.997013092E0,-5.688337803E0,1.139679508E1
1.914322745E1,4.259224415E0,8.977870941E0,-5.709873199E0,1.146062002E1
1.914573344E1,4.275974274E0,8.956335068E0,-5.561518192E0,1.137674727E1
1.914823948E1,4.179962158E0,8.901300430E0,-5.257330418E0,1.115099799E1
1.915074547E1,3.983750582E0,8.791230202E0,-4.876871586E0,1.081387413E1
1.915325146E1,3.720540047E0,8.719446182E0,-4.374079704E0,1.044048530E1
1.915575750E1,3.457030535E0,8.721838951E0,-3.931108475E0,1.017227352E1
1.915826349E1,3.167499065E0,8.748159409E0,-3.468994617E0,9.929615653E0
1.916076954E1,2.820240498E0,8.817551613E0,-3.047558784E0,9.746311479E0
1.916327552E1,2.441875458E0,8.918049812E0,-2.808276415E0,9.663373357E0
1.916578152E1,2.059023857E0,8.961120605E0,-2.746062994E0,9.595943086E0
1.916828750E1,1.687837243E0,9.001798630E0,-2.803490877E0,9.578138349E0
1.917079355E1,1.307079315E0,9.044869423E0,-2.877668381E0,9.581184401E0
1.917329954E1,9.840483069E-1,9.104690552E0,-2.990130901E0,9.633515657E0
1.917580552E1,7.588238716E-1,9.265308380E0,-3.167499065E0,9.821140635E0
1.917831157E1,6.128616929E-1,9.459127426E0,-3.421138287E0,1.007744404E1
1.918081756E1,3.687937856E-1,9.471091270E0,-3.413959742E0,1.007435853E1
1.918332355E1,1.411765367E-1,9.428020477E0,-3.277568817E0,9.982482571E0
1.918582959E1,4.307080805E-2,9.423234940E0,-3.332603693E0,9.995271842E0
1.918833558E1,7.417750359E-2,9.377771378E0,-3.356531858E0,9.960642772E0
1.919084157E1,1.172483116E-1,9.294022560E0,-3.110071182E0,9.801282838E0
1.919334761E1,1.579262912E-1,9.147761345E0,-2.683849812E0,9.534648821E0
1.919585360E1,3.807578981E-1,9.111868858E0,-2.470589399E0,9.448541827E0
1.919835964E1,7.827520967E-1,9.138189316E0,-2.405983210E0,9.481980807E0
1.920086563E1,1.347757339E0,9.370592117E0,-2.554637194E0,9.805642134E0
1.920337162E1,1.934298038E0,9.734301567E0,-2.887239695E0,1.033606738E1
1.920587766E1,2.401197433E0,9.973882675E0,-3.131606579E0,1.072618499E1
1.920838365E1,2.688635349E0,1.001934624E1,-3.260818958E0,1.087423558E1
1.921088964E1,2.815454960E0,9.820742607E0,-3.148356438E0,1.069045931E1
1.921339568E1,2.935096025E0,9.648159981E0,-3.088535786E0,1.054707699E1
1.921590167E1,3.133999348E0,9.607481956E0,-3.136392355E0,1.058123899E1
1.921840766E1,3.334996462E0,9.583553314E0,-2.985345364E0,1.057728616E1
1.922091370E1,3.485744476E0,9.516554832E0,-2.748456001E0,1.050091619E1
1.922341969E1,3.526422262E0,9.423234940E0,-2.695813894E0,1.041635364E1
1.922592568E1,3.423531055E0,9.327521324E0,-2.753241539E0,1.031036168E1
1.922843172E1,3.145963669E0,9.202795982E0,-2.714956284E0,1.009750112E1
1.923093771E1,2.789133787E0,9.114261627E0,-2.671885490E0,9.898889047E0
1.923344370E1,2.444268227E0,8.946763992E0,-2.693420887E0,9.657823211E0
1.923594974E1,2.025524378E0,8.805587769E0,-2.832204819E0,9.469028941E0
1.923845573E1,1.572981834E0,8.635397911E0,-2.944667339E0,9.258263048E0
1.924096172E1,1.144367456E0,8.496614456E0,-2.942274570E0,9.064160951E0
1.924346777E1,7.444669604E-1,8.417651176E0,-2.913560629E0,8.938675401E0
1.924597375E1,3.783650696E-1,8.432007790E0,-2.935096025E0,8.936257839E0
1.924847974E1,5.503492057E-2,8.479864120E0,-2.999702215E0,8.994961797E0
1.925098578E1,-2.464607358E-1,8.554041862E0,-3.107678413E0,9.104396751E0
1.925349178E1,-4.812564552E-1,8.625826836E0,-3.244069338E0,9.228243725E0
1.925599776E1,-6.320042610E-1,8.697610855E0,-3.346960783E0,9.340771406E0
1.925850381E1,-7.205387354E-1,8.764909744E0,-3.464209080E0,9.452172419E0
1.926100980E1,-7.755736113E-1,8.851051331E0,-3.440280676E0,9.527757092E0
1.926351579E1,-8.090731502E-1,8.946763992E0,-3.361317635E0,9.591540102E0
1.926602183E1,-8.644071817E-1,8.975478172E0,-3.112463951E0,9.539069139E0
1.926852782E1,-8.476574421E-1,9.080761909E0,-3.045166016E0,9.615185701E0
1.927103381E1,-7.851449251E-1,9.171689034E0,-3.037987471E0,9.693590674E0
1.927353985E1,-7.205387354E-1,9.128618240E0,-2.750848770E0,9.561276902E0
1.927604584E1,-5.841478109E-1,9.052047729E0,-2.405983210E0,9.384537920E0
1.927855183E1,-3.233301640E-1,9.004191399E0,-2.281556368E0,9.294380270E0
1.928105787E1,5.024927482E-2,8.915657043E0,-2.267199516E0,9.199546682E0
1.928356386E1,4.645066857E-1,8.906085968E0,-2.248056889E0,9.197167689E0
1.928606985E1,9.409775138E-1,9.013762474E0,-2.106880426E0,9.304423558E0
1.928857589E1,1.388435364E0,9.238688469E0,-1.992024899E0,9.552448931E0
1.929108188E1,1.728515267E0,9.497411728E0,-1.869691849E0,9.832819645E0
1.929358787E1,1.905584097E0,9.660123825E0,-1.671087503E0,9.987080480E0
1.929609391E1,1.994417667E0,9.698409081E0,-1.431805253E0,1.000434440E1
1.929859990E1,2.011167526E0,9.619445801E0,-1.273579836E0,9.909618455E0
1.930110594E1,2.003988981E0,9.614660263E0,-1.525125384E0,9.938997497E0
1.930361193E1,1.888834357E0,9.617053032E0,-1.752443433E0,9.956227309E0
1.930611792E1,1.759621978E0,9.631410599E0,-1.762014747E0,9.948117188E0
1.930862391E1,1.606481314E0,9.772586823E0,-1.941476464E0,1.009225278E1
1.931112995E1,1.371685624E0,9.933204651E0,-2.142772675E0,1.025385541E1
1.931363594E1,1.053440213E0,9.978668213E0,-1.955833435E0,1.022295652E1
1.931614198E1,6.894320250E-1,9.933204651E0,-1.587338686E0,1.008283270E1
1.931864797E1,3.017947674E-1,9.940383911E0,-1.446162224E0,1.004956206E1
1.932115396E1,-3.828516230E-2,1.000738239E1,-1.568196177E0,1.012958081E1
1.932365995E1,-3.233301640E-1,1.011027431E1,-1.757229090E0,1.026693933E1
1.932616599E1,-6.296114326E-1,1.026580715E1,-1.951047778E0,1.046851443E1
1.932867198E1,-8.377870321E-1,1.041206837E1,-2.171486616E0,1.066903974E1
1.933117802E1,-9.864411354E-1,1.046471119E1,-2.338984251E0,1.076819826E1
1.933368402E1,-1.110867858E0,1.039292622E1,-2.312663078E0,1.070492192E1
1.933619000E1,-1.079761267E0,1.043360424E1,-2.367697954E0,1.075323093E1
1.933869605E1,-9.696913958E-1,1.058674431E1,-2.683849812E0,1.096460242E1
1.934120204E1,-8.330013752E-1,1.079970551E1,-2.923131943E0,1.121927942E1
1.934370802E1,-6.726822853E-1,1.086909771E1,-2.600100994E0,1.119599534E1
1.934621407E1,-4.286143482E-1,1.098664474E1,-2.449054003E0,1.126445465E1
1.934872006E1,-1.100698411E-1,1.116849995E1,-2.444268227E0,1.143337018E1
1.935122605E1,2.225325108E-1,1.147717381E1,-2.391626120E0,1.172582256E1
1.935373209E1,4.597210586E-1,1.181486130E1,-2.288734913E0,1.204328022E1
1.935623808E1,6.224330068E-1,1.200150108E1,-1.893620014E0,1.216590514E1
1.935874407E1,7.779664397E-1,1.211426258E1,-1.639980793E0,1.224949496E1
1.936125011E1,9.122636318E-1,1.216690540E1,-1.611266971E0,1.230698961E1
1.936375610E1,9.840483069E-1,1.220279694E1,-1.596910000E0,1.234612189E1
1.936626209E1,9.672985673E-1,1.222672558E1,-1.410269856E0,1.234574202E1
1.936876813E1,8.620143533E-1,1.225304699E1,-1.141974568E0,1.233630152E1
1.937127412E1,7.037889361E-1,1.225783253E1,-8.931210637E-1,1.231046069E1
1.937378011E1,5.099703074E-1,1.220518970E1,-6.296114326E-1,1.223205363E1
1.937628615E1,2.970091105E-1,1.213819122E1,-5.267201066E-1,1.215324379E1
1.937879214E1,1.387837082E-1,1.207837009E1,-5.506483316E-1,1.209171198E1
1.938129813E1,0.000000000E0,1.207358456E1,-6.104688644E-1,1.208900808E1
1.938380417E1,-1.698904037E-1,1.204935741E1,-7.468597889E-1,1.207367700E1
1.938631016E1,-3.592225015E-1,1.207597733E1,-9.314061999E-1,1.211716909E1
1.938881615E1,-5.434698462E-1,1.217169094E1,-1.247258782E0,1.224749257E1
1.939132219E1,-7.516453862E-1,1.233440208E1,-1.539482236E0,1.245280897E1
1.939382818E1,-1.024726272E0,1.248515034E1,-1.604088426E0,1.262941576E1
1.939633422E1,-1.331007600E0,1.261675549E1,-1.604088426E0,1.278777541E1
1.939884021E1,-1.642373681E0,1.267687511E1,-1.611266971E0,1.288397203E1
1.940134620E1,-1.931905150E0,1.276540947E1,-1.738086581E0,1.302723614E1
1.940385224E1,-2.137987137E0,1.291137218E1,-2.097309113E0,1.325417769E1
1.940635823E1,-2.317448616E0,1.306211948E1,-2.533101797E0,1.350578166E1
1.940886422E1,-2.487339020E0,1.309801197E1,-2.844168901E0,1.363209704E1
1.941137027E1,-2.559422970E0,1.316022587E1,-3.095714331E0,1.375956533E1
1.941387625E1,-2.597707987E0,1.309561920E1,-3.181855917E0,1.372470532E1
1.941638224E1,-2.501696110E0,1.303819180E1,-3.287140131E0,1.367692286E1
1.941888828E1,-2.252842426E0,1.312433338E1,-3.509672642E0,1.377102857E1
1.942139428E1,-1.989632010E0,1.317458248E1,-3.730111361E0,1.383625635E1
1.942390026E1,-1.699801445E0,1.340698528E1,-3.986143351E0,1.408992257E1
1.942640631E1,-1.340578914E0,1.390259838E1,-4.352544308E0,1.462956033E1
1.942891230E1,-1.074975610E0,1.464467239E1,-4.936692238E0,1.549170528E1
1.943141828E1,-1.041476011E0,1.551865101E1,-5.717051506E0,1.657099512E1
1.943392433E1,-1.247258782E0,1.652632904E1,-6.248557091E0,1.771213346E1
1.943643032E1,-1.683051586E0,1.751755524E1,-6.315556049E0,1.869715626E1
1.943893631E1,-2.319841623E0,1.826232147E1,-5.822335720E0,1.930786482E1
1.944144235E1,-3.006880760E0,1.873849297E1,-4.852943420E0,1.958886190E1
1.944394834E1,-3.703790426E0,1.895893288E1,-3.617349625E0,1.965310199E1
1.944645433E1,-4.333401680E0,1.890150452E1,-2.420340061E0,1.954234605E1
1.944896037E1,-4.793122768E0,1.869542313E1,-1.551446438E0,1.936233090E1
1.945146636E1,-5.087440014E0,1.840110588E1,-1.132403374E0,1.912498578E1
1.945397240E1,-5.264508724E0,1.813998795E1,-9.792626500E-1,1.891383542E1
1.945647839E1,-5.425127029E0,1.794377708E1,-9.337990284E-1,1.876920670E1
1.945898438E1,-5.609374523E0,1.790549278E1,-1.022333503E0,1.879140549E1
1.946149037E1,-5.843871117E0,1.801556206E1,-1.151545882E0,1.897465056E1
1.946399641E1,-6.171987057E0,1.838196182E1,-1.448554993E0,1.944449167E1
1.946650240E1,-6.717849731E0,1.902593040E1,-1.812264085E0,2.025832752E1
1.946900844E1,-7.553243637E0,1.987089729E1,-2.214557409E0,2.137307449E1
1.947151443E1,-8.700303078E0,2.081426620E1,-2.798705101E0,2.273239322E1
1.947402042E1,-1.011266708E1,2.152762794E1,-3.344567776E0,2.401855395E1
1.947652646E1,-1.163300610E1,2.177438736E1,-3.768396616E0,2.497301721E1
1.947903245E1,-1.311954784E1,2.149412727E1,-4.160819530E0,2.552317500E1
1.948153844E1,-1.441735458E1,2.073051834E1,-4.749752998E0,2.569386420E1
1.948404448E1,-1.519771385E1,1.982304001E1,-5.465805054E0,2.556948272E1
1.948655047E1,-1.525753403E1,1.919103622E1,-5.923133373E0,2.522244486E1
1.948905646E1,-1.463749409E1,1.896611023E1,-5.877370834E0,2.466805745E1
1.949156250E1,-1.352662659E1,1.901157379E1,-5.341378212E0,2.393616273E1
1.949406849E1,-1.203739357E1,1.888953972E1,-4.572684288E0,2.286094916E1
1.949657448E1,-1.001456070E1,1.837239075E1,-3.938287020E0,2.129192975E1
1.949908052E1,-7.397710323E0,1.764916039E1,-3.950251102E0,1.954030358E1
1.950158652E1,-4.551148891E0,1.732612991E1,-4.946263313E0,1.858422059E1
