"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.735790114E1,1.231525993E1,3.229712248E0,-5.156831741E0,1.373643265E1
1.736040724E1,1.170957661E1,2.762812853E0,-5.264508724E0,1.313249296E1
1.736291328E1,1.114696407E1,2.310270309E0,-5.329114914E0,1.256947186E1
1.736541932E1,1.061306572E1,1.917548299E0,-5.370092392E0,1.204790636E1
1.736792536E1,1.012941647E1,1.570588946E0,-5.360520840E0,1.156749805E1
1.737043146E1,9.660123825E0,1.216152072E0,-5.362913609E0,1.111565835E1
1.737293750E1,9.224330902E0,8.931210637E-1,-5.346164227E0,1.069894470E1
1.737544354E1,8.829515457E0,6.559324861E-1,-5.264508724E0,1.030075933E1
1.737794958E1,8.506185532E0,4.621138871E-1,-5.183153152E0,9.971650723E0
1.738045567E1,8.228617668E0,3.257229924E-1,-5.099404335E0,9.686081187E0
1.738296172E1,7.993822098E0,2.512463629E-1,-5.022833824E0,9.444213895E0
1.738546776E1,7.843074322E0,2.057827413E-1,-4.986941338E0,9.296544802E0
1.738797380E1,7.759325504E0,2.177468538E-1,-4.970191956E0,9.217231366E0
1.739047989E1,7.756932735E0,2.656033039E-1,-4.955834866E0,9.208737687E0
1.739298593E1,7.843074322E0,3.329014480E-1,-4.970191956E0,9.291256442E0
1.739549198E1,7.981858253E0,4.429712892E-1,-5.010869503E0,9.434781286E0
1.739799802E1,8.168797493E0,5.602195859E-1,-5.041976452E0,9.615852797E0
1.740050411E1,8.403293610E0,6.439684033E-1,-5.041976452E0,9.820975783E0
1.740301015E1,8.633005142E0,6.990033388E-1,-4.994120121E0,9.997930748E0
1.740551620E1,8.867800713E0,7.540382147E-1,-4.915156841E0,1.016686923E1
1.740802224E1,9.092725754E0,7.923234105E-1,-4.867300510E0,1.034388961E1
1.741052833E1,9.305986404E0,7.971090674E-1,-4.862514496E0,1.052999587E1
1.741303437E1,9.504590988E0,7.851449251E-1,-4.852943420E0,1.070068980E1
1.741554041E1,9.669695854E0,7.396813035E-1,-4.793122768E0,1.081777113E1
1.741804651E1,9.786943436E0,6.990033388E-1,-4.704289436E0,1.088132375E1
1.742055255E1,9.880562782E0,6.343970895E-1,-4.563112736E0,1.090183372E1
1.742305859E1,9.959526062E0,5.697908998E-1,-4.398007870E0,1.090226097E1
1.742556463E1,1.002891827E1,4.668995142E-1,-4.216153622E0,1.088912981E1
1.742807073E1,1.008156013E1,3.807578981E-1,-4.077070713E0,1.088142164E1
1.743057677E1,1.013180923E1,2.898306549E-1,-3.962215185E0,1.088286310E1
1.743308281E1,1.019162941E1,2.033899277E-1,-3.926322937E0,1.092367563E1
1.743558885E1,1.024905777E1,1.172483116E-1,-3.983750582E0,1.099669046E1
1.743809489E1,1.032323551E1,4.785645381E-2,-4.072285175E0,1.109752172E1
1.744060099E1,1.040967560E1,-3.589234129E-2,-4.124927044E0,1.119721650E1
1.744310703E1,1.049820995E1,-1.316052526E-1,-4.050749779E0,1.125336865E1
1.744561307E1,1.053649521E1,-2.321037948E-1,-3.895216227E0,1.123584945E1
1.744811911E1,1.053170967E1,-3.640081584E-1,-3.699004650E0,1.116835019E1
1.745062520E1,1.052213860E1,-4.860421121E-1,-3.526422262E0,1.110798323E1
1.745313125E1,1.051974583E1,-6.200401783E-1,-3.401995659E0,1.107353045E1
1.745563729E1,1.052213860E1,-7.755736113E-1,-3.349353552E0,1.106955664E1
1.745814333E1,1.053410244E1,-9.529415965E-1,-3.337389469E0,1.109114874E1
1.746064942E1,1.052213860E1,-1.132403374E0,-3.306282759E0,1.108734611E1
1.746315546E1,1.051735306E1,-1.307079315E0,-3.263211966E0,1.108926165E1
1.746566151E1,1.051017475E1,-1.474876046E0,-3.210569859E0,1.108813742E1
1.746816760E1,1.047428226E1,-1.642373681E0,-3.126821041E0,1.105373195E1
1.747067364E1,1.048385334E1,-1.824228168E0,-3.054737091E0,1.107115206E1
1.747317968E1,1.050299549E1,-1.977667928E0,-2.992523909E0,1.109861631E1
1.747568573E1,1.048863888E1,-2.111665964E0,-2.973381281E0,1.110457901E1
1.747819182E1,1.048624611E1,-2.238485575E0,-2.942274570E0,1.111886482E1
1.748069786E1,1.050538826E1,-2.324627161E0,-2.911167860E0,1.114638830E1
1.748320390E1,1.042642593E1,-2.420340061E0,-2.882453918E0,1.108498734E1
1.748570994E1,1.039053345E1,-2.494517565E0,-2.851347208E0,1.105965570E1
1.748821604E1,1.036151981E1,-2.549851656E0,-2.815454960E0,1.103583359E1
1.749072208E1,1.028973579E1,-2.595315218E0,-2.748456001E0,1.096213183E1
1.749322812E1,1.024187946E1,-2.635993242E0,-2.659921408E0,1.090503266E1
1.749573416E1,1.017248726E1,-2.624029160E0,-2.542673111E0,1.080880255E1
1.749824026E1,1.015813065E1,-2.652743101E0,-2.530709028E0,1.079949778E1
1.750074630E1,1.007198906E1,-2.664707184E0,-2.501696110E0,1.071466805E1
1.750325234E1,1.004088211E1,-2.612065077E0,-2.374876499E0,1.064341279E1
1.750575838E1,9.995418549E0,-2.545065880E0,-2.300698996E0,1.056782703E1
1.750826448E1,9.942776680E0,-2.465803623E0,-2.228914261E0,1.048365654E1
1.751077052E1,9.866206169E0,-2.365305185E0,-2.145165443E0,1.037007365E1
1.751327656E1,9.767801285E0,-2.276770830E0,-2.078166485E0,1.024267559E1
1.751578260E1,9.588339806E0,-2.178664923E0,-1.917548299E0,1.001797547E1
1.751828870E1,9.370592117E0,-2.082952023E0,-1.776371717E0,9.762283659E0
1.752079474E1,9.238688469E0,-1.987239242E0,-1.730908036E0,9.607212242E0
1.752330078E1,9.001798630E0,-1.898405671E0,-1.764407635E0,9.367468012E0
1.752580682E1,8.922835350E0,-1.714158297E0,-1.678265929E0,9.239691871E0
1.752831291E1,8.977870941E0,-1.460519075E0,-1.527518153E0,9.223263756E0
1.753081896E1,9.133403778E0,-1.141974568E0,-1.400399446E0,9.310439791E0
1.753332500E1,9.370592117E0,-8.066803217E-1,-1.252044439E0,9.488221385E0
1.753583109E1,9.578767776E0,-4.597210586E-1,-9.936196208E-1,9.641131444E0
1.753833713E1,9.777372360E0,-9.092725813E-2,-8.282157183E-1,9.812808941E0
1.754084317E1,1.003131104E1,3.185445070E-1,-6.870391965E-1,1.005985559E1
1.754334922E1,1.017248726E1,7.181459069E-1,-5.626124144E-1,1.021331304E1
1.754585531E1,1.030648518E1,1.048654556E0,-4.956133962E-1,1.037154500E1
1.754836135E1,1.038814068E1,1.369292736E0,-4.286143482E-1,1.048676021E1
1.755086739E1,1.041206837E1,1.644766450E0,-4.286143482E-1,1.054988790E1
1.755337343E1,1.035434151E1,1.941476464E0,-4.238287210E-1,1.054330829E1
1.755587953E1,1.019880867E1,2.283949137E0,-2.799602449E-1,1.045516617E1
1.755838557E1,1.002652550E1,2.714956284E0,-2.632104978E-2,1.038763178E1
1.756089161E1,9.684052467E0,3.083451033E0,2.344966233E-1,1.016580204E1
1.756339765E1,9.166903496E0,3.478565931E0,6.152545214E-1,9.824005230E0
1.756590375E1,8.436793327E0,3.888037682E0,1.139581800E0,9.359218201E0
1.756840979E1,7.555636406E0,4.295116425E0,1.807478428E0,8.877085381E0
1.757091583E1,6.660421848E0,4.730610371E0,2.446661234E0,8.527956664E0
1.757342187E1,5.662016392E0,5.168796062E0,3.006880760E0,8.235060064E0
1.757592796E1,4.512863636E0,5.492125988E0,3.452244759E0,7.902365465E0
