Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),magnitude
9.398691768,2.32701993,9.202795982,-1.520339727,9.613423351,
9.401197809,2.731706142,9.286844254,-1.374078393,9.777309756,
9.403703851,3.179463148,9.339486122,-1.175474167,9.935629142,
9.406209893,3.653541088,9.351449966,-0.9194421172,10.08183281,
9.408715934,4.179962158,9.317950249,-0.6487540603,10.23314039,
9.411221976,4.756931305,9.26530838,-0.423828721,10.42372129,
9.413728018,5.346164227,9.17886734,-0.3376871049,10.62765779,
9.416234059,5.939883232,9.104690552,-0.385543555,10.87778685,
9.418740101,6.502495766,9.023334503,-0.5003990531,11.13343684,
9.42124609,7.053143978,8.989834785,-0.6415755749,11.44445668,
9.423752132,7.534101009,9.028120041,-0.737288475,11.78190238,
9.426258174,7.926823139,9.114261627,-0.7564310431,12.10274671,
9.428764215,8.216653824,9.198010445,-0.742074132,12.35586785,
9.431270257,8.376973152,9.317950249,-0.7348956466,12.55141218,
9.433776299,8.405686378,9.428020477,-0.7755736113,12.65482706,
9.43628234,8.305188179,9.55005455,-0.8572286963,12.68520925,
9.438788382,8.060821533,9.664909363,-0.9864411354,12.62380224,
9.441294424,7.670791149,9.741479874,-1.115653515,12.44918269,
9.443800413,7.17757082,9.779765129,-1.278365493,12.19817803,
9.446306455,6.574280262,9.794121742,-1.450947881,11.88491613,
9.448812497,5.884549141,9.794121742,-1.577767372,11.53438725,
9.451318538,5.15922451,9.767801285,-1.654337764,11.16979735,
9.45382458,4.419543266,9.715159416,-1.673480392,10.80357449,
9.456330622,3.679862022,9.672088623,-1.680658817,10.48404964,
9.458836663,2.968595505,9.640981674,-1.673480392,10.22553781,
9.461342705,2.293520451,9.605089188,-1.62801671,10.0084171,
9.463848747,1.690230131,9.578767776,-1.568196177,9.852355519,
9.466354788,1.180259824,9.530911446,-1.525125384,9.72405747,
9.468860778,0.7875377536,9.497411728,-1.5011971,9.647519784,
9.47136682,0.4860421121,9.473484039,-1.479661703,9.60065287,
9.473872861,0.3281157911,9.451948166,-1.424626827,9.56433718,
9.476378903,0.2970091105,9.475876808,-1.335793257,9.574173558,
9.478884945,0.3975076675,9.490233421,-1.26640141,9.582604827,
9.481390986,0.6176473498,9.516554832,-1.194616675,9.61110884,
9.483897028,1.005583763,9.566803932,-1.127617717,9.6853734,
9.48640307,1.505982757,9.62183857,-1.053440213,9.7957898,
9.488909111,2.027917147,9.660123825,-0.9170492887,9.913194221,
9.491415153,2.475374937,9.741479874,-0.7013961077,10.07550831,
9.493921195,2.870489836,9.80608654,-0.4860421121,10.22913887,
9.496427184,3.19382,9.880562782,-0.2488535494,10.38691172,
9.498933226,3.478565931,9.916455269,-0.007178467698,10.50887994,
9.501439268,3.653541088,9.9140625,0.2249253243,10.56823491,
9.503945309,3.775574923,9.851848602,0.3687937856,10.55698327,
9.506451351,3.866502285,9.751050949,0.4094717801,10.49764267,
9.508957393,3.93828702,9.595518112,0.3352942765,10.37769217,
9.511463434,3.981357813,9.444769859,0.2464607358,10.25259141,
9.513969476,3.981357813,9.296415329,0.1435693651,10.11410699,
9.516475518,3.90478754,9.198010445,0.0765703246,9.992828673,
9.518981507,3.80907464,9.109476089,0.01914258115,9.87380224,
9.521487549,3.706183195,9.018548965,-0.05024927482,9.750515079,
9.52399359,3.605385542,8.941978455,-0.1172483116,9.642174586,
9.526499632,3.421138287,8.886942863,-0.0933200866,9.523163827,
9.529005674,3.174677372,8.891729355,-0.05264209956,9.441620546,
9.531511715,2.970988512,8.910871506,-0.05742774159,9.393279602,
9.534017757,2.803490877,8.918049812,-0.0933200866,9.348790413,
9.536523799,2.65513587,8.894122124,-0.1387837082,9.2830176,
9.53902984,2.425125837,8.903693199,-0.1674975902,9.229574386,
9.541535882,2.123630047,8.937192917,-0.09810572863,9.186557927,
9.544041872,1.891227245,8.958727837,-0.05982056633,9.156370648,
9.546547913,1.611266971,8.992227554,0.0239282269,9.135475368,
9.549053955,1.388435364,8.997013092,0.0933200866,9.103993957,
9.551559997,1.134796143,9.042476654,0.2057827413,9.115727775,
9.554066038,0.8258228898,9.097511292,0.3496512175,9.1416055,
9.55657208,0.4214358926,9.183652878,0.4381856322,9.203754399,
9.559078122,0.1004985496,9.260522842,0.4381856322,9.271428688,
9.561584163,-0.1076770201,9.305986404,0.4286143482,9.316473987,
9.564090205,-0.3257229924,9.368199348,0.4525425732,9.38477753,
9.566596247,-0.6415755749,9.418449402,0.5338985324,9.45536123,
