Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),magnitude
10.189825,-1.992024899,17.80260086,-0.8691928387,17.93477786,
10.19233104,-2.214557409,17.44098473,-0.8763712645,17.60284748,
10.19483713,-2.267199516,17.09133339,-0.5338985324,17.24931646,
10.19734318,-2.178664923,16.67976761,0.0382851623,16.821495,
10.19984922,-1.960619092,16.17697716,0.7444669604,16.31235263,
10.20235526,-1.575374603,15.62632847,1.350150228,15.76346574,
10.2048613,-0.950548768,15.10678673,1.570588946,15.21792686,
10.20736734,-0.1770688742,14.67817211,1.204187989,14.7285491,
10.20987338,0.5673980713,14.33360577,0.4334000051,14.3513773,
10.21237942,1.182652593,14.08684635,-0.5769693851,14.14817306,
10.21488547,1.58016026,13.89063454,-1.673480392,14.08002738,
10.21739151,1.699801445,13.63908863,-2.477767944,13.96615185,
10.21989755,1.58016026,13.36391449,-2.676671267,13.72062994,
10.22240359,1.333400369,13.2275238,-2.300698996,13.49216656,
10.22490963,0.9337990284,13.00229931,-1.960619092,13.18240476,
10.22741568,0.3951148391,12.64576817,-2.035095692,12.81456916,
10.22992172,-0.1722832322,12.17169094,-2.528316259,12.43270385,
10.23242776,-0.7468597889,11.8220396,-3.215355396,12.27423848,
10.2349338,-1.230509043,11.92014503,-4.108177185,12.6681147,
10.23743984,-1.62801671,12.39183044,-5.199902534,13.53687137,
10.23994588,-2.087737799,12.9831562,-6.322734833,14.59102361,
10.24245193,-2.588136673,13.53380489,-7.230212688,15.56079374,
10.24495802,-3.172284603,13.94327641,-7.522137165,16.15737893,
10.24746406,-3.880859137,14.10838127,-7.024429798,16.2311461,
10.2499701,-4.795515537,13.9863472,-5.740979671,15.86107578,
10.25247614,-5.89441967,13.4213419,-3.79471755,15.14187844,
10.25498219,-7.060322285,12.37268734,-1.551446438,14.32963813,
10.25748823,-7.991429329,11.28574753,0.2153540403,13.83030793,
10.25999427,-8.542078018,10.36151981,1.094118118,13.47313194,
10.26250031,-8.796015739,9.593125343,1.285543919,13.07863028,
10.26500635,-8.721838951,9.008976936,1.175474167,12.59420024,
10.26751239,-8.41047287,8.53729248,1.137188911,12.03804865,
10.27001844,-7.993822098,8.11824894,1.292722464,11.46639826,
10.27252448,-7.440781116,7.855038643,1.505982757,10.92404869,
