"Time (s)","X (hPa)"
1.089955383E3,9.606143188E2
1.090881282E3,9.606177521E2
1.091807311E3,9.606228638E2
1.092733235E3,9.606272888E2
1.093659191E3,9.606309509E2
1.094585142E3,9.606407166E2
1.095511060E3,9.606597900E2
1.096436846E3,9.606793213E2
1.097362638E3,9.607044220E2
1.098288525E3,9.607350922E2
1.099214438E3,9.607633972E2
1.100140573E3,9.607939148E2
1.101066647E3,9.608208466E2
1.101992669E3,9.608467865E2
1.102918697E3,9.608650208E2
1.103844790E3,9.608821106E2
1.104771092E3,9.608983612E2
1.105697370E3,9.609185028E2
1.106623603E3,9.609358215E2
1.107549716E3,9.609582520E2
1.108476001E3,9.609808350E2
1.109402169E3,9.610005188E2
1.110328536E3,9.610226440E2
1.111254916E3,9.610381317E2
1.112181438E3,9.610600281E2
1.113107864E3,9.610871887E2
1.114034175E3,9.611122894E2
1.114960650E3,9.611349487E2
1.115887078E3,9.611658478E2
1.116813342E3,9.611893463E2
1.117739703E3,9.612091827E2
1.118666104E3,9.612300110E2
1.119592420E3,9.612516785E2
1.120518685E3,9.612725067E2
1.121444848E3,9.612950897E2
1.122371145E3,9.613196564E2
1.123297363E3,9.613433838E2
1.124223730E3,9.613670349E2
1.125150003E3,9.613895416E2
1.126076253E3,9.614149475E2
1.127002570E3,9.614373779E2
1.127928681E3,9.614545441E2
1.128854986E3,9.614694977E2
1.129781162E3,9.614811707E2
1.130707311E3,9.614873505E2
1.131633565E3,9.614923096E2
1.132559830E3,9.614975739E2
1.133485985E3,9.614982605E2
1.134412341E3,9.614985657E2
1.135338536E3,9.614982605E2
1.136264541E3,9.614965820E2
1.137190757E3,9.614965820E2
1.138116959E3,9.615021515E2
1.139043254E3,9.615142059E2
1.139969470E3,9.615291595E2
1.140895789E3,9.615468597E2
1.141821960E3,9.615692902E2
1.142748067E3,9.615908813E2
1.143674404E3,9.616100311E2
1.144600696E3,9.616308594E2
1.145526913E3,9.616535187E2
1.146453155E3,9.616778564E2
1.147379468E3,9.617014313E2
1.148305864E3,9.617234039E2
1.149232243E3,9.617467499E2
1.150158472E3,9.617717743E2
1.151084587E3,9.617945099E2
1.152010864E3,9.618176270E2
1.152937024E3,9.618414307E2
1.153863221E3,9.618652344E2
1.154789514E3,9.618875122E2
1.155715722E3,9.619129944E2
1.156642080E3,9.619387817E2
1.157568354E3,9.619637299E2
1.158494549E3,9.619866943E2
1.159420945E3,9.620057678E2
1.160347143E3,9.620198059E2
1.161273523E3,9.620320129E2
1.162199852E3,9.620423889E2
1.163126079E3,9.620524597E2
1.164052236E3,9.620653534E2
1.164978424E3,9.620791626E2
1.165904599E3,9.620886230E2
1.166830968E3,9.620983124E2
1.167757268E3,9.621079254E2
1.168683575E3,9.621169281E2
1.169609700E3,9.621289062E2
1.170536058E3,9.621448517E2
1.171462277E3,9.621640015E2
1.172388536E3,9.621847534E2
1.173314713E3,9.622050476E2
1.174240974E3,9.622275543E2
1.175167307E3,9.622550964E2
1.176093509E3,9.622851562E2
1.177019485E3,9.623172760E2
1.177945711E3,9.623504639E2
1.178871832E3,9.623857117E2
1.179798038E3,9.624170685E2
1.180724284E3,9.624473572E2
1.181650812E3,9.624751282E2
1.182577113E3,9.625032043E2
1.183503400E3,9.625309753E2
1.184429753E3,9.625588226E2
1.185356192E3,9.625854492E2
1.186282453E3,9.626114655E2
1.187208834E3,9.626378632E2
1.188134986E3,9.626604462E2
1.189061368E3,9.626804352E2
1.189987597E3,9.626994324E2
1.190914056E3,9.627189636E2
1.191840476E3,9.627381134E2
1.192766805E3,9.627573395E2
1.193692968E3,9.627774811E2
1.194619270E3,9.628005219E2
1.195545837E3,9.628232574E2
1.196472476E3,9.628465271E2
1.197398851E3,9.628701782E2
1.198325266E3,9.628930664E2
1.199251757E3,9.629144287E2
1.200178146E3,9.629380798E2
1.201104698E3,9.629611206E2
1.202031145E3,9.629850769E2
1.202957512E3,9.630100250E2
1.203883853E3,9.630330658E2
1.204810278E3,9.630515289E2
1.205736612E3,9.630661774E2
1.206662894E3,9.630759430E2
1.207589151E3,9.630819702E2
1.208515770E3,9.630831909E2
1.209442300E3,9.630841827E2
1.210368574E3,9.630847168E2
1.211294990E3,9.630842590E2
1.212221358E3,9.630847168E2
1.213147884E3,9.630842590E2
1.214074487E3,9.630841827E2
1.215001033E3,9.630841064E2
1.215927674E3,9.630840302E2
1.216854303E3,9.630792236E2
1.217780868E3,9.630722809E2
1.218707601E3,9.630653381E2
1.219634316E3,9.630587769E2
1.220560836E3,9.630539703E2
1.221487417E3,9.630539703E2
1.222414002E3,9.630610657E2
1.223340383E3,9.630723572E2
1.224266857E3,9.630895233E2
1.225193341E3,9.631115723E2
1.226119915E3,9.631333160E2
1.227046497E3,9.631565094E2
1.227973136E3,9.631829071E2
1.228899732E3,9.632077789E2
1.229826314E3,9.632307434E2
1.230752868E3,9.632540894E2
1.231679512E3,9.632765198E2
1.232606122E3,9.632979584E2
1.233532594E3,9.633179474E2
1.234459151E3,9.633380127E2
1.235385784E3,9.633554077E2
1.236312442E3,9.633737183E2
1.237238949E3,9.633903503E2
1.238165618E3,9.634068298E2
1.239092086E3,9.634233093E2
1.240018618E3,9.634368134E2
1.240945139E3,9.634489441E2
1.241871704E3,9.634609985E2
1.242798359E3,9.634736633E2
1.243724952E3,9.634873962E2
1.244651513E3,9.635028839E2
1.245578303E3,9.635191345E2
1.246504945E3,9.635381317E2
1.247431825E3,9.635549164E2
1.248358702E3,9.635710144E2
1.249285382E3,9.635893250E2
1.250212161E3,9.636058044E2
1.251138966E3,9.636213684E2
1.252065835E3,9.636354065E2
1.252992827E3,9.636502838E2
1.253919694E3,9.636641693E2
1.254846549E3,9.636768341E2
1.255773510E3,9.636897278E2
1.256700245E3,9.637010956E2
1.257627100E3,9.637142944E2
1.258554104E3,9.637283325E2
1.259480969E3,9.637419891E2
1.260407875E3,9.637558746E2
1.261334712E3,9.637703705E2
1.262261727E3,9.637853241E2
1.263188612E3,9.637995148E2
1.264115476E3,9.638132477E2
1.265042597E3,9.638237000E2
1.265969503E3,9.638372803E2
1.266896457E3,9.638550568E2
1.267823385E3,9.638762665E2
1.268750273E3,9.638999939E2
1.269677143E3,9.639284515E2
1.270604002E3,9.639559937E2
1.271530877E3,9.639820099E2
1.272457813E3,9.640071106E2
1.273384624E3,9.640303040E2
1.274311517E3,9.640555573E2
1.275238451E3,9.640797424E2
1.276165382E3,9.641022491E2
1.277092206E3,9.641261292E2
1.278019181E3,9.641480255E2
1.278946016E3,9.641690063E2
1.279872820E3,9.641896057E2
1.280799795E3,9.642123413E2
1.281726749E3,9.642326355E2
1.282653619E3,9.642521667E2
1.283580588E3,9.642703247E2
1.284507568E3,9.642869568E2
1.285434579E3,9.642972565E2
1.286361639E3,9.643070984E2
1.287288680E3,9.643192291E2
1.288215520E3,9.643312836E2
1.289142460E3,9.643451691E2
1.290069401E3,9.643639374E2
1.290996299E3,9.643846893E2
1.291923162E3,9.644032288E2
1.292849968E3,9.644239807E2
1.293776778E3,9.644470215E2
1.294703673E3,9.644696808E2
1.295630588E3,9.644984436E2
1.296557490E3,9.645339203E2
1.297484388E3,9.645647430E2
1.298411083E3,9.645937347E2
1.299337808E3,9.646234131E2
1.300264733E3,9.646476746E2
1.301191688E3,9.646678925E2
1.302118643E3,9.646892548E2
1.303045609E3,9.647118378E2
1.303972516E3,9.647351074E2
1.304899530E3,9.647578430E2
1.305826723E3,9.647758484E2
1.306753847E3,9.647966003E2
1.307680857E3,9.648192596E2
1.308607775E3,9.648393250E2
1.309534917E3,9.648595428E2
1.310461904E3,9.648851776E2
1.311388908E3,9.649064636E2
1.312316030E3,9.649256134E2
1.313243085E3,9.649446106E2
1.314170211E3,9.649636841E2
1.315097200E3,9.649793243E2
1.316024138E3,9.649981689E2
1.316951201E3,9.650168610E2
1.317878035E3,9.650372314E2
1.318804927E3,9.650555420E2
1.319731729E3,9.650763702E2
1.320658733E3,9.650971222E2
1.321585822E3,9.651189423E2
1.322512862E3,9.651422882E2
1.323439991E3,9.651690674E2
1.324366973E3,9.651940918E2
1.325293914E3,9.652194977E2
1.326220832E3,9.652455902E2
1.327147898E3,9.652694702E2
1.328074794E3,9.652883148E2
1.329001876E3,9.653050995E2
1.329928801E3,9.653157043E2
1.330855588E3,9.653207397E2
1.331782379E3,9.653237915E2
1.332709375E3,9.653261566E2
1.333636278E3,9.653284454E2
1.334563311E3,9.653345490E2
1.335490259E3,9.653453064E2
1.336417240E3,9.653575134E2
1.337344466E3,9.653712463E2
1.338271366E3,9.653868866E2
1.339198366E3,9.654057312E2
1.340125446E3,9.654270935E2
1.341052398E3,9.654480743E2
1.341979322E3,9.654689789E2
1.342906412E3,9.654902649E2
1.343833231E3,9.655085754E2
1.344759998E3,9.655250549E2
1.345686974E3,9.655374908E2
1.346613969E3,9.655473328E2
1.347540957E3,9.655547333E2
1.348467796E3,9.655594635E2
1.349394435E3,9.655632019E2
1.350321261E3,9.655687714E2
1.351248084E3,9.655766296E2
1.352174789E3,9.655873108E2
1.353101674E3,9.656002045E2
1.354028363E3,9.656140900E2
1.354955046E3,9.656279755E2
1.355881828E3,9.656424713E2
1.356808735E3,9.656563568E2
1.357735792E3,9.656738281E2
1.358662880E3,9.656941223E2
1.359589661E3,9.657158661E2
1.360516460E3,9.657392120E2
1.361443434E3,9.657649994E2
1.362370388E3,9.657885742E2
1.363297374E3,9.658129883E2
1.364224432E3,9.658335114E2
1.365151468E3,9.658538818E2
1.366078416E3,9.658727264E2
1.367005370E3,9.658901215E2
1.367932333E3,9.659091187E2
1.368859295E3,9.659294128E2
1.369786178E3,9.659519958E2
1.370713104E3,9.659718323E2
1.371640202E3,9.659897614E2
1.372567183E3,9.660044098E2
1.373494215E3,9.660183716E2
1.374421269E3,9.660308838E2
1.375348215E3,9.660426331E2
1.376275147E3,9.660564423E2
1.377202026E3,9.660680389E2
1.378128920E3,9.660827637E2
1.379056053E3,9.660971832E2
1.379983177E3,9.661140442E2
1.380910232E3,9.661319733E2
1.381837426E3,9.661527252E2
1.382764524E3,9.661670685E2
1.383691488E3,9.661828613E2
1.384618373E3,9.661979675E2
1.385545213E3,9.662133026E2
1.386472233E3,9.662176514E2
1.387399333E3,9.662176514E2
1.388326352E3,9.662105560E2
1.389253327E3,9.662100983E2
1.390180303E3,9.662017822E2
1.391107414E3,9.662017822E2
1.392034394E3,9.662034607E2
1.392961444E3,9.662256622E2
1.393888489E3,9.662419128E2
1.394815576E3,9.662668610E2
1.395742722E3,9.662984467E2
1.396669760E3,9.663213348E2
1.397596773E3,9.663382721E2
1.398523905E3,9.663491058E2
1.399450835E3,9.663617706E2
1.400377785E3,9.663719940E2
1.401304814E3,9.663845825E2
1.402231815E3,9.663962555E2
1.403158900E3,9.664110565E2
1.404085776E3,9.664276886E2
1.405012580E3,9.664418030E2
1.405939528E3,9.664591980E2
1.406866442E3,9.664754486E2
1.407793315E3,9.664901733E2
1.408720260E3,9.665016937E2
1.409647348E3,9.665180206E2
1.410574339E3,9.665340424E2
1.411501422E3,9.665561676E2
1.412428495E3,9.665843201E2
1.413355395E3,9.666147614E2
1.414282442E3,9.666440582E2
1.415209461E3,9.666744232E2
1.416136387E3,9.666983032E2
1.417063253E3,9.667182159E2
1.417990019E3,9.667357635E2
1.418916802E3,9.667498779E2
1.419843617E3,9.667603302E2
1.420770862E3,9.667670441E2
1.421698154E3,9.667692566E2
1.422625395E3,9.667692566E2
1.423552653E3,9.667675018E2
1.424479955E3,9.667675018E2
1.425407400E3,9.667696381E2
1.426334719E3,9.667730713E2
1.427261937E3,9.667764282E2
1.428189121E3,9.667847443E2
1.429116184E3,9.667903137E2
1.430043150E3,9.667939758E2
1.430970270E3,9.667977142E2
1.431897348E3,9.668000031E2
1.432824324E3,9.668019104E2
1.433751347E3,9.668043518E2
1.434678364E3,9.668067169E2
1.435605361E3,9.668123627E2
1.436532289E3,9.668225861E2
1.437459110E3,9.668336487E2
1.438385921E3,9.668492889E2
1.439312910E3,9.668692017E2
1.440240053E3,9.668900299E2
1.441167168E3,9.669080353E2
1.442094359E3,9.669261169E2
1.443021386E3,9.669438171E2
1.443948457E3,9.669615936E2
1.444875606E3,9.669810486E2
1.445802822E3,9.670063019E2
1.446729929E3,9.670310974E2
1.447656951E3,9.670629883E2
1.448583948E3,9.670916748E2
1.449510974E3,9.671172333E2
1.450438001E3,9.671401215E2
1.451364995E3,9.671618652E2
1.452291887E3,9.671782684E2
1.453218998E3,9.671881104E2
1.454146058E3,9.671932983E2
1.455073216E3,9.671992493E2
1.456000173E3,9.672027588E2
1.456927177E3,9.672044373E2
1.457854269E3,9.672077942E2
1.458781324E3,9.672122955E2
1.459708377E3,9.672145844E2
1.460635310E3,9.672161102E2
1.461562145E3,9.672181702E2
1.462489357E3,9.672241974E2
1.463416348E3,9.672361755E2
1.464343283E3,9.672487640E2
1.465270167E3,9.672638702E2
1.466197318E3,9.672812653E2
1.467124273E3,9.672987366E2
1.468051102E3,9.673101807E2
1.468977894E3,9.673191071E2
1.469904859E3,9.673194885E2
1.470831939E3,9.673207092E2
1.471759135E3,9.673207092E2
1.472686287E3,9.673267365E2
1.473613316E3,9.673355103E2
1.474540402E3,9.673532867E2
1.475467476E3,9.673764038E2
1.476394534E3,9.673958588E2
1.477321541E3,9.674159241E2
1.478248742E3,9.674370575E2
1.479176031E3,9.674561310E2
1.480103046E3,9.674745941E2
1.481030015E3,9.674909210E2
1.481957084E3,9.675094604E2
1.482884236E3,9.675261688E2
1.483811139E3,9.675425720E2
1.484738045E3,9.675605011E2
1.485664986E3,9.675805664E2
1.486592075E3,9.676002502E2
1.487519076E3,9.676193237E2
1.488446251E3,9.676399994E2
1.489373301E3,9.676600647E2
1.490300463E3,9.676789856E2
1.491227590E3,9.676976013E2
1.492154776E3,9.677169037E2
1.493081913E3,9.677349091E2
1.494009184E3,9.677512360E2
1.494936345E3,9.677700043E2
1.495863451E3,9.677872467E2
1.496790488E3,9.678046417E2
1.497717492E3,9.678219604E2
1.498644584E3,9.678401184E2
1.499571773E3,9.678569031E2
1.500498809E3,9.678746033E2
1.501425848E3,9.678903961E2
1.502352952E3,9.679074860E2
1.503280118E3,9.679254913E2
1.504206976E3,9.679427338E2
1.505133611E3,9.679592896E2
1.506060569E3,9.679789734E2
1.506987468E3,9.680010986E2
1.507914324E3,9.680274963E2
1.508841335E3,9.680554199E2
1.509768103E3,9.680848694E2
1.510694949E3,9.681121063E2
1.511621944E3,9.681378174E2
1.512549007E3,9.681592560E2
1.513476039E3,9.681762695E2
1.514403076E3,9.681916809E2
1.515330187E3,9.682077789E2
1.516257292E3,9.682270050E2
1.517184498E3,9.682481384E2
1.518111635E3,9.682701111E2
1.519038548E3,9.682926941E2
1.519965605E3,9.683146667E2
1.520892425E3,9.683333588E2
1.521819469E3,9.683497620E2
1.522746343E3,9.683683777E2
1.523673221E3,9.683869934E2
1.524600226E3,9.684061432E2
1.525527089E3,9.684180450E2
1.526453897E3,9.684323120E2
1.527380733E3,9.684445190E2
1.528307656E3,9.684542084E2
1.529234611E3,9.684650421E2
1.530161568E3,9.684797668E2
1.531088411E3,9.684921265E2
1.532015341E3,9.685041046E2
1.532942123E3,9.685175323E2
1.533869041E3,9.685306549E2
1.534795789E3,9.685443115E2
1.535722713E3,9.685589600E2
1.536649448E3,9.685752869E2
1.537576277E3,9.685904694E2
1.538503214E3,9.686054230E2
1.539430026E3,9.686223602E2
1.540356896E3,9.686396027E2
1.541283780E3,9.686568451E2
1.542210879E3,9.686759186E2
1.543137696E3,9.686954498E2
1.544064417E3,9.687109375E2
1.544991355E3,9.687259674E2
1.545918440E3,9.687392426E2
1.546845389E3,9.687526703E2
1.547772391E3,9.687682343E2
1.548699116E3,9.687857056E2
1.549625938E3,9.688052368E2
1.550552885E3,9.688237000E2
1.551479831E3,9.688423920E2
1.552406692E3,9.688607025E2
1.553333566E3,9.688776398E2
1.554260297E3,9.688933563E2
1.555187229E3,9.689119720E2
1.556114257E3,9.689327240E2
1.557041164E3,9.689502716E2
1.557967873E3,9.689691925E2
1.558894573E3,9.689874268E2
1.559821357E3,9.690039062E2
1.560748033E3,9.690189362E2
1.561674834E3,9.690344238E2
1.562601415E3,9.690503693E2
1.563528125E3,9.690667725E2
1.564455001E3,9.690822601E2
1.565381904E3,9.690992737E2
1.566308911E3,9.691145325E2
1.567235801E3,9.691295624E2
1.568162621E3,9.691454315E2
1.569089480E3,9.691632080E2
1.570016247E3,9.691770935E2
1.570943156E3,9.691905212E2
1.571870085E3,9.692010498E2
1.572797101E3,9.692121887E2
1.573723709E3,9.692240906E2
1.574650278E3,9.692362213E2
1.575576892E3,9.692441559E2
1.576503480E3,9.692613220E2
1.577430224E3,9.692804718E2
1.578356883E3,9.692948914E2
1.579283601E3,9.693136597E2
1.580210294E3,9.693391418E2
1.581136974E3,9.693580627E2
1.582063646E3,9.693742371E2
1.582990299E3,9.693931580E2
1.583916908E3,9.694099426E2
1.584843672E3,9.694269562E2
1.585770441E3,9.694426727E2
1.586697088E3,9.694598389E2
1.587623615E3,9.694763184E2
1.588550180E3,9.694948578E2
1.589476803E3,9.695134735E2
1.590403484E3,9.695340729E2
1.591330219E3,9.695553589E2
1.592256827E3,9.695797729E2
1.593183380E3,9.696083069E2
1.594109906E3,9.696372986E2
1.595036411E3,9.696640778E2
1.595962927E3,9.696915436E2
1.596889319E3,9.697143555E2
1.597815875E3,9.697349548E2
1.598742557E3,9.697525024E2
1.599669038E3,9.697707367E2
1.600595360E3,9.697847748E2
1.601521812E3,9.697994232E2
1.602448459E3,9.698115540E2
1.603375130E3,9.698244476E2
1.604301579E3,9.698361969E2
1.605228119E3,9.698505402E2
1.606154649E3,9.698645782E2
1.607081209E3,9.698809814E2
1.608008005E3,9.698961639E2
1.608934453E3,9.699138641E2
1.609860866E3,9.699322510E2
1.610787540E3,9.699520111E2
1.611714034E3,9.699707794E2
1.612640712E3,9.699882507E2
1.613567306E3,9.700025177E2
1.614493930E3,9.700127411E2
1.615420490E3,9.700234222E2
1.616346827E3,9.700342560E2
1.617273429E3,9.700469971E2
1.618199840E3,9.700602722E2
1.619126366E3,9.700759888E2
1.620052875E3,9.700902557E2
1.620979324E3,9.701046753E2
1.621905758E3,9.701193237E2
1.622832373E3,9.701338959E2
1.623758926E3,9.701491547E2
1.624685425E3,9.701602173E2
1.625611830E3,9.701727295E2
1.626538124E3,9.701817322E2
1.627464507E3,9.701852417E2
1.628390901E3,9.702005005E2
1.629317220E3,9.702190399E2
1.630243527E3,9.702394104E2
1.631169821E3,9.702629852E2
1.632096140E3,9.702931213E2
1.633022579E3,9.703153229E2
1.633949030E3,9.703348541E2
1.634875506E3,9.703532410E2
1.635802081E3,9.703739166E2
1.636728703E3,9.703950500E2
1.637655276E3,9.704130554E2
1.638581838E3,9.704325867E2
1.639508346E3,9.704522705E2
1.640434834E3,9.704732513E2
1.641361275E3,9.704927826E2
1.642287722E3,9.705139923E2
1.643214086E3,9.705318451E2
1.644140542E3,9.705509186E2
1.645067030E3,9.705677032E2
1.645993353E3,9.705847931E2
1.646919772E3,9.706044769E2
1.647846047E3,9.706267548E2
1.648772195E3,9.706455994E2
1.649698550E3,9.706659698E2
1.650624974E3,9.706848907E2
1.651551366E3,9.707024384E2
1.652477667E3,9.707212830E2
1.653403787E3,9.707421112E2
1.654329963E3,9.707600403E2
1.655256198E3,9.707811737E2
1.656182537E3,9.708032990E2
1.657108902E3,9.708261871E2
1.658035095E3,9.708496857E2
1.658961442E3,9.708725739E2
1.659887845E3,9.708940887E2
1.660814233E3,9.709095001E2
1.661740470E3,9.709252167E2
1.662666667E3,9.709406281E2
1.663592835E3,9.709541321E2
1.664519044E3,9.709682465E2
1.665445342E3,9.709841156E2
1.666371653E3,9.710004425E2
1.667298021E3,9.710154724E2
1.668224476E3,9.710297394E2
1.669150844E3,9.710425568E2
1.670077111E3,9.710537720E2
1.671003306E3,9.710665131E2
1.671929592E3,9.710801697E2
1.672855790E3,9.710926819E2
1.673781944E3,9.711059570E2
1.674708113E3,9.711145782E2
1.675634241E3,9.711266327E2
1.676560414E3,9.711399841E2
1.677486603E3,9.711554718E2
1.678412795E3,9.711750793E2
1.679338937E3,9.712001801E2
1.680265189E3,9.712248993E2
1.681191442E3,9.712496185E2
1.682117545E3,9.712744904E2
1.683043737E3,9.712963104E2
1.683970016E3,9.713173676E2
1.684896263E3,9.713359833E2
1.685822376E3,9.713526917E2
1.686748450E3,9.713700867E2
1.687674545E3,9.713868713E2
1.688600592E3,9.714052582E2
1.689526836E3,9.714241028E2
1.690453078E3,9.714438629E2
1.691379139E3,9.714613342E2
1.692305425E3,9.714790344E2
1.693231335E3,9.714983368E2
1.694157460E3,9.715175629E2
1.695083614E3,9.715361786E2
1.696009754E3,9.715538025E2
1.696935871E3,9.715723419E2
1.697862043E3,9.715879822E2
1.698788262E3,9.716036987E2
1.699714356E3,9.716175079E2
1.700640414E3,9.716317749E2
1.701566428E3,9.716358185E2
1.702492333E3,9.716407013E2
1.703418438E3,9.716537476E2
1.704344363E3,9.716716003E2
1.705270234E3,9.716900635E2
1.706196290E3,9.717144775E2
1.707122359E3,9.717461395E2
1.708048343E3,9.717678833E2
1.708974386E3,9.717844391E2
1.709900330E3,9.717994690E2
1.710826275E3,9.718188477E2
1.711752154E3,9.718373108E2
1.712678050E3,9.718549347E2
1.713604103E3,9.718760681E2
1.714530149E3,9.718993378E2
1.715456263E3,9.719179535E2
1.716382311E3,9.719357300E2
1.717308422E3,9.719529724E2
1.718234597E3,9.719674683E2
1.719160720E3,9.719824219E2
1.720086961E3,9.719967651E2
1.721013244E3,9.720119476E2
1.721939325E3,9.720262146E2
1.722865232E3,9.720398712E2
1.723791190E3,9.720535278E2
1.724717292E3,9.720663452E2
1.725643456E3,9.720774078E2
1.726569616E3,9.720875549E2
1.727495595E3,9.720972443E2
1.728421587E3,9.721063995E2
1.729347633E3,9.721168518E2
1.730273543E3,9.721278381E2
1.731199653E3,9.721398926E2
1.732125607E3,9.721540070E2
1.733051616E3,9.721670532E2
1.733977386E3,9.721786499E2
1.734903297E3,9.721965790E2
1.735829175E3,9.722154999E2
1.736755247E3,9.722330475E2
1.737681144E3,9.722511292E2
1.738607021E3,9.722699738E2
1.739532984E3,9.722834778E2
1.740458805E3,9.722962952E2
1.741384587E3,9.723075867E2
1.742310392E3,9.723191071E2
1.743236344E3,9.723281860E2
1.744162205E3,9.723361206E2
1.745088003E3,9.723394775E2
1.746013694E3,9.723435974E2
1.746939364E3,9.723455048E2
1.747865487E3,9.723474884E2
1.748791564E3,9.723490906E2
1.749717314E3,9.723556519E2
1.750643106E3,9.723616028E2
1.751568894E3,9.723690796E2
1.752494786E3,9.723769379E2
1.753420929E3,9.723862457E2
1.754346841E3,9.723941040E2
1.755272494E3,9.724033356E2
1.756198177E3,9.724137878E2
1.757123931E3,9.724246979E2
1.758049773E3,9.724374390E2
1.758975487E3,9.724520111E2
1.759901398E3,9.724650574E2
1.760827127E3,9.724782562E2
1.761752792E3,9.724884796E2
1.762678759E3,9.725012207E2
1.763604544E3,9.725135040E2
1.764530221E3,9.725263214E2
1.765455998E3,9.725387573E2
1.766381728E3,9.725514221E2
1.767307439E3,9.725606537E2
1.768233209E3,9.725688934E2
1.769158877E3,9.725772095E2
1.770084681E3,9.725853729E2
1.771010456E3,9.725942993E2
1.771936268E3,9.726024628E2
1.772861955E3,9.726116943E2
1.773787768E3,9.726194763E2
1.774713364E3,9.726271057E2
1.775639126E3,9.726342010E2
1.776564893E3,9.726428223E2
1.777490471E3,9.726511383E2
1.778416059E3,9.726602936E2
1.779341765E3,9.726723480E2
1.780267236E3,9.726816559E2
1.781192669E3,9.726910400E2
1.782118284E3,9.727003479E2
1.783043941E3,9.727069855E2
1.783969511E3,9.727128601E2
1.784895207E3,9.727207947E2
1.785820995E3,9.727279663E2
1.786746651E3,9.727367401E2
1.787672319E3,9.727471161E2
1.788597892E3,9.727559662E2
1.789523428E3,9.727631378E2
1.790449017E3,9.727743530E2
1.791374543E3,9.727851868E2
1.792300044E3,9.727973175E2
1.793225400E3,9.728090668E2
1.794150841E3,9.728199768E2
1.795076283E3,9.728303528E2
1.796001805E3,9.728407288E2
1.796927116E3,9.728508759E2
1.797852437E3,9.728623199E2
1.798777795E3,9.728732300E2
1.799703089E3,9.728836823E2
1.800628321E3,9.728939819E2
1.801553556E3,9.729022217E2
1.802478879E3,9.729100800E2
1.803404162E3,9.729187012E2
1.804329358E3,9.729267120E2
1.805254630E3,9.729336548E2
1.806179911E3,9.729438782E2
1.807105207E3,9.729547119E2
1.808030571E3,9.729653931E2
1.808955710E3,9.729787445E2
1.809881071E3,9.729940033E2
1.810806234E3,9.730070496E2
1.811731515E3,9.730219269E2
1.812656808E3,9.730396271E2
1.813582097E3,9.730565643E2
1.814507398E3,9.730735779E2
1.815432668E3,9.730873108E2
1.816358109E3,9.731026459E2
1.817283592E3,9.731150818E2
1.818209042E3,9.731259918E2
1.819134546E3,9.731377411E2
1.820059952E3,9.731507111E2
1.820985261E3,9.731643677E2
1.821910406E3,9.731788635E2
1.822835629E3,9.731953430E2
1.823760989E3,9.732092285E2
1.824686094E3,9.732247162E2
1.825611333E3,9.732395172E2
1.826536541E3,9.732522583E2
1.827461575E3,9.732649231E2
1.828386706E3,9.732781219E2
1.829311863E3,9.732907104E2
1.830236943E3,9.733036041E2
1.831161997E3,9.733131409E2
1.832087043E3,9.733197784E2
1.833011937E3,9.733271790E2
1.833936610E3,9.733351898E2
1.834861426E3,9.733441925E2
1.835786356E3,9.733568573E2
1.836711409E3,9.733705902E2
1.837636435E3,9.733869934E2
1.838561258E3,9.734001160E2
1.839485958E3,9.734127808E2
1.840410807E3,9.734234619E2
1.841335552E3,9.734334564E2
1.842260316E3,9.734410095E2
1.843185242E3,9.734479523E2
1.844110051E3,9.734490967E2
1.845034965E3,9.734588623E2
1.845959759E3,9.734693909E2
1.846884620E3,9.734805298E2
1.847809360E3,9.734890747E2
1.848734119E3,9.735111237E2
1.849658883E3,9.735213470E2
1.850583497E3,9.735291290E2
1.851508089E3,9.735366058E2
1.852432785E3,9.735511780E2
1.853357432E3,9.735601807E2
1.854282168E3,9.735712433E2
1.855206904E3,9.735869598E2
1.856131685E3,9.735966492E2
1.857056408E3,9.736064911E2
1.857981167E3,9.736157227E2
1.858905958E3,9.736231232E2
1.859830950E3,9.736309814E2
1.860755645E3,9.736462402E2
1.861680500E3,9.736581421E2
1.862605353E3,9.736699677E2
1.863530128E3,9.736825562E2
1.864455013E3,9.736930847E2
1.865379903E3,9.737030792E2
1.866304680E3,9.737148285E2
1.867229309E3,9.737277985E2
1.868153872E3,9.737396240E2
1.869078414E3,9.737492371E2
1.870002914E3,9.737590790E2
1.870927369E3,9.737647247E2
1.871851877E3,9.737737274E2
1.872776387E3,9.737848663E2
1.873700880E3,9.738005066E2
1.874625516E3,9.738123322E2
1.875550065E3,9.738267517E2
1.876474584E3,9.738373566E2
1.877399277E3,9.738459015E2
1.878323932E3,9.738533783E2
1.879248475E3,9.738615417E2
1.880172821E3,9.738687134E2
1.881097305E3,9.738771057E2
1.882021880E3,9.738878632E2
1.882946383E3,9.738977051E2
1.883870862E3,9.739054871E2
1.884795339E3,9.739182281E2
1.885719772E3,9.739328766E2
1.886644132E3,9.739482880E2
1.887568506E3,9.739675140E2
1.888492848E3,9.739920044E2
1.889417121E3,9.740114594E2
1.890341295E3,9.740290070E2
1.891265474E3,9.740476227E2
1.892189697E3,9.740621185E2
1.893114012E3,9.740753937E2
1.894038327E3,9.740873718E2
1.894962626E3,9.740998840E2
1.895886746E3,9.741098022E2
1.896810732E3,9.741194153E2
1.897734671E3,9.741301727E2
1.898658628E3,9.741368103E2
