"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
3.145193582E2,4.780018028E1,9.095069105E0,4.456523705E2,1.120000005E0,3.273046875E2,5.000000000E0,5.000000000E0
3.155135331E2,4.780019130E1,9.095058208E0,4.456484032E2,1.009999990E0,3.167578125E2,5.000000000E0,5.000000000E0
3.165132681E2,4.780019981E1,9.095048569E0,4.457978172E2,7.500000000E-1,2.974218750E2,5.000000000E0,5.000000000E0
3.175129642E2,4.780020639E1,9.095041780E0,4.470913963E2,7.500000000E-1,2.974218750E2,5.000000000E0,5.000000000E0
3.185177062E2,4.780021393E1,9.095032141E0,4.473690453E2,7.500000000E-1,3.033984375E2,5.000000000E0,5.000000000E0
3.195184261E2,4.780021963E1,9.095021915E0,4.478036156E2,5.600000024E-1,2.977734375E2,5.000000000E0,5.000000000E0
3.205427891E2,4.780022076E1,9.095013365E0,4.481514549E2,4.499999881E-1,2.974218750E2,5.000000000E0,5.000000000E0
3.215205032E2,4.780022076E1,9.095013365E0,4.485142479E2,0.000000000E0,2.974218750E2,1.000000000E1,1.000000000E1
3.225129432E2,4.780022076E1,9.095013365E0,4.495701561E2,0.000000000E0,2.974218750E2,1.000000000E1,1.000000000E1
3.235122052E2,4.780022076E1,9.095013365E0,4.496600609E2,0.000000000E0,2.974218750E2,1.000000000E1,1.000000000E1
3.245115891E2,4.780022076E1,9.095013365E0,4.499218407E2,0.000000000E0,2.974218750E2,1.000000000E1,1.000000000E1
3.255114751E2,4.780022076E1,9.095013365E0,4.502425194E2,0.000000000E0,2.974218750E2,1.000000000E1,1.000000000E1
3.265111342E2,4.780022076E1,9.095013365E0,4.506630516E2,0.000000000E0,2.974218750E2,1.000000000E1,1.000000000E1
3.275113211E2,4.780022076E1,9.095013365E0,4.506759911E2,0.000000000E0,3.065625000E2,1.000000000E1,1.000000000E1
3.285115412E2,4.780025882E1,9.094970366E0,4.511678734E2,1.169999957E0,3.223828125E2,1.000000000E1,1.000000000E1
3.295107751E2,4.780027353E1,9.094957793E0,4.504462547E2,1.169999957E0,3.329296875E2,1.000000000E1,1.000000000E1
