"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.022381093E2,6.375549316E0,-4.716351700E1,1.178546143E1
4.022480453E2,6.375549316E0,-4.716351700E1,1.178546143E1
4.022579813E2,5.976104736E0,-4.715346909E1,1.222448730E1
4.022679173E2,5.976104736E0,-4.715346909E1,1.222448730E1
4.022778533E2,5.685226440E0,-4.711707306E1,1.250616455E1
4.022877893E2,5.685226440E0,-4.711707306E1,1.250616455E1
4.022977253E2,5.522094727E0,-4.699028397E1,1.298309326E1
4.023076603E2,5.522094727E0,-4.699028397E1,1.298309326E1
4.023175963E2,5.624816895E0,-4.677799225E1,1.388153076E1
4.023275323E2,5.624816895E0,-4.677799225E1,1.388153076E1
4.023374683E2,5.521163940E0,-4.658733749E1,1.516302490E1
4.023474043E2,5.521163940E0,-4.658733749E1,1.516302490E1
4.023573403E2,5.213302612E0,-4.600078583E1,1.622851562E1
4.023672753E2,5.213302612E0,-4.600078583E1,1.622851562E1
4.023772113E2,5.295944214E0,-4.529405975E1,1.724749756E1
4.023871473E2,5.295944214E0,-4.529405975E1,1.724749756E1
4.023970833E2,4.889129639E0,-4.520571518E1,1.823443604E1
4.024070193E2,4.889129639E0,-4.520571518E1,1.823443604E1
4.024169553E2,4.588699341E0,-4.483834839E1,1.884796143E1
4.024268913E2,4.588699341E0,-4.483834839E1,1.884796143E1
4.024368263E2,4.384094238E0,-4.442564011E1,1.951867676E1
4.024467623E2,4.384094238E0,-4.442564011E1,1.951867676E1
4.024566983E2,4.249176025E0,-4.427772141E1,2.012664795E1
4.024666343E2,4.249176025E0,-4.427772141E1,2.012664795E1
4.024765703E2,4.039535522E0,-4.408612061E1,2.064190674E1
4.024865063E2,4.039535522E0,-4.408612061E1,2.064190674E1
4.024964423E2,4.027938843E0,-4.345109558E1,2.113464355E1
4.025063773E2,4.027938843E0,-4.345109558E1,2.113464355E1
4.025163133E2,3.817718506E0,-4.301392746E1,2.228735352E1
4.025262493E2,3.817718506E0,-4.301392746E1,2.228735352E1
4.025361853E2,3.385147095E0,-4.240826797E1,2.325952148E1
4.025461213E2,3.385147095E0,-4.240826797E1,2.325952148E1
4.025560573E2,3.237457275E0,-4.170641327E1,2.420361328E1
4.025659923E2,3.237457275E0,-4.170641327E1,2.420361328E1
4.025759283E2,2.912109375E0,-4.104094696E1,2.489813232E1
4.025858643E2,2.912109375E0,-4.104094696E1,2.489813232E1
4.025958003E2,2.753128052E0,-4.105744171E1,2.548175049E1
4.026057363E2,2.753128052E0,-4.105744171E1,2.548175049E1
4.026156723E2,2.678649902E0,-4.090048981E1,2.533416748E1
4.026256083E2,2.678649902E0,-4.090048981E1,2.533416748E1
4.026355433E2,2.433654785E0,-4.116926575E1,2.510742188E1
4.026454793E2,2.433654785E0,-4.116926575E1,2.510742188E1
4.026554153E2,2.429031372E0,-4.135793304E1,2.494799805E1
4.026653513E2,2.429031372E0,-4.135793304E1,2.494799805E1
4.026752873E2,2.782043457E0,-4.170363617E1,2.467443848E1
4.026852233E2,2.782043457E0,-4.170363617E1,2.467443848E1
4.026951583E2,3.801635742E0,-4.181186295E1,2.391534424E1
4.027050943E2,3.801635742E0,-4.181186295E1,2.391534424E1
4.027150303E2,4.565307617E0,-4.237056351E1,2.311462402E1
4.027249655E2,4.565307617E0,-4.237056351E1,2.311462402E1
4.027349015E2,5.088973999E0,-4.284734344E1,2.191351318E1
4.027448375E2,5.088973999E0,-4.284734344E1,2.191351318E1
4.027547735E2,5.500213623E0,-4.347245789E1,2.067718506E1
4.027647085E2,5.500213623E0,-4.347245789E1,2.067718506E1
4.027746445E2,6.273422241E0,-4.393598938E1,1.957611084E1
4.027845805E2,6.273422241E0,-4.393598938E1,1.957611084E1
4.027945165E2,6.820022583E0,-4.448999786E1,1.879956055E1
4.028044525E2,6.820022583E0,-4.448999786E1,1.879956055E1
4.028143885E2,7.284194946E0,-4.476560211E1,1.775531006E1
4.028243235E2,7.284194946E0,-4.476560211E1,1.775531006E1
4.028342595E2,7.364517212E0,-4.491297531E1,1.735156250E1
4.028441955E2,7.364517212E0,-4.491297531E1,1.735156250E1
4.028541315E2,7.606231689E0,-4.485729599E1,1.707702637E1
4.028640675E2,7.606231689E0,-4.485729599E1,1.707702637E1
4.028740035E2,7.620574951E0,-4.530747223E1,1.707867432E1
4.028839395E2,7.620574951E0,-4.530747223E1,1.707867432E1
4.028938745E2,7.871017456E0,-4.545266342E1,1.661358643E1
4.029038105E2,7.871017456E0,-4.545266342E1,1.661358643E1
4.029137465E2,8.300338745E0,-4.597120285E1,1.532165527E1
4.029236825E2,8.300338745E0,-4.597120285E1,1.532165527E1
4.029336185E2,8.451156616E0,-4.653502655E1,1.339288330E1
4.029435545E2,8.451156616E0,-4.653502655E1,1.339288330E1
4.029534895E2,8.547927856E0,-4.704959106E1,1.191308594E1
4.029634255E2,8.547927856E0,-4.704959106E1,1.191308594E1
4.029733615E2,8.768585205E0,-4.734699249E1,1.049517822E1
4.029832975E2,8.768585205E0,-4.734699249E1,1.049517822E1
4.029932335E2,8.981475830E0,-4.761414337E1,9.695312500E0
4.030031695E2,8.981475830E0,-4.761414337E1,9.695312500E0
4.030131055E2,9.469619751E0,-4.757275391E1,9.407958984E0
4.030230405E2,9.469619751E0,-4.757275391E1,9.407958984E0
4.030329765E2,9.657440186E0,-4.746532059E1,9.655761719E0
4.030429125E2,9.657440186E0,-4.746532059E1,9.655761719E0
4.030528485E2,9.647933960E0,-4.726472092E1,9.880920410E0
4.030627845E2,9.647933960E0,-4.726472092E1,9.880920410E0
4.030727205E2,9.730606079E0,-4.737940216E1,1.031811523E1
4.030826565E2,9.730606079E0,-4.737940216E1,1.031811523E1
4.030925915E2,9.487579346E0,-4.735240555E1,1.003082275E1
4.031025275E2,9.487579346E0,-4.735240555E1,1.003082275E1
4.031124635E2,8.840179443E0,-4.733015823E1,9.560119629E0
4.031223995E2,8.840179443E0,-4.733015823E1,9.560119629E0
4.031323355E2,8.201644897E0,-4.771692657E1,9.100830078E0
4.031422715E2,8.201644897E0,-4.771692657E1,9.100830078E0
4.031522065E2,7.768356323E0,-4.796073532E1,8.281311035E0
4.031621425E2,7.768356323E0,-4.796073532E1,8.281311035E0
4.031720785E2,7.442276001E0,-4.807019043E1,7.989990234E0
4.031820145E2,7.442276001E0,-4.807019043E1,7.989990234E0
4.031919505E2,7.638290405E0,-4.801905823E1,8.105773926E0
4.032018865E2,7.638290405E0,-4.801905823E1,8.105773926E0
4.032118225E2,8.575881958E0,-4.782207870E1,8.791076660E0
4.032217575E2,8.575881958E0,-4.782207870E1,8.791076660E0
4.032316935E2,9.148971558E0,-4.760747147E1,9.699951172E0
4.032416295E2,9.148971558E0,-4.760747147E1,9.699951172E0
4.032515655E2,9.333770752E0,-4.750168228E1,1.008508301E1
4.032615015E2,9.333770752E0,-4.750168228E1,1.008508301E1
4.032714375E2,9.955886841E0,-4.733134079E1,1.074597168E1
4.032813725E2,9.955886841E0,-4.733134079E1,1.074597168E1
4.032913085E2,1.015715027E1,-4.708996964E1,1.134484863E1
4.033012445E2,1.015715027E1,-4.708996964E1,1.134484863E1
4.033111805E2,1.029374695E1,-4.680206299E1,1.197772217E1
4.033211165E2,1.029374695E1,-4.680206299E1,1.197772217E1
4.033310525E2,1.001832581E1,-4.635766220E1,1.282647705E1
4.033409885E2,1.001832581E1,-4.635766220E1,1.282647705E1
4.033509235E2,9.831878662E0,-4.609352112E1,1.397937012E1
4.033608595E2,9.831878662E0,-4.609352112E1,1.397937012E1
4.033707955E2,9.804809570E0,-4.563254166E1,1.521569824E1
4.033807315E2,9.804809570E0,-4.563254166E1,1.521569824E1
4.033906675E2,9.849670410E0,-4.516516495E1,1.660217285E1
4.034006035E2,9.849670410E0,-4.516516495E1,1.660217285E1
4.034105385E2,9.732681274E0,-4.460993195E1,1.770330811E1
4.034204745E2,9.732681274E0,-4.460993195E1,1.770330811E1
4.034304105E2,9.732681274E0,-4.460993195E1,1.770330811E1
4.034403465E2,9.571990967E0,-4.407007980E1,1.915472412E1
4.034502825E2,9.571990967E0,-4.407007980E1,1.915472412E1
4.034602185E2,9.375198364E0,-4.389402008E1,2.006665039E1
4.034701545E2,9.375198364E0,-4.389402008E1,2.006665039E1
4.034800895E2,8.945175171E0,-4.349937057E1,2.075817871E1
4.034900255E2,8.945175171E0,-4.349937057E1,2.075817871E1
4.034999615E2,8.591156006E0,-4.339317322E1,2.131066895E1
4.035098975E2,8.591156006E0,-4.339317322E1,2.131066895E1
4.035198335E2,8.536437988E0,-4.328848648E1,2.173809814E1
4.035297695E2,8.536437988E0,-4.328848648E1,2.173809814E1
4.035397045E2,8.548706055E0,-4.283223343E1,2.185876465E1
4.035496405E2,8.548706055E0,-4.283223343E1,2.185876465E1
4.035595765E2,8.489730835E0,-4.267676544E1,2.225634766E1
4.035695125E2,8.489730835E0,-4.267676544E1,2.225634766E1
4.035794485E2,8.378875732E0,-4.238045502E1,2.280859375E1
4.035893845E2,8.378875732E0,-4.238045502E1,2.280859375E1
4.035993205E2,8.167221069E0,-4.217697525E1,2.371893311E1
4.036092555E2,8.167221069E0,-4.217697525E1,2.371893311E1
4.036191915E2,8.021163940E0,-4.181547165E1,2.407177734E1
4.036291275E2,8.021163940E0,-4.181547165E1,2.407177734E1
4.036390635E2,7.859680176E0,-4.136770630E1,2.490124512E1
4.036489995E2,7.859680176E0,-4.136770630E1,2.490124512E1
4.036589355E2,7.511947632E0,-4.079998016E1,2.548748779E1
4.036688705E2,7.511947632E0,-4.079998016E1,2.548748779E1
4.036788065E2,7.505615234E0,-4.055000687E1,2.595709229E1
4.036887425E2,7.505615234E0,-4.055000687E1,2.595709229E1
4.036986785E2,7.124969482E0,-4.021494293E1,2.648114014E1
4.037086145E2,7.124969482E0,-4.021494293E1,2.648114014E1
4.037185505E2,6.859909058E0,-4.039198685E1,2.637756348E1
4.037284871E2,6.859909058E0,-4.039198685E1,2.637756348E1
4.037384221E2,6.902511597E0,-4.070469284E1,2.587579346E1
4.037483581E2,6.902511597E0,-4.070469284E1,2.587579346E1
4.037582941E2,7.495071411E0,-4.123403931E1,2.475079346E1
4.037682301E2,7.495071411E0,-4.123403931E1,2.475079346E1
4.037781661E2,7.999465942E0,-4.213237381E1,2.333984375E1
4.037881021E2,7.999465942E0,-4.213237381E1,2.333984375E1
4.037980371E2,8.480621338E0,-4.285425949E1,2.180908203E1
4.038079731E2,8.480621338E0,-4.285425949E1,2.180908203E1
4.038179091E2,8.824996948E0,-4.355659485E1,2.028625488E1
4.038278451E2,8.824996948E0,-4.355659485E1,2.028625488E1
4.038377811E2,9.155853271E0,-4.442357635E1,1.894744873E1
4.038477171E2,9.155853271E0,-4.442357635E1,1.894744873E1
4.038576531E2,9.524765015E0,-4.484137726E1,1.759588623E1
4.038675881E2,9.524765015E0,-4.484137726E1,1.759588623E1
4.038775241E2,1.000822449E1,-4.503645325E1,1.685174561E1
4.038874601E2,1.000822449E1,-4.503645325E1,1.685174561E1
4.038973961E2,1.075828552E1,-4.516279602E1,1.629925537E1
4.039073321E2,1.075828552E1,-4.516279602E1,1.629925537E1
4.039172681E2,1.119123840E1,-4.533533096E1,1.573626709E1
4.039272041E2,1.119123840E1,-4.533533096E1,1.573626709E1
4.039371391E2,1.147802734E1,-4.549650955E1,1.524365234E1
4.039470751E2,1.147802734E1,-4.549650955E1,1.524365234E1
4.039570111E2,1.178349304E1,-4.570264816E1,1.444360352E1
4.039669471E2,1.178349304E1,-4.570264816E1,1.444360352E1
4.039768831E2,1.231146240E1,-4.589249420E1,1.330902100E1
4.039868191E2,1.231146240E1,-4.589249420E1,1.330902100E1
4.039967541E2,1.243980408E1,-4.649941254E1,1.155847168E1
4.040066901E2,1.243980408E1,-4.649941254E1,1.155847168E1
4.040166261E2,1.279850769E1,-4.680629730E1,1.030761719E1
4.040265621E2,1.279850769E1,-4.680629730E1,1.030761719E1
4.040364981E2,1.307623291E1,-4.688495255E1,9.305236816E0
4.040464341E2,1.307623291E1,-4.688495255E1,9.305236816E0
4.040563691E2,1.351924133E1,-4.680595016E1,9.090515137E0
4.040663051E2,1.351924133E1,-4.680595016E1,9.090515137E0
4.040762411E2,1.347578430E1,-4.692985916E1,9.290832520E0
4.040861771E2,1.347578430E1,-4.692985916E1,9.290832520E0
4.040961131E2,1.362222290E1,-4.692806625E1,9.437438965E0
4.041060491E2,1.362222290E1,-4.692806625E1,9.437438965E0
4.041159851E2,1.351643372E1,-4.674407196E1,9.436523438E0
4.041259201E2,1.351643372E1,-4.674407196E1,9.436523438E0
4.041358561E2,1.330010986E1,-4.692398071E1,9.026977539E0
4.041457921E2,1.330010986E1,-4.692398071E1,9.026977539E0
4.041557281E2,1.279386902E1,-4.711883545E1,8.387756348E0
4.041656641E2,1.279386902E1,-4.711883545E1,8.387756348E0
4.041756001E2,1.225367737E1,-4.749853897E1,7.269897461E0
4.041855351E2,1.225367737E1,-4.749853897E1,7.269897461E0
4.041954711E2,1.168827820E1,-4.801749420E1,7.165466309E0
4.042054071E2,1.168827820E1,-4.801749420E1,7.165466309E0
4.042153431E2,1.118959045E1,-4.781074905E1,6.990783691E0
4.042252791E2,1.118959045E1,-4.781074905E1,6.990783691E0
4.042352151E2,1.125103760E1,-4.763722610E1,7.523559570E0
4.042451511E2,1.125103760E1,-4.763722610E1,7.523559570E0
4.042550861E2,1.192657471E1,-4.738618088E1,8.726501465E0
4.042650221E2,1.192657471E1,-4.738618088E1,8.726501465E0
4.042749581E2,1.252412415E1,-4.701512909E1,1.005926514E1
4.042848941E2,1.252412415E1,-4.701512909E1,1.005926514E1
4.042948301E2,1.260157776E1,-4.695232773E1,1.046124268E1
4.043047661E2,1.260157776E1,-4.695232773E1,1.046124268E1
4.043147011E2,1.267338562E1,-4.686631775E1,1.029290771E1
4.043246371E2,1.267338562E1,-4.686631775E1,1.029290771E1
4.043345731E2,1.240756226E1,-4.684717560E1,1.052832031E1
4.043445091E2,1.240756226E1,-4.684717560E1,1.052832031E1
4.043544451E2,1.204188538E1,-4.682108307E1,1.108813477E1
4.043643811E2,1.204188538E1,-4.682108307E1,1.108813477E1
4.043743171E2,1.144583130E1,-4.671687317E1,1.141986084E1
4.043842521E2,1.144583130E1,-4.671687317E1,1.141986084E1
4.043941881E2,1.096600342E1,-4.677695847E1,1.246234131E1
4.044041241E2,1.096600342E1,-4.677695847E1,1.246234131E1
4.044140601E2,1.078880310E1,-4.648287201E1,1.360076904E1
4.044239961E2,1.078880310E1,-4.648287201E1,1.360076904E1
4.044339321E2,1.050567627E1,-4.598966599E1,1.501416016E1
4.044438671E2,1.050567627E1,-4.598966599E1,1.501416016E1
4.044538031E2,1.029869080E1,-4.544063568E1,1.622229004E1
4.044637391E2,1.029869080E1,-4.544063568E1,1.622229004E1
4.044736751E2,1.012879944E1,-4.506365967E1,1.763671875E1
4.044836111E2,1.012879944E1,-4.506365967E1,1.763671875E1
4.044935471E2,9.464675903E0,-4.493034744E1,1.804266357E1
4.045034831E2,9.464675903E0,-4.493034744E1,1.804266357E1
4.045134181E2,9.503479004E0,-4.463512421E1,1.861151123E1
4.045233541E2,9.503479004E0,-4.463512421E1,1.861151123E1
4.045332901E2,9.540390015E0,-4.441820145E1,1.887432861E1
4.045432261E2,9.540390015E0,-4.441820145E1,1.887432861E1
4.045531621E2,9.807296753E0,-4.435030365E1,1.881994629E1
4.045630981E2,9.807296753E0,-4.435030365E1,1.881994629E1
4.045730331E2,1.002781677E1,-4.412615585E1,1.957519531E1
4.045829691E2,1.002781677E1,-4.412615585E1,1.957519531E1
4.045929051E2,1.049670410E1,-4.376499557E1,2.006866455E1
4.046028411E2,1.049670410E1,-4.376499557E1,2.006866455E1
4.046127771E2,1.089695740E1,-4.337689590E1,2.088989258E1
4.046227131E2,1.089695740E1,-4.337689590E1,2.088989258E1
4.046326491E2,1.120597839E1,-4.265189362E1,2.185772705E1
4.046425841E2,1.120597839E1,-4.265189362E1,2.185772705E1
4.046525201E2,1.090095520E1,-4.215698242E1,2.285571289E1
4.046624561E2,1.090095520E1,-4.215698242E1,2.285571289E1
4.046723921E2,1.070576477E1,-4.179059601E1,2.359063721E1
4.046823281E2,1.070576477E1,-4.179059601E1,2.359063721E1
4.046922641E2,1.070576477E1,-4.179059601E1,2.359063721E1
4.047021991E2,1.009564209E1,-4.131320190E1,2.417816162E1
4.047121351E2,1.009564209E1,-4.131320190E1,2.417816162E1
4.047220711E2,9.331039429E0,-4.126183319E1,2.470690918E1
4.047320065E2,9.331039429E0,-4.126183319E1,2.470690918E1
4.047419425E2,8.910232544E0,-4.122552109E1,2.496575928E1
4.047518785E2,8.910232544E0,-4.122552109E1,2.496575928E1
4.047618145E2,8.779067993E0,-4.133646011E1,2.503204346E1
4.047717495E2,8.779067993E0,-4.133646011E1,2.503204346E1
4.047816855E2,8.930267334E0,-4.153755188E1,2.473315430E1
4.047916215E2,8.930267334E0,-4.153755188E1,2.473315430E1
4.048015575E2,9.588592529E0,-4.184427643E1,2.380090332E1
4.048114935E2,9.588592529E0,-4.184427643E1,2.380090332E1
4.048214295E2,1.016387939E1,-4.252584457E1,2.258093262E1
4.048313645E2,1.016387939E1,-4.252584457E1,2.258093262E1
4.048413005E2,1.049597168E1,-4.308850098E1,2.126751709E1
4.048512365E2,1.049597168E1,-4.308850098E1,2.126751709E1
4.048611725E2,1.077215576E1,-4.361142349E1,1.995599365E1
4.048711085E2,1.077215576E1,-4.361142349E1,1.995599365E1
4.048810445E2,1.108146667E1,-4.439644623E1,1.861383057E1
4.048909805E2,1.108146667E1,-4.439644623E1,1.861383057E1
4.049009155E2,1.130239868E1,-4.474028015E1,1.753314209E1
4.049108515E2,1.130239868E1,-4.474028015E1,1.753314209E1
4.049207875E2,1.144392395E1,-4.521681213E1,1.658447266E1
4.049307235E2,1.144392395E1,-4.521681213E1,1.658447266E1
4.049406595E2,1.138967896E1,-4.527706528E1,1.595825195E1
4.049505955E2,1.138967896E1,-4.527706528E1,1.595825195E1
4.049605305E2,1.152644348E1,-4.543761826E1,1.551196289E1
4.049704665E2,1.152644348E1,-4.543761826E1,1.551196289E1
4.049804025E2,1.172854614E1,-4.568323135E1,1.517144775E1
4.049903385E2,1.172854614E1,-4.568323135E1,1.517144775E1
4.050002745E2,1.160325623E1,-4.581088638E1,1.426538086E1
4.050102105E2,1.160325623E1,-4.581088638E1,1.426538086E1
4.050201455E2,1.145968628E1,-4.625072098E1,1.328790283E1
4.050300815E2,1.145968628E1,-4.625072098E1,1.328790283E1
4.050400175E2,1.132960510E1,-4.682416916E1,1.170416260E1
4.050499535E2,1.132960510E1,-4.682416916E1,1.170416260E1
4.050598895E2,1.141265869E1,-4.702907944E1,1.074224854E1
4.050698255E2,1.141265869E1,-4.702907944E1,1.074224854E1
4.050797615E2,1.181333923E1,-4.711026382E1,9.919921875E0
4.050896965E2,1.181333923E1,-4.711026382E1,9.919921875E0
4.050996325E2,1.213526917E1,-4.702796173E1,9.422180176E0
4.051095685E2,1.213526917E1,-4.702796173E1,9.422180176E0
4.051195045E2,1.251000977E1,-4.732427979E1,9.258361816E0
4.051294405E2,1.251000977E1,-4.732427979E1,9.258361816E0
4.051393765E2,1.265161133E1,-4.733408737E1,9.092956543E0
4.051493125E2,1.265161133E1,-4.733408737E1,9.092956543E0
4.051592475E2,1.235093689E1,-4.726475906E1,9.404052734E0
4.051691835E2,1.235093689E1,-4.726475906E1,9.404052734E0
4.051791195E2,1.203468323E1,-4.710998917E1,9.733764648E0
4.051890555E2,1.203468323E1,-4.710998917E1,9.733764648E0
4.051989915E2,1.213533020E1,-4.708762360E1,9.390625000E0
4.052089275E2,1.213533020E1,-4.708762360E1,9.390625000E0
4.052188625E2,1.175437927E1,-4.738145065E1,9.001403809E0
4.052287985E2,1.175437927E1,-4.738145065E1,9.001403809E0
4.052387345E2,1.145950317E1,-4.732219315E1,8.477294922E0
4.052486705E2,1.145950317E1,-4.732219315E1,8.477294922E0
4.052586065E2,1.141340637E1,-4.740140152E1,8.187255859E0
4.052685425E2,1.141340637E1,-4.740140152E1,8.187255859E0
4.052784785E2,1.089482117E1,-4.738562775E1,8.707031250E0
4.052884135E2,1.089482117E1,-4.738562775E1,8.707031250E0
4.052983495E2,1.032681274E1,-4.739347458E1,9.373168945E0
4.053082855E2,1.032681274E1,-4.739347458E1,9.373168945E0
4.053182215E2,1.014863586E1,-4.718867493E1,1.057122803E1
4.053281575E2,1.014863586E1,-4.718867493E1,1.057122803E1
4.053380935E2,1.032243347E1,-4.676301956E1,1.191320801E1
4.053480285E2,1.032243347E1,-4.676301956E1,1.191320801E1
4.053579645E2,1.015304565E1,-4.650635147E1,1.275134277E1
4.053679005E2,1.015304565E1,-4.650635147E1,1.275134277E1
4.053778365E2,1.004505920E1,-4.655044174E1,1.294219971E1
4.053877725E2,1.004505920E1,-4.655044174E1,1.294219971E1
4.053977085E2,9.590286255E0,-4.636214828E1,1.322430420E1
4.054076435E2,9.590286255E0,-4.636214828E1,1.322430420E1
4.054175795E2,9.175277710E0,-4.646849823E1,1.311785889E1
4.054275155E2,9.175277710E0,-4.646849823E1,1.311785889E1
4.054374515E2,9.177490234E0,-4.691583252E1,1.284228516E1
4.054473875E2,9.177490234E0,-4.691583252E1,1.284228516E1
4.054573235E2,8.836730957E0,-4.670707321E1,1.331390381E1
4.054672595E2,8.836730957E0,-4.670707321E1,1.331390381E1
4.054771945E2,8.749877930E0,-4.636574936E1,1.389495850E1
4.054871305E2,8.749877930E0,-4.636574936E1,1.389495850E1
4.054970665E2,8.654464722E0,-4.618843842E1,1.467565918E1
4.055070025E2,8.654464722E0,-4.618843842E1,1.467565918E1
4.055169385E2,8.812057495E0,-4.582004929E1,1.559783936E1
4.055268745E2,8.812057495E0,-4.582004929E1,1.559783936E1
4.055368095E2,8.412185669E0,-4.556714249E1,1.615374756E1
4.055467455E2,8.412185669E0,-4.556714249E1,1.615374756E1
4.055566815E2,7.969467163E0,-4.532261276E1,1.717181396E1
4.055666175E2,7.969467163E0,-4.532261276E1,1.717181396E1
4.055765535E2,7.579208374E0,-4.500447464E1,1.807318115E1
4.055864895E2,7.579208374E0,-4.500447464E1,1.807318115E1
4.055964255E2,7.038681030E0,-4.455370331E1,1.900250244E1
4.056063605E2,7.038681030E0,-4.455370331E1,1.900250244E1
4.056162965E2,7.107391357E0,-4.425737000E1,1.978771973E1
4.056262325E2,7.107391357E0,-4.425737000E1,1.978771973E1
4.056361685E2,7.057159424E0,-4.410762405E1,2.040399170E1
4.056461045E2,7.057159424E0,-4.410762405E1,2.040399170E1
4.056560405E2,7.063217163E0,-4.372991562E1,2.105352783E1
4.056659765E2,7.063217163E0,-4.372991562E1,2.105352783E1
4.056759115E2,7.276702881E0,-4.354051208E1,2.118872070E1
4.056858475E2,7.276702881E0,-4.354051208E1,2.118872070E1
4.056957835E2,7.286132812E0,-4.350783539E1,2.145349121E1
4.057057195E2,7.286132812E0,-4.350783539E1,2.145349121E1
4.057156555E2,7.219497681E0,-4.340521622E1,2.146533203E1
4.057255918E2,7.219497681E0,-4.340521622E1,2.146533203E1
4.057355268E2,7.240768433E0,-4.341733170E1,2.171740723E1
4.057454628E2,7.240768433E0,-4.341733170E1,2.171740723E1
4.057553988E2,7.325851440E0,-4.312406540E1,2.195269775E1
4.057653348E2,7.325851440E0,-4.312406540E1,2.195269775E1
4.057752708E2,7.287460327E0,-4.316937637E1,2.196856689E1
4.057852068E2,7.287460327E0,-4.316937637E1,2.196856689E1
4.057951428E2,7.495498657E0,-4.296923447E1,2.224060059E1
4.058050778E2,7.495498657E0,-4.296923447E1,2.224060059E1
4.058150138E2,7.344009399E0,-4.275535965E1,2.268695068E1
4.058249498E2,7.344009399E0,-4.275535965E1,2.268695068E1
4.058348858E2,7.089279175E0,-4.261616135E1,2.306536865E1
4.058448218E2,7.089279175E0,-4.261616135E1,2.306536865E1
4.058547578E2,6.835494995E0,-4.256986618E1,2.322131348E1
4.058646928E2,6.835494995E0,-4.256986618E1,2.322131348E1
4.058746288E2,6.717361450E0,-4.252133179E1,2.323291016E1
4.058845648E2,6.717361450E0,-4.252133179E1,2.323291016E1
4.058945008E2,6.750106812E0,-4.266439438E1,2.271215820E1
4.059044368E2,6.750106812E0,-4.266439438E1,2.271215820E1
4.059143728E2,6.802780151E0,-4.308666611E1,2.200512695E1
4.059243088E2,6.802780151E0,-4.308666611E1,2.200512695E1
4.059342438E2,6.802780151E0,-4.308666611E1,2.200512695E1
4.059441798E2,7.085433960E0,-4.354463577E1,2.104858398E1
4.059541158E2,7.085433960E0,-4.354463577E1,2.104858398E1
4.059640518E2,7.429931641E0,-4.413177490E1,1.975860596E1
4.059739878E2,7.429931641E0,-4.413177490E1,1.975860596E1
4.059839238E2,7.610336304E0,-4.465019226E1,1.884497070E1
4.059938588E2,7.610336304E0,-4.465019226E1,1.884497070E1
4.060037948E2,7.676498413E0,-4.487856293E1,1.825024414E1
4.060137308E2,7.676498413E0,-4.487856293E1,1.825024414E1
4.060236668E2,7.918823242E0,-4.512174988E1,1.771948242E1
4.060336028E2,7.918823242E0,-4.512174988E1,1.771948242E1
4.060435388E2,8.455352783E0,-4.495580292E1,1.722204590E1
4.060534738E2,8.455352783E0,-4.495580292E1,1.722204590E1
4.060634098E2,9.179321289E0,-4.543093491E1,1.642468262E1
4.060733458E2,9.179321289E0,-4.543093491E1,1.642468262E1
4.060832818E2,9.704864502E0,-4.588290024E1,1.496362305E1
4.060932178E2,9.704864502E0,-4.588290024E1,1.496362305E1
4.061031538E2,1.024569702E1,-4.616550446E1,1.322711182E1
4.061130898E2,1.024569702E1,-4.616550446E1,1.322711182E1
4.061230248E2,1.049159241E1,-4.669131851E1,1.186535645E1
4.061329608E2,1.049159241E1,-4.669131851E1,1.186535645E1
4.061428968E2,1.094384766E1,-4.689857864E1,1.055499268E1
4.061528328E2,1.094384766E1,-4.689857864E1,1.055499268E1
4.061627688E2,1.115496826E1,-4.703604126E1,9.984680176E0
4.061727048E2,1.115496826E1,-4.703604126E1,9.984680176E0
4.061826398E2,1.140942383E1,-4.717341995E1,9.538879395E0
4.061925758E2,1.140942383E1,-4.717341995E1,9.538879395E0
4.062025118E2,1.162261963E1,-4.733148575E1,9.304504395E0
4.062124478E2,1.162261963E1,-4.733148575E1,9.304504395E0
4.062223838E2,1.160971069E1,-4.719056320E1,9.393981934E0
4.062323198E2,1.160971069E1,-4.719056320E1,9.393981934E0
4.062422558E2,1.193244934E1,-4.707379532E1,9.855224609E0
4.062521908E2,1.193244934E1,-4.707379532E1,9.855224609E0
4.062621268E2,1.198146057E1,-4.677206802E1,1.040551758E1
4.062720628E2,1.198146057E1,-4.677206802E1,1.040551758E1
4.062819988E2,1.211454773E1,-4.668711472E1,1.054473877E1
4.062919348E2,1.211454773E1,-4.668711472E1,1.054473877E1
4.063018708E2,1.184049988E1,-4.677383804E1,1.026348877E1
4.063118058E2,1.184049988E1,-4.677383804E1,1.026348877E1
4.063217418E2,1.151994324E1,-4.729129410E1,9.514404297E0
4.063316778E2,1.151994324E1,-4.729129410E1,9.514404297E0
4.063416138E2,1.112872314E1,-4.735895157E1,8.988281250E0
4.063515498E2,1.112872314E1,-4.735895157E1,8.988281250E0
4.063614858E2,1.091764832E1,-4.738851547E1,8.742309570E0
4.063714218E2,1.091764832E1,-4.738851547E1,8.742309570E0
4.063813568E2,1.043983459E1,-4.748583603E1,8.592956543E0
4.063912928E2,1.043983459E1,-4.748583603E1,8.592956543E0
4.064012288E2,1.045156860E1,-4.740291595E1,9.315795898E0
4.064111648E2,1.045156860E1,-4.740291595E1,9.315795898E0
4.064211008E2,1.019393921E1,-4.729549026E1,1.010253906E1
4.064310368E2,1.019393921E1,-4.729549026E1,1.010253906E1
