"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.207600848E2,2.078431702E1,-4.228346252E1,8.570312500E0
2.207700208E2,2.072679138E1,-4.240254974E1,8.255859375E0
2.207799557E2,2.072679138E1,-4.240254974E1,8.255859375E0
2.207898907E2,2.054981995E1,-4.239223862E1,8.390197754E0
2.207998267E2,2.054981995E1,-4.239223862E1,8.390197754E0
2.208097617E2,2.037834167E1,-4.255457306E1,8.540344238E0
2.208196968E2,2.037834167E1,-4.255457306E1,8.540344238E0
2.208296328E2,1.987660217E1,-4.264876175E1,8.418334961E0
2.208395677E2,1.987660217E1,-4.264876175E1,8.418334961E0
2.208495037E2,1.970219421E1,-4.289864731E1,8.001159668E0
2.208594387E2,1.970219421E1,-4.289864731E1,8.001159668E0
2.208693737E2,1.908805847E1,-4.318254089E1,7.984741211E0
2.208793097E2,1.908805847E1,-4.318254089E1,7.984741211E0
2.208892448E2,1.873219299E1,-4.338084793E1,8.185424805E0
2.208991798E2,1.873219299E1,-4.338084793E1,8.185424805E0
2.209091157E2,1.841807556E1,-4.372509384E1,7.954589844E0
2.209190507E2,1.841807556E1,-4.372509384E1,7.954589844E0
2.209289857E2,1.812870789E1,-4.382142639E1,8.071289062E0
2.209389217E2,1.812870789E1,-4.382142639E1,8.071289062E0
2.209488568E2,1.784529114E1,-4.375662613E1,8.057312012E0
2.209587918E2,1.784529114E1,-4.375662613E1,8.057312012E0
2.209687278E2,1.806822205E1,-4.376145172E1,7.931518555E0
2.209786627E2,1.806822205E1,-4.376145172E1,7.931518555E0
2.209885977E2,1.768138123E1,-4.359913254E1,7.747680664E0
2.209985337E2,1.768138123E1,-4.359913254E1,7.747680664E0
2.210084687E2,1.761766052E1,-4.368528748E1,8.041320801E0
2.210184038E2,1.761766052E1,-4.368528748E1,8.041320801E0
2.210283398E2,1.707884216E1,-4.394283676E1,8.333862305E0
2.210382747E2,1.707884216E1,-4.394283676E1,8.333862305E0
2.210482097E2,1.651783752E1,-4.389760208E1,8.779663086E0
2.210581457E2,1.651783752E1,-4.389760208E1,8.779663086E0
2.210680807E2,1.625489807E1,-4.386946487E1,9.122619629E0
2.210780157E2,1.625489807E1,-4.386946487E1,9.122619629E0
2.210879518E2,1.649571228E1,-4.388004684E1,9.525451660E0
2.210978868E2,1.649571228E1,-4.388004684E1,9.525451660E0
2.211078217E2,1.731077576E1,-4.375550842E1,9.597412109E0
2.211177577E2,1.731077576E1,-4.375550842E1,9.597412109E0
2.211276927E2,1.731077576E1,-4.375550842E1,9.597412109E0
2.211376277E2,1.802876282E1,-4.336522675E1,9.568359375E0
2.211475637E2,1.802876282E1,-4.336522675E1,9.568359375E0
2.211574988E2,1.826280212E1,-4.325549698E1,9.766479492E0
2.211674338E2,1.826280212E1,-4.325549698E1,9.766479492E0
2.211773697E2,1.845036316E1,-4.315396881E1,9.682922363E0
2.211873047E2,1.845036316E1,-4.315396881E1,9.682922363E0
2.211972397E2,1.852427673E1,-4.321422958E1,9.560668945E0
2.212071757E2,1.852427673E1,-4.321422958E1,9.560668945E0
2.212171108E2,1.853166199E1,-4.331876373E1,9.248535156E0
2.212270458E2,1.853166199E1,-4.331876373E1,9.248535156E0
2.212369818E2,1.829231262E1,-4.308343506E1,9.261657715E0
2.212469167E2,1.829231262E1,-4.308343506E1,9.261657715E0
2.212568517E2,1.851350403E1,-4.328178406E1,8.567321777E0
2.212667877E2,1.851350403E1,-4.328178406E1,8.567321777E0
2.212767227E2,1.888230896E1,-4.327725983E1,7.934570312E0
2.212866578E2,1.888230896E1,-4.327725983E1,7.934570312E0
2.212965938E2,1.901860046E1,-4.334808350E1,7.398315430E0
2.213065287E2,1.901860046E1,-4.334808350E1,7.398315430E0
2.213164637E2,1.915867615E1,-4.348559189E1,6.488891602E0
2.213263997E2,1.915867615E1,-4.348559189E1,6.488891602E0
2.213363347E2,1.906083679E1,-4.334064484E1,6.164733887E0
2.213462698E2,1.906083679E1,-4.334064484E1,6.164733887E0
2.213562058E2,1.894551086E1,-4.339733505E1,5.866577148E0
2.213661408E2,1.894551086E1,-4.339733505E1,5.866577148E0
2.213760757E2,1.886701965E1,-4.356380463E1,5.898010254E0
2.213860117E2,1.886701965E1,-4.356380463E1,5.898010254E0
2.213959467E2,1.870079041E1,-4.335728836E1,5.973388672E0
2.214058817E2,1.870079041E1,-4.335728836E1,5.973388672E0
2.214158178E2,1.876856995E1,-4.344715500E1,6.088806152E0
2.214257528E2,1.876856995E1,-4.344715500E1,6.088806152E0
2.214356888E2,1.832774353E1,-4.366159439E1,6.389953613E0
2.214456237E2,1.832774353E1,-4.366159439E1,6.389953613E0
2.214555587E2,1.835227966E1,-4.380888367E1,6.908264160E0
2.214654947E2,1.835227966E1,-4.380888367E1,6.908264160E0
2.214754297E2,1.801899719E1,-4.350356674E1,7.100891113E0
2.214853648E2,1.801899719E1,-4.350356674E1,7.100891113E0
2.214952995E2,1.799769592E1,-4.370637131E1,7.330688477E0
2.215052345E2,1.799769592E1,-4.370637131E1,7.330688477E0
2.215151695E2,1.802394104E1,-4.366102600E1,7.525817871E0
2.215251055E2,1.802394104E1,-4.366102600E1,7.525817871E0
2.215350405E2,1.761204529E1,-4.358782578E1,8.150268555E0
2.215449755E2,1.761204529E1,-4.358782578E1,8.150268555E0
2.215549115E2,1.726087952E1,-4.376690674E1,8.708496094E0
2.215648465E2,1.726087952E1,-4.376690674E1,8.708496094E0
2.215747815E2,1.686494446E1,-4.382057190E1,9.158142090E0
2.215847175E2,1.686494446E1,-4.382057190E1,9.158142090E0
2.215946525E2,1.612434387E1,-4.400674057E1,9.760070801E0
2.216045875E2,1.612434387E1,-4.400674057E1,9.760070801E0
2.216145235E2,1.547206116E1,-4.403026581E1,1.060418701E1
2.216244585E2,1.547206116E1,-4.403026581E1,1.060418701E1
2.216343935E2,1.530760193E1,-4.395832825E1,1.096051025E1
2.216443295E2,1.530760193E1,-4.395832825E1,1.096051025E1
2.216542645E2,1.552513123E1,-4.371885300E1,1.089190674E1
2.216641995E2,1.552513123E1,-4.371885300E1,1.089190674E1
2.216741355E2,1.595378113E1,-4.378076935E1,1.069689941E1
2.216840705E2,1.595378113E1,-4.378076935E1,1.069689941E1
2.216940055E2,1.639134216E1,-4.381159210E1,1.025689697E1
2.217039415E2,1.639134216E1,-4.381159210E1,1.025689697E1
2.217138765E2,1.687742615E1,-4.382084274E1,9.790771484E0
2.217238115E2,1.687742615E1,-4.382084274E1,9.790771484E0
2.217337475E2,1.721513367E1,-4.364623642E1,9.345031738E0
2.217436825E2,1.721513367E1,-4.364623642E1,9.345031738E0
2.217536175E2,1.736091614E1,-4.366801453E1,8.709716797E0
2.217635535E2,1.736091614E1,-4.366801453E1,8.709716797E0
2.217734885E2,1.711265564E1,-4.392873001E1,8.169555664E0
2.217834235E2,1.711265564E1,-4.392873001E1,8.169555664E0
2.217933595E2,1.736146545E1,-4.382046509E1,7.359130859E0
2.218032945E2,1.736146545E1,-4.382046509E1,7.359130859E0
2.218132295E2,1.757420349E1,-4.406321335E1,6.825073242E0
2.218231655E2,1.757420349E1,-4.406321335E1,6.825073242E0
2.218331005E2,1.743122864E1,-4.385255432E1,6.836303711E0
2.218430355E2,1.743122864E1,-4.385255432E1,6.836303711E0
2.218529715E2,1.720310974E1,-4.408885574E1,7.194946289E0
2.218629065E2,1.720310974E1,-4.408885574E1,7.194946289E0
2.218728415E2,1.714735413E1,-4.415067291E1,7.906921387E0
2.218827775E2,1.714735413E1,-4.415067291E1,7.906921387E0
2.218927125E2,1.709626770E1,-4.371369171E1,8.853393555E0
2.219026475E2,1.709626770E1,-4.371369171E1,8.853393555E0
2.219125835E2,1.744880676E1,-4.333799744E1,9.612365723E0
2.219225185E2,1.744880676E1,-4.333799744E1,9.612365723E0
2.219324535E2,1.810136414E1,-4.319638824E1,1.045172119E1
2.219423895E2,1.810136414E1,-4.319638824E1,1.045172119E1
2.219523245E2,1.853193665E1,-4.298340607E1,1.068688965E1
2.219622595E2,1.853193665E1,-4.298340607E1,1.068688965E1
2.219721955E2,1.894224548E1,-4.263853836E1,1.076812744E1
2.219821305E2,1.894224548E1,-4.263853836E1,1.076812744E1
2.219920655E2,1.926582336E1,-4.254252243E1,1.057739258E1
2.220020015E2,1.926582336E1,-4.254252243E1,1.057739258E1
2.220119365E2,1.929145813E1,-4.256318283E1,1.052099609E1
2.220218715E2,1.929145813E1,-4.256318283E1,1.052099609E1
2.220318075E2,1.931843567E1,-4.270970535E1,1.020574951E1
2.220417425E2,1.931843567E1,-4.270970535E1,1.020574951E1
2.220516775E2,1.910173035E1,-4.255026627E1,1.027020264E1
2.220616135E2,1.910173035E1,-4.255026627E1,1.027020264E1
2.220715485E2,1.878614807E1,-4.287406921E1,9.977233887E0
2.220814835E2,1.878614807E1,-4.287406921E1,9.977233887E0
2.220914195E2,1.856495667E1,-4.288439941E1,9.732360840E0
2.221013545E2,1.856495667E1,-4.288439941E1,9.732360840E0
2.221112895E2,1.813041687E1,-4.309271622E1,9.759826660E0
2.221212255E2,1.813041687E1,-4.309271622E1,9.759826660E0
2.221311605E2,1.794654846E1,-4.323905563E1,9.683715820E0
2.221410955E2,1.794654846E1,-4.323905563E1,9.683715820E0
2.221510315E2,1.775611877E1,-4.356464386E1,9.278564453E0
2.221609665E2,1.775611877E1,-4.356464386E1,9.278564453E0
2.221709015E2,1.790907288E1,-4.336530685E1,8.968994141E0
2.221808375E2,1.790907288E1,-4.336530685E1,8.968994141E0
2.221907725E2,1.790907288E1,-4.336530685E1,8.968994141E0
2.222007075E2,1.783464050E1,-4.338197708E1,8.655700684E0
2.222106435E2,1.783464050E1,-4.338197708E1,8.655700684E0
2.222205785E2,1.765971375E1,-4.349064255E1,8.445068359E0
2.222305135E2,1.765971375E1,-4.349064255E1,8.445068359E0
2.222404495E2,1.756526184E1,-4.335758591E1,8.321960449E0
2.222503845E2,1.756526184E1,-4.335758591E1,8.321960449E0
2.222603205E2,1.727210999E1,-4.362174606E1,8.512939453E0
2.222702555E2,1.727210999E1,-4.362174606E1,8.512939453E0
2.222801905E2,1.690034485E1,-4.360788345E1,8.955139160E0
2.222901265E2,1.690034485E1,-4.360788345E1,8.955139160E0
2.223000615E2,1.708372498E1,-4.358684540E1,9.354125977E0
2.223099965E2,1.708372498E1,-4.358684540E1,9.354125977E0
2.223199315E2,1.777458191E1,-4.318355942E1,9.331787109E0
2.223298675E2,1.777458191E1,-4.318355942E1,9.331787109E0
2.223398025E2,1.840696716E1,-4.328517914E1,9.184631348E0
2.223497385E2,1.840696716E1,-4.328517914E1,9.184631348E0
2.223596735E2,1.842796326E1,-4.305016708E1,9.159240723E0
2.223696085E2,1.842796326E1,-4.305016708E1,9.159240723E0
2.223795445E2,1.873960876E1,-4.291211319E1,9.355102539E0
2.223894795E2,1.873960876E1,-4.291211319E1,9.355102539E0
2.223994145E2,1.888850403E1,-4.287046432E1,9.220031738E0
2.224093505E2,1.888850403E1,-4.287046432E1,9.220031738E0
2.224192855E2,1.895716858E1,-4.296167755E1,9.257019043E0
2.224292205E2,1.895716858E1,-4.296167755E1,9.257019043E0
2.224391565E2,1.886692810E1,-4.303213120E1,8.654663086E0
2.224490915E2,1.886692810E1,-4.303213120E1,8.654663086E0
2.224590265E2,1.941264343E1,-4.287698746E1,8.033325195E0
2.224689625E2,1.941264343E1,-4.287698746E1,8.033325195E0
2.224788975E2,1.997837830E1,-4.288596344E1,7.135559082E0
2.224888325E2,1.997837830E1,-4.288596344E1,7.135559082E0
2.224987698E2,2.042433167E1,-4.286629868E1,5.870910645E0
2.225087048E2,2.042433167E1,-4.286629868E1,5.870910645E0
2.225186398E2,2.072877502E1,-4.267102051E1,4.899658203E0
2.225285758E2,2.072877502E1,-4.267102051E1,4.899658203E0
2.225385108E2,2.096586609E1,-4.286006165E1,4.338562012E0
2.225484458E2,2.096586609E1,-4.286006165E1,4.338562012E0
2.225583818E2,2.104374695E1,-4.266258621E1,4.058349609E0
2.225683168E2,2.104374695E1,-4.266258621E1,4.058349609E0
2.225782518E2,2.113499451E1,-4.248116684E1,4.034240723E0
2.225881878E2,2.113499451E1,-4.248116684E1,4.034240723E0
2.225981228E2,2.104966736E1,-4.270619583E1,3.749877930E0
2.226080578E2,2.104966736E1,-4.270619583E1,3.749877930E0
2.226179938E2,2.117634583E1,-4.279192734E1,3.582519531E0
2.226279288E2,2.117634583E1,-4.279192734E1,3.582519531E0
2.226378638E2,2.115660095E1,-4.268190384E1,3.642150879E0
2.226477998E2,2.115660095E1,-4.268190384E1,3.642150879E0
2.226577348E2,2.120301819E1,-4.261754227E1,3.476928711E0
2.226676698E2,2.120301819E1,-4.261754227E1,3.476928711E0
2.226776058E2,2.127638245E1,-4.276748276E1,3.758544922E0
2.226875408E2,2.127638245E1,-4.276748276E1,3.758544922E0
2.226974758E2,2.149424744E1,-4.263757706E1,4.124328613E0
2.227074118E2,2.149424744E1,-4.263757706E1,4.124328613E0
2.227173468E2,2.128984070E1,-4.261435318E1,4.762634277E0
2.227272818E2,2.128984070E1,-4.261435318E1,4.762634277E0
2.227372178E2,2.091340637E1,-4.256448746E1,5.416625977E0
2.227471528E2,2.091340637E1,-4.256448746E1,5.416625977E0
2.227570878E2,2.046568298E1,-4.289296722E1,6.246337891E0
2.227670238E2,2.046568298E1,-4.289296722E1,6.246337891E0
2.227769588E2,1.955119324E1,-4.299002838E1,6.980102539E0
2.227868938E2,1.955119324E1,-4.299002838E1,6.980102539E0
2.227968298E2,1.866404724E1,-4.335144806E1,7.832885742E0
2.228067648E2,1.866404724E1,-4.335144806E1,7.832885742E0
2.228166998E2,1.760356140E1,-4.353323364E1,9.023132324E0
2.228266358E2,1.760356140E1,-4.353323364E1,9.023132324E0
2.228365708E2,1.675886536E1,-4.371755600E1,1.021447754E1
2.228465058E2,1.675886536E1,-4.371755600E1,1.021447754E1
2.228564418E2,1.583436584E1,-4.389233398E1,1.056726074E1
2.228663768E2,1.583436584E1,-4.389233398E1,1.056726074E1
2.228763118E2,1.557325745E1,-4.405635071E1,1.071099854E1
2.228862478E2,1.557325745E1,-4.405635071E1,1.071099854E1
2.228961828E2,1.654023743E1,-4.383592606E1,1.031744385E1
2.229061178E2,1.654023743E1,-4.383592606E1,1.031744385E1
2.229160538E2,1.757814026E1,-4.360300446E1,9.537414551E0
2.229259888E2,1.757814026E1,-4.360300446E1,9.537414551E0
2.229359238E2,1.789643860E1,-4.348496246E1,9.450988770E0
2.229458598E2,1.789643860E1,-4.348496246E1,9.450988770E0
2.229557948E2,1.839555359E1,-4.315470886E1,8.713928223E0
2.229657298E2,1.839555359E1,-4.315470886E1,8.713928223E0
2.229756658E2,1.870030212E1,-4.321007919E1,8.014709473E0
2.229856008E2,1.870030212E1,-4.321007919E1,8.014709473E0
2.229955358E2,1.875773621E1,-4.327104568E1,8.091918945E0
2.230054718E2,1.875773621E1,-4.327104568E1,8.091918945E0
2.230154068E2,1.876582336E1,-4.306769562E1,8.125122070E0
2.230253418E2,1.876582336E1,-4.306769562E1,8.125122070E0
2.230352778E2,1.847538757E1,-4.323868179E1,8.726318359E0
2.230452128E2,1.847538757E1,-4.323868179E1,8.726318359E0
2.230551478E2,1.794306946E1,-4.326431274E1,9.390869141E0
2.230650838E2,1.794306946E1,-4.326431274E1,9.390869141E0
2.230750188E2,1.782420349E1,-4.313731766E1,9.759277344E0
2.230849538E2,1.782420349E1,-4.313731766E1,9.759277344E0
2.230948898E2,1.789649963E1,-4.305462265E1,1.022076416E1
2.231048248E2,1.789649963E1,-4.305462265E1,1.022076416E1
2.231147598E2,1.826850891E1,-4.290915680E1,1.002178955E1
2.231246958E2,1.826850891E1,-4.290915680E1,1.002178955E1
2.231346308E2,1.867247009E1,-4.289560318E1,9.675537109E0
2.231445658E2,1.867247009E1,-4.289560318E1,9.675537109E0
2.231545018E2,1.901731873E1,-4.271537018E1,9.581298828E0
2.231644368E2,1.901731873E1,-4.271537018E1,9.581298828E0
2.231743718E2,1.927565002E1,-4.279763412E1,9.555419922E0
2.231843078E2,1.927565002E1,-4.279763412E1,9.555419922E0
2.231942428E2,1.930628967E1,-4.273233795E1,9.903808594E0
2.232041778E2,1.930628967E1,-4.273233795E1,9.903808594E0
2.232141138E2,1.949787903E1,-4.259695816E1,9.935363770E0
2.232240488E2,1.949787903E1,-4.259695816E1,9.935363770E0
2.232339838E2,1.949787903E1,-4.259695816E1,9.935363770E0
2.232439198E2,1.936323547E1,-4.288137054E1,9.508422852E0
2.232538548E2,1.936323547E1,-4.288137054E1,9.508422852E0
2.232637898E2,1.954673767E1,-4.268593216E1,9.375305176E0
2.232737258E2,1.954673767E1,-4.268593216E1,9.375305176E0
2.232836608E2,1.944105530E1,-4.268269730E1,9.207763672E0
2.232935958E2,1.944105530E1,-4.268269730E1,9.207763672E0
2.233035318E2,1.940138245E1,-4.292192078E1,9.023071289E0
2.233134668E2,1.940138245E1,-4.292192078E1,9.023071289E0
2.233234018E2,1.952879333E1,-4.304492950E1,8.627075195E0
2.233333378E2,1.952879333E1,-4.304492950E1,8.627075195E0
2.233432728E2,1.950971985E1,-4.288922501E1,8.599609375E0
2.233532078E2,1.950971985E1,-4.288922501E1,8.599609375E0
2.233631438E2,1.943553162E1,-4.294028473E1,8.430419922E0
2.233730788E2,1.943553162E1,-4.294028473E1,8.430419922E0
2.233830138E2,1.969096375E1,-4.292225647E1,8.225585938E0
2.233929498E2,1.969096375E1,-4.292225647E1,8.225585938E0
2.234028848E2,1.979762268E1,-4.286405945E1,7.951416016E0
2.234128198E2,1.979762268E1,-4.286405945E1,7.951416016E0
2.234227558E2,1.984367371E1,-4.287108612E1,7.747009277E0
2.234326908E2,1.984367371E1,-4.287108612E1,7.747009277E0
2.234426258E2,1.958418274E1,-4.286070251E1,7.902832031E0
2.234525618E2,1.958418274E1,-4.286070251E1,7.902832031E0
2.234624968E2,1.904515076E1,-4.306947327E1,8.153381348E0
2.234724318E2,1.904515076E1,-4.306947327E1,8.153381348E0
2.234823678E2,1.877394104E1,-4.305774689E1,8.104309082E0
2.234923030E2,1.877394104E1,-4.305774689E1,8.104309082E0
2.235022380E2,1.858134460E1,-4.340513992E1,8.166442871E0
2.235121740E2,1.858134460E1,-4.340513992E1,8.166442871E0
2.235221090E2,1.849079895E1,-4.337399292E1,8.279113770E0
2.235320440E2,1.849079895E1,-4.337399292E1,8.279113770E0
2.235419800E2,1.865095520E1,-4.315080261E1,8.238403320E0
2.235519150E2,1.865095520E1,-4.315080261E1,8.238403320E0
2.235618500E2,1.914686584E1,-4.304648590E1,7.680114746E0
2.235717860E2,1.914686584E1,-4.304648590E1,7.680114746E0
2.235817210E2,1.938566589E1,-4.285434341E1,7.301635742E0
2.235916560E2,1.938566589E1,-4.285434341E1,7.301635742E0
2.236015920E2,1.964723206E1,-4.280974579E1,7.219116211E0
2.236115270E2,1.964723206E1,-4.280974579E1,7.219116211E0
2.236214620E2,1.964607239E1,-4.279169846E1,7.482421875E0
2.236313980E2,1.964607239E1,-4.279169846E1,7.482421875E0
2.236413330E2,1.977406311E1,-4.289086914E1,7.975585938E0
2.236512680E2,1.977406311E1,-4.289086914E1,7.975585938E0
2.236612040E2,2.007005310E1,-4.274419785E1,8.072692871E0
2.236711390E2,2.007005310E1,-4.274419785E1,8.072692871E0
2.236810740E2,2.029905701E1,-4.244522476E1,8.049621582E0
2.236910100E2,2.029905701E1,-4.244522476E1,8.049621582E0
2.237009450E2,2.052326965E1,-4.252805710E1,7.741516113E0
2.237108800E2,2.052326965E1,-4.252805710E1,7.741516113E0
2.237208160E2,2.108760071E1,-4.197700119E1,7.337951660E0
2.237307510E2,2.108760071E1,-4.197700119E1,7.337951660E0
2.237406860E2,2.174864197E1,-4.169989395E1,6.363464355E0
2.237506220E2,2.174864197E1,-4.169989395E1,6.363464355E0
2.237605570E2,2.212599182E1,-4.188637543E1,5.384582520E0
2.237704920E2,2.212599182E1,-4.188637543E1,5.384582520E0
2.237804280E2,2.249140930E1,-4.186673737E1,4.178405762E0
2.237903630E2,2.249140930E1,-4.186673737E1,4.178405762E0
2.238002980E2,2.257307434E1,-4.199134827E1,3.632385254E0
2.238102340E2,2.257307434E1,-4.199134827E1,3.632385254E0
2.238201690E2,2.276316833E1,-4.198418808E1,3.043395996E0
2.238301040E2,2.276316833E1,-4.198418808E1,3.043395996E0
2.238400400E2,2.273573303E1,-4.180239487E1,2.445373535E0
2.238499750E2,2.273573303E1,-4.180239487E1,2.445373535E0
2.238599100E2,2.295179749E1,-4.189332581E1,2.256896973E0
2.238698460E2,2.295179749E1,-4.189332581E1,2.256896973E0
2.238797810E2,2.306764221E1,-4.183604813E1,1.775756836E0
2.238897170E2,2.306764221E1,-4.183604813E1,1.775756836E0
2.238996520E2,2.336280823E1,-4.171851349E1,1.384948730E0
2.239095870E2,2.336280823E1,-4.171851349E1,1.384948730E0
2.239195230E2,2.336186218E1,-4.173758698E1,1.207580566E0
2.239294580E2,2.336186218E1,-4.173758698E1,1.207580566E0
2.239393930E2,2.351832581E1,-4.167353439E1,1.123779297E0
2.239493280E2,2.351832581E1,-4.167353439E1,1.123779297E0
2.239592640E2,2.370314026E1,-4.140559769E1,1.439941406E0
2.239691990E2,2.370314026E1,-4.140559769E1,1.439941406E0
2.239791350E2,2.356538391E1,-4.154742432E1,1.711791992E0
2.239890700E2,2.356538391E1,-4.154742432E1,1.711791992E0
2.239990050E2,2.344725037E1,-4.161154556E1,2.198059082E0
2.240089410E2,2.344725037E1,-4.161154556E1,2.198059082E0
2.240188760E2,2.311390686E1,-4.176906586E1,2.542968750E0
2.240288110E2,2.311390686E1,-4.176906586E1,2.542968750E0
2.240387470E2,2.274494934E1,-4.192034531E1,3.303955078E0
2.240486820E2,2.274494934E1,-4.192034531E1,3.303955078E0
2.240586170E2,2.221205139E1,-4.205503082E1,4.342163086E0
2.240685530E2,2.221205139E1,-4.205503082E1,4.342163086E0
2.240784880E2,2.165788269E1,-4.229138184E1,5.224853516E0
2.240884230E2,2.165788269E1,-4.229138184E1,5.224853516E0
2.240983590E2,2.124269104E1,-4.243886185E1,6.075195312E0
2.241082940E2,2.124269104E1,-4.243886185E1,6.075195312E0
2.241182290E2,2.076371765E1,-4.244765091E1,7.067871094E0
2.241281650E2,2.076371765E1,-4.244765091E1,7.067871094E0
2.241381000E2,1.984529114E1,-4.284302139E1,8.217102051E0
2.241480350E2,1.984529114E1,-4.284302139E1,8.217102051E0
2.241579710E2,1.912492371E1,-4.299407578E1,8.792724609E0
2.241679060E2,1.912492371E1,-4.299407578E1,8.792724609E0
2.241778410E2,1.939756775E1,-4.306192398E1,8.451965332E0
2.241877770E2,1.939756775E1,-4.306192398E1,8.451965332E0
2.241977120E2,1.996443176E1,-4.280498123E1,7.886657715E0
2.242076470E2,1.996443176E1,-4.280498123E1,7.886657715E0
2.242175830E2,2.032145691E1,-4.268521881E1,7.365661621E0
2.242275180E2,2.032145691E1,-4.268521881E1,7.365661621E0
2.242374530E2,2.068937683E1,-4.244353104E1,6.862365723E0
2.242473890E2,2.068937683E1,-4.244353104E1,6.862365723E0
2.242573240E2,2.083406067E1,-4.247075272E1,6.359252930E0
2.242672590E2,2.083406067E1,-4.247075272E1,6.359252930E0
2.242771950E2,2.085838318E1,-4.259449387E1,5.712768555E0
2.242871300E2,2.085838318E1,-4.259449387E1,5.712768555E0
2.242970650E2,2.085838318E1,-4.259449387E1,5.712768555E0
2.243070010E2,2.063786316E1,-4.261999893E1,5.819519043E0
2.243169360E2,2.063786316E1,-4.261999893E1,5.819519043E0
2.243268710E2,2.015953064E1,-4.268889236E1,6.064819336E0
2.243368070E2,2.015953064E1,-4.268889236E1,6.064819336E0
2.243467420E2,1.957945251E1,-4.301195145E1,7.170898438E0
2.243566770E2,1.957945251E1,-4.301195145E1,7.170898438E0
2.243666130E2,1.895610046E1,-4.315150452E1,8.240905762E0
2.243765480E2,1.895610046E1,-4.315150452E1,8.240905762E0
2.243864830E2,1.895555115E1,-4.295584106E1,9.025756836E0
2.243964190E2,1.895555115E1,-4.295584106E1,9.025756836E0
2.244063540E2,1.915043640E1,-4.276795959E1,9.405578613E0
2.244162890E2,1.915043640E1,-4.276795959E1,9.405578613E0
2.244262250E2,1.985365295E1,-4.246246338E1,9.396484375E0
2.244361600E2,1.985365295E1,-4.246246338E1,9.396484375E0
2.244460950E2,2.019596863E1,-4.240509033E1,9.460815430E0
2.244560310E2,2.019596863E1,-4.240509033E1,9.460815430E0
2.244659660E2,2.013191223E1,-4.242417145E1,9.187255859E0
2.244759010E2,2.013191223E1,-4.242417145E1,9.187255859E0
2.244858370E2,1.996128845E1,-4.252692795E1,9.184265137E0
2.244957716E2,1.996128845E1,-4.252692795E1,9.184265137E0
2.245057066E2,1.969883728E1,-4.276500320E1,9.099731445E0
2.245156426E2,1.969883728E1,-4.276500320E1,9.099731445E0
2.245255776E2,1.934263611E1,-4.282863998E1,9.032348633E0
2.245355126E2,1.934263611E1,-4.282863998E1,9.032348633E0
2.245454486E2,1.882511902E1,-4.317219162E1,8.557556152E0
2.245553836E2,1.882511902E1,-4.317219162E1,8.557556152E0
2.245653186E2,1.840263367E1,-4.331227875E1,8.431457520E0
2.245752546E2,1.840263367E1,-4.331227875E1,8.431457520E0
2.245851896E2,1.787123108E1,-4.337907028E1,8.320678711E0
2.245951246E2,1.787123108E1,-4.337907028E1,8.320678711E0
2.246050606E2,1.717189026E1,-4.352995300E1,8.200927734E0
2.246149956E2,1.717189026E1,-4.352995300E1,8.200927734E0
2.246249306E2,1.675346375E1,-4.383140564E1,8.044982910E0
2.246348666E2,1.675346375E1,-4.383140564E1,8.044982910E0
2.246448016E2,1.639714050E1,-4.409602356E1,7.926452637E0
2.246547366E2,1.639714050E1,-4.409602356E1,7.926452637E0
2.246646726E2,1.601454163E1,-4.417092896E1,7.434509277E0
2.246746076E2,1.601454163E1,-4.417092896E1,7.434509277E0
2.246845426E2,1.577131653E1,-4.435267258E1,7.314147949E0
2.246944786E2,1.577131653E1,-4.435267258E1,7.314147949E0
2.247044136E2,1.552162170E1,-4.447198868E1,7.337219238E0
2.247143486E2,1.552162170E1,-4.447198868E1,7.337219238E0
2.247242846E2,1.556639099E1,-4.449803925E1,7.392944336E0
2.247342196E2,1.556639099E1,-4.449803925E1,7.392944336E0
2.247441546E2,1.532176208E1,-4.443341827E1,7.442687988E0
2.247540906E2,1.532176208E1,-4.443341827E1,7.442687988E0
2.247640256E2,1.554924011E1,-4.446945953E1,8.044311523E0
2.247739606E2,1.554924011E1,-4.446945953E1,8.044311523E0
2.247838966E2,1.595060730E1,-4.428778839E1,8.627746582E0
2.247938316E2,1.595060730E1,-4.428778839E1,8.627746582E0
2.248037666E2,1.680516052E1,-4.387635803E1,8.732910156E0
2.248137026E2,1.680516052E1,-4.387635803E1,8.732910156E0
2.248236376E2,1.762471008E1,-4.378766632E1,8.324829102E0
2.248335726E2,1.762471008E1,-4.378766632E1,8.324829102E0
2.248435086E2,1.801469421E1,-4.329552078E1,8.158874512E0
2.248534436E2,1.801469421E1,-4.329552078E1,8.158874512E0
2.248633786E2,1.770707703E1,-4.359437943E1,8.473754883E0
2.248733146E2,1.770707703E1,-4.359437943E1,8.473754883E0
2.248832496E2,1.722648621E1,-4.375031662E1,9.068725586E0
2.248931846E2,1.722648621E1,-4.375031662E1,9.068725586E0
2.249031206E2,1.670118713E1,-4.392786789E1,8.909240723E0
2.249130556E2,1.670118713E1,-4.392786789E1,8.909240723E0
2.249229906E2,1.680409241E1,-4.402542114E1,8.510498047E0
2.249329266E2,1.680409241E1,-4.402542114E1,8.510498047E0
2.249428616E2,1.699250793E1,-4.404962921E1,7.473266602E0
2.249527966E2,1.699250793E1,-4.404962921E1,7.473266602E0
