"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.733472840E2,-3.424428864E0,8.517587585E0,1.574425964E0
1.733572190E2,-3.433110809E0,9.150770874E0,1.470242615E0
1.733671540E2,-3.509452057E0,9.834848328E0,1.293310547E0
1.733770900E2,-3.584146729E0,1.035217255E1,1.064137115E0
1.733870250E2,-3.600612488E0,1.064646057E1,6.957531738E-1
1.733969610E2,-3.453318787E0,1.072504715E1,4.177812195E-1
1.734068960E2,-3.142864380E0,1.058658508E1,2.697390747E-1
1.734168310E2,-2.876119080E0,1.028391449E1,1.926493835E-1
1.734267670E2,-2.645299072E0,9.986782379E0,2.329156494E-1
1.734367019E2,-2.472109222E0,9.730515289E0,3.441343689E-1
1.734466379E2,-2.387535095E0,9.476194153E0,6.158193970E-1
1.734565729E2,-2.379451904E0,9.260492706E0,8.969348145E-1
1.734665079E2,-2.296374664E0,9.147328033E0,1.080453186E0
1.734764439E2,-2.169738007E0,9.002129974E0,1.245110779E0
1.734863789E2,-2.123783569E0,8.875942383E0,1.257834320E0
1.734963149E2,-2.222877502E0,8.890462189E0,1.127605133E0
1.735062499E2,-2.375559998E0,9.001830597E0,9.388476562E-1
1.735161849E2,-2.434237976E0,9.043294373E0,9.478289795E-1
1.735261209E2,-2.461181946E0,9.084009705E0,1.138532410E0
1.735360559E2,-2.467468872E0,9.135802002E0,1.372495880E0
1.735459909E2,-2.457739105E0,9.161997528E0,1.476828918E0
1.735559269E2,-2.406246185E0,9.185798035E0,1.604812775E0
1.735658619E2,-2.363285522E0,9.164392548E0,1.633553009E0
1.735757979E2,-2.387834473E0,9.016799469E0,1.361418915E0
1.735857329E2,-2.538271637E0,9.359886017E0,1.088536377E0
1.735956679E2,-2.513872375E0,8.977431335E0,6.233038330E-1
1.736056039E2,-2.545606384E0,9.012458496E0,5.325924683E-1
1.736155389E2,-2.526745605E0,8.990454254E0,6.056405640E-1
1.736254749E2,-2.498454437E0,8.882678375E0,5.333409119E-1
1.736354099E2,-2.474653931E0,8.886420593E0,6.111790466E-1
1.736453449E2,-2.358794861E0,8.844507751E0,6.128256226E-1
1.736552809E2,-2.230661316E0,8.902736664E0,6.129753113E-1
1.736652159E2,-2.031575317E0,8.858578491E0,6.012995911E-1
1.736751519E2,-1.836680603E0,8.925339661E0,7.173083496E-1
1.736850869E2,-1.707648926E0,8.991352386E0,8.583151245E-1
1.736950219E2,-1.626517639E0,9.040749664E0,1.001417542E0
1.737049579E2,-1.634750519E0,9.131011963E0,1.037791901E0
1.737148929E2,-1.632355499E0,9.198820953E0,9.134005737E-1
1.737248289E2,-1.738484802E0,9.232800293E0,7.679031372E-1
1.737347639E2,-1.971101074E0,9.258397064E0,6.673123169E-1
1.737446989E2,-2.163301392E0,9.229058075E0,6.463558960E-1
1.737546349E2,-2.296075287E0,9.212742004E0,7.981402588E-1
1.737645699E2,-2.403551788E0,9.270222473E0,1.115180969E0
1.737745059E2,-2.452500000E0,9.324409790E0,1.550176392E0
1.737844409E2,-2.355352020E0,9.398655396E0,2.051783295E0
1.737943759E2,-2.091899872E0,9.499844971E0,2.352208557E0
1.738043119E2,-1.778751068E0,9.557325439E0,2.255060577E0
1.738142469E2,-1.600322113E0,9.577982483E0,1.837429047E0
1.738241829E2,-1.549577637E0,9.495354309E0,1.212628326E0
1.738341179E2,-1.465901642E0,9.461824036E0,5.354365540E-1
1.738440529E2,-1.285526733E0,9.434880066E0,5.553451538E-2
1.738539889E2,-1.152453461E0,9.366622009E0,-3.206332397E-1
1.738639239E2,-1.019080811E0,9.416318665E0,-4.921765137E-1
1.738738599E2,-8.472381592E-1,9.333391113E0,-5.990542603E-1
1.738837949E2,-6.292913818E-1,9.231303406E0,-5.168751526E-1
1.738937299E2,-4.550537109E-1,9.155111847E0,-3.462300110E-1
1.739036659E2,-2.655477905E-1,9.006470947E0,-1.329235840E-1
1.739136009E2,-1.281335449E-1,8.813971252E0,9.624984741E-2
1.739235369E2,-1.387614441E-1,8.774303741E0,3.225791931E-1
1.739334719E2,-2.412982178E-1,9.065747681E0,5.421725464E-1
1.739434069E2,-3.370989990E-1,9.597142639E0,8.098159790E-1
1.739533429E2,-3.932322693E-1,1.009530670E1,1.098116455E0
1.739632779E2,-4.412823486E-1,1.029484177E1,1.563199310E0
1.739732129E2,-6.084846497E-1,1.035741165E1,2.092049561E0
1.739831489E2,-8.794212341E-1,1.057984909E1,2.356848907E0
1.739930839E2,-1.363364868E0,1.119671631E1,2.480940857E0
1.740030199E2,-2.017953644E0,1.192330536E1,2.458637238E0
1.740129549E2,-2.371668091E0,1.234617599E1,3.053799591E0
1.740228899E2,-3.162623291E0,1.296633636E1,4.446353760E0
1.740328259E2,-4.305346985E0,1.340761871E1,5.720055084E0
1.740427609E2,-5.426964569E0,1.274344986E1,6.591991882E0
1.740526969E2,-6.057453461E0,1.170670578E1,6.685996399E0
1.740626319E2,-6.408772888E0,1.028855484E1,5.757926331E0
1.740725669E2,-6.223458252E0,9.107959900E0,4.122427368E0
1.740825029E2,-4.973108368E0,8.462801514E0,2.831661530E0
1.740924379E2,-3.442092133E0,7.875273285E0,1.908381500E0
1.741023739E2,-2.320324860E0,7.370672607E0,1.244062958E0
1.741123089E2,-1.904489594E0,6.860982513E0,8.473878479E-1
1.741222439E2,-1.854643250E0,6.718628540E0,6.613247681E-1
1.741321799E2,-1.874851227E0,7.051536255E0,7.330256653E-1
1.741421149E2,-2.032024384E0,7.761659546E0,1.045126648E0
1.741520509E2,-2.053579559E0,8.623267822E0,1.475332031E0
1.741619859E2,-2.032473450E0,9.277108154E0,1.782792664E0
1.741719209E2,-2.079326019E0,9.921368408E0,1.757794647E0
1.741818569E2,-2.160606995E0,1.065379532E1,1.577569427E0
1.741917919E2,-2.309846649E0,1.082548828E1,1.727707214E0
1.742017279E2,-2.392474823E0,1.051368668E1,2.245031433E0
1.742116629E2,-2.327360229E0,1.024559418E1,2.994822235E0
1.742215979E2,-2.177821198E0,9.937235413E0,3.597469025E0
1.742315339E2,-2.290985870E0,9.577832794E0,3.963158569E0
1.742414689E2,-2.466570740E0,9.384734344E0,4.051774292E0
1.742514049E2,-2.387684784E0,9.333690491E0,4.063749390E0
1.742613399E2,-2.183060303E0,9.109606476E0,3.975133667E0
1.742712749E2,-2.176024933E0,8.974587250E0,3.901187439E0
1.742812109E2,-2.209854584E0,8.915310516E0,3.826193390E0
1.742911459E2,-2.096091156E0,8.780890045E0,3.687132568E0
1.743010819E2,-1.954934692E0,8.575816498E0,3.488046570E0
1.743110169E2,-1.859882355E0,8.489595795E0,3.366349640E0
1.743209519E2,-1.791474609E0,8.566535797E0,3.247047729E0
1.743308879E2,-1.713187408E0,8.739126892E0,3.057242432E0
1.743408229E2,-1.705702972E0,8.947643280E0,2.794538727E0
1.743507589E2,-1.634600830E0,9.013506317E0,2.450404358E0
1.743606939E2,-1.695973206E0,9.086404724E0,2.073637848E0
1.743706289E2,-1.572629700E0,9.098379822E0,1.722468109E0
1.743805649E2,-1.487606506E0,9.041947174E0,1.537303162E0
1.743904999E2,-1.444496155E0,9.044791260E0,1.672023010E0
1.744004359E2,-1.527872772E0,9.035211182E0,1.972897339E0
1.744103709E2,-1.662143555E0,9.080566864E0,2.371817780E0
1.744203059E2,-1.804048462E0,9.123976593E0,2.868634644E0
1.744302419E2,-1.909728699E0,9.141041107E0,3.319796448E0
1.744401771E2,-1.904339905E0,9.120982819E0,3.600612488E0
1.744501131E2,-1.833237762E0,9.018446045E0,3.687431946E0
1.744600481E2,-1.714085541E0,8.872499542E0,3.584146729E0
1.744699831E2,-1.552870789E0,8.725505219E0,3.286715240E0
1.744799191E2,-1.379531250E0,8.587641907E0,2.984344025E0
1.744898541E2,-1.188827820E0,8.471932526E0,2.673141174E0
1.744997901E2,-9.524693298E-1,8.446784821E0,2.346819763E0
1.745097251E2,-7.319778442E-1,8.472531281E0,2.074835358E0
1.745196601E2,-5.225633240E-1,8.514893188E0,1.844913483E0
1.745295961E2,-3.323089600E-1,8.604107666E0,1.695374451E0
1.745395311E2,-2.200424194E-1,8.679550781E0,1.615740051E0
1.745494671E2,-2.086660767E-1,8.727151794E0,1.623673553E0
1.745594021E2,-2.739303589E-1,8.737779694E0,1.763482819E0
1.745693371E2,-4.090992737E-1,8.695118408E0,2.042951660E0
1.745792731E2,-5.498066711E-1,8.645421753E0,2.429298248E0
1.745892081E2,-6.592291260E-1,8.645421753E0,2.802023163E0
1.745991431E2,-6.586303711E-1,8.669222260E0,3.109783173E0
1.746090791E2,-5.825885010E-1,8.637188873E0,3.306773529E0
1.746190141E2,-4.915777588E-1,8.721613312E0,3.394640808E0
1.746289501E2,-4.248165894E-1,8.885821838E0,3.411405945E0
1.746388851E2,-3.399430847E-1,9.167536011E0,3.416495361E0
1.746488201E2,-2.639012146E-1,9.549541626E0,3.343297577E0
1.746587561E2,-2.031275940E-1,1.000534378E1,2.964435425E0
1.746686911E2,-5.758525085E-1,1.075049423E1,2.651585999E0
1.746786271E2,-7.930508423E-1,1.115719849E1,2.419867859E0
1.746885621E2,-9.071136475E-1,1.140268799E1,2.351909180E0
1.746984971E2,-1.189725952E0,1.174397827E1,2.165397034E0
1.747084331E2,-1.456022186E0,1.225306961E1,1.819915466E0
1.747183681E2,-1.752854919E0,1.268058060E1,1.656605072E0
1.747283041E2,-2.102378082E0,1.291199936E1,1.598376160E0
1.747382391E2,-2.390079803E0,1.286814056E1,1.419647827E0
1.747481741E2,-2.473755798E0,1.266830612E1,1.062640228E0
1.747581101E2,-2.697540436E0,1.216999237E1,6.774911499E-1
1.747680451E2,-3.037034454E0,1.124701172E1,5.372328186E-1
1.747779811E2,-3.372187500E0,1.021894958E1,8.186476135E-1
1.747879161E2,-3.801045685E0,9.176217957E0,1.591789856E0
1.747978511E2,-4.106260986E0,8.140821075E0,3.033441925E0
1.748077871E2,-4.146676941E0,7.322023773E0,4.572840729E0
1.748177221E2,-4.089795227E0,6.698420563E0,5.350773010E0
1.748276581E2,-3.779041443E0,6.251300354E0,5.376369781E0
1.748375931E2,-3.188818817E0,6.159541168E0,4.686903534E0
1.748475281E2,-2.596799927E0,6.478976898E0,3.657643890E0
1.748574641E2,-2.326761475E0,7.124584351E0,2.666554871E0
1.748673991E2,-2.219584351E0,7.805518341E0,1.884880371E0
1.748773351E2,-2.246228943E0,8.425529022E0,1.420096893E0
1.748872701E2,-2.280507660E0,8.933123474E0,1.172362061E0
1.748972051E2,-2.350412292E0,9.341474304E0,1.073118439E0
1.749071411E2,-2.424358521E0,9.644593964E0,1.126108246E0
1.749170761E2,-2.554288330E0,9.776469727E0,1.368005219E0
1.749270121E2,-2.663710785E0,9.845326538E0,1.698667603E0
1.749369471E2,-2.722837830E0,9.916428680E0,2.055675201E0
1.749468821E2,-2.826871490E0,9.967322845E0,2.236349487E0
1.749568181E2,-2.890189819E0,1.003438339E1,2.262245636E0
1.749667531E2,-2.950813751E0,1.013168106E1,2.257904663E0
1.749766891E2,-2.925666046E0,1.015039215E1,2.253414001E0
1.749866241E2,-2.857108612E0,1.009246262E1,2.355352020E0
1.749965591E2,-2.784808960E0,9.948013000E0,2.399959259E0
1.750064951E2,-2.624043274E0,9.738299103E0,2.417323151E0
1.750164301E2,-2.513273621E0,9.531728668E0,2.287543030E0
1.750263661E2,-2.482886810E0,9.333989868E0,2.047292633E0
1.750363011E2,-2.383942566E0,9.147477722E0,1.867217102E0
1.750462361E2,-2.242037659E0,8.950038300E0,1.792672119E0
1.750561721E2,-2.114951935E0,8.749904480E0,1.792672119E0
1.750661071E2,-2.026635590E0,8.623118134E0,1.805545349E0
1.750760431E2,-1.999541931E0,8.436306610E0,1.844165039E0
1.750859781E2,-2.032024384E0,8.357121277E0,1.875000916E0
1.750959131E2,-2.059267731E0,8.364306335E0,1.912872162E0
1.751058491E2,-2.128423920E0,8.430768127E0,1.960024109E0
1.751157841E2,-2.272125092E0,8.568182373E0,1.893861694E0
1.751257201E2,-2.493065643E0,8.778045959E0,1.769021301E0
1.751356551E2,-2.708018646E0,8.992699585E0,1.644031219E0
1.751455901E2,-2.877466278E0,9.212143250E0,1.544637909E0
1.751555261E2,-2.993175659E0,9.388626251E0,1.413809967E0
1.751654611E2,-3.018473053E0,9.452992401E0,1.271006927E0
1.751753971E2,-2.998115387E0,9.444909210E0,1.087189178E0
1.751853321E2,-2.903661804E0,9.394613800E0,9.072633362E-1
1.751952671E2,-2.749332733E0,9.279503174E0,8.776249695E-1
1.752052031E2,-2.565514984E0,9.194629669E0,9.297166443E-1
1.752151381E2,-2.426005096E0,9.168134766E0,9.496252441E-1
1.752250731E2,-2.319127350E0,9.184151459E0,9.892927551E-1
1.752350091E2,-2.221230927E0,9.226663055E0,1.056952057E0
1.752449441E2,-2.091301117E0,9.290580139E0,1.087937622E0
1.752548801E2,-2.025438080E0,9.318871307E0,1.093925171E0
1.752648151E2,-1.951940918E0,9.327403564E0,1.088686066E0
1.752747511E2,-1.945055237E0,9.337582397E0,1.073118439E0
1.752846861E2,-1.930385742E0,9.364975433E0,1.058149567E0
1.752946211E2,-1.910327454E0,9.380992126E0,1.052012329E0
1.753045571E2,-1.911524963E0,9.400152283E0,1.005459137E0
1.753144921E2,-1.889371033E0,9.394164734E0,9.367520142E-1
1.753244271E2,-1.888921967E0,9.354497223E0,9.020242310E-1
1.753343631E2,-1.852248230E0,9.260193329E0,9.063652039E-1
1.753442981E2,-1.835782471E0,9.169631653E0,8.952882385E-1
1.753542341E2,-1.835932159E0,9.075477448E0,8.967851257E-1
1.753641691E2,-1.855242004E0,9.051976318E0,8.279283142E-1
1.753741041E2,-1.866768036E0,9.014404449E0,7.497908020E-1
1.753840401E2,-1.816322937E0,9.041797485E0,6.626719666E-1
1.753939751E2,-1.773661652E0,9.088799744E0,6.048921204E-1
1.754039111E2,-1.672621765E0,9.141041107E0,6.123765564E-1
1.754138461E2,-1.562301178E0,9.222471771E0,6.047424316E-1
1.754237811E2,-1.467847595E0,9.311835938E0,5.809419250E-1
1.754337171E2,-1.436862030E0,9.404792633E0,5.599855042E-1
1.754436521E2,-1.392554169E0,9.451645203E0,5.815406799E-1
1.754535881E2,-1.334924011E0,9.437275085E0,5.999523926E-1
1.754635231E2,-1.309925995E0,9.415869598E0,6.640191650E-1
1.754734581E2,-1.329235840E0,9.336983643E0,6.914122009E-1
1.754833941E2,-1.420695648E0,9.293873291E0,6.301895142E-1
1.754933291E2,-1.568588104E0,9.233548737E0,5.382806396E-1
1.755032651E2,-1.745520172E0,9.222621460E0,5.014572144E-1
1.755132001E2,-1.828447723E0,9.317374420E0,5.102888489E-1
1.755231351E2,-1.843865662E0,9.348210297E0,5.414241028E-1
1.755330711E2,-1.766775970E0,9.479337616E0,5.876779175E-1
1.755430061E2,-1.631008301E0,9.549242249E0,5.908213806E-1
1.755529421E2,-1.519490204E0,9.507329407E0,5.430706787E-1
1.755628771E2,-1.366059265E0,9.472601624E0,5.034031677E-1
1.755728121E2,-1.244811401E0,9.438921661E0,4.644841003E-1
1.755827481E2,-1.238973541E0,9.611363068E0,4.400848389E-1
1.755926831E2,-1.374890900E0,9.991572418E0,4.902305603E-1
1.756026191E2,-1.559606781E0,1.053748718E1,5.284011841E-1
1.756125541E2,-1.750310211E0,1.119521942E1,6.008505249E-1
1.756224891E2,-1.927691345E0,1.170221512E1,1.076112213E0
1.756324251E2,-2.218386841E0,1.177436508E1,1.945504303E0
1.756423601E2,-2.672542419E0,1.171838150E1,3.028502197E0
1.756522961E2,-3.052302704E0,1.190115143E1,4.148024139E0
1.756622311E2,-3.846551056E0,1.220097794E1,5.100643158E0
1.756721661E2,-4.581672363E0,1.227627136E1,6.319408722E0
1.756821021E2,-4.758754120E0,1.190594147E1,8.033194885E0
1.756920371E2,-4.544699249E0,1.128757736E1,7.946525116E0
1.757019731E2,-3.672463074E0,1.075947556E1,5.843997345E0
1.757119081E2,-2.680475922E0,1.027942383E1,3.549418945E0
1.757218431E2,-2.019001465E0,9.202114105E0,1.878593445E0
1.757317791E2,-1.778601379E0,8.611741791E0,8.810678101E-1
1.757417141E2,-1.520388336E0,8.165669403E0,3.875440979E-1
1.757516501E2,-1.393901367E0,7.455845490E0,5.803431702E-1
1.757615851E2,-1.312770081E0,6.967261505E0,8.918453979E-1
1.757715201E2,-1.359023895E0,6.258335724E0,1.091829529E0
1.757814561E2,-1.543440399E0,5.877527618E0,1.239721985E0
1.757913911E2,-1.684297485E0,5.799090729E0,1.370998993E0
1.758013271E2,-1.886676636E0,5.827980652E0,1.507964172E0
1.758112621E2,-2.290387115E0,6.094875641E0,1.801803131E0
1.758211971E2,-2.852468262E0,6.722819824E0,2.486928406E0
1.758311331E2,-3.484004974E0,7.810458069E0,3.655997314E0
1.758410681E2,-3.777544556E0,8.732091522E0,4.599485321E0
1.758510041E2,-3.956572266E0,9.672735443E0,5.088668060E0
1.758609391E2,-4.106560364E0,1.033825150E1,5.244643707E0
1.758708741E2,-4.181704102E0,1.052715866E1,4.968018951E0
1.758808101E2,-3.957470398E0,1.053299652E1,4.575385437E0
1.758907451E2,-3.280278625E0,1.045994843E1,4.301754456E0
1.759006811E2,-2.575244751E0,1.009336075E1,3.975433044E0
1.759106161E2,-2.234852600E0,9.788295135E0,3.764371948E0
1.759205511E2,-1.832639008E0,9.804611206E0,3.775299225E0
1.759304871E2,-1.408870239E0,9.774224396E0,3.899391174E0
1.759404221E2,-1.102457428E0,9.679770813E0,4.039649506E0
1.759503581E2,-7.803273010E-1,9.419911194E0,4.301305389E0
1.759602931E2,-6.402186584E-1,9.195378113E0,4.448599091E0
1.759702281E2,-7.942483521E-1,9.020541687E0,4.311633911E0
1.759801641E2,-1.118474121E0,8.821605377E0,3.996389465E0
1.759900991E2,-1.369801483E0,8.377628632E0,3.703298950E0
1.760000351E2,-1.622326355E0,8.247998199E0,3.765569458E0
1.760099701E2,-1.825903015E0,8.012986908E0,4.023483124E0
1.760199051E2,-1.977238312E0,8.116721191E0,4.231550446E0
1.760298411E2,-1.978884888E0,8.129145355E0,4.309538269E0
1.760397761E2,-1.977837067E0,8.265362091E0,4.336482239E0
1.760497111E2,-1.936822357E0,8.477471008E0,4.248016205E0
1.760596471E2,-1.875000916E0,8.661438446E0,4.093687134E0
1.760695821E2,-1.877096558E0,8.748257904E0,3.921694794E0
1.760795181E2,-1.935325470E0,8.801547089E0,3.657045135E0
1.760894531E2,-1.942959595E0,8.784632263E0,3.403622131E0
1.760993891E2,-1.882485352E0,8.685837708E0,3.325634308E0
1.761093241E2,-1.765578461E0,8.634644165E0,3.466192017E0
1.761192591E2,-1.550775146E0,8.543932800E0,3.683090973E0
1.761291951E2,-1.307530975E0,8.358767853E0,3.871698761E0
1.761391301E2,-1.092877350E0,8.258476410E0,3.846251678E0
1.761490651E2,-9.244775391E-1,8.174800415E0,3.646117859E0
1.761590011E2,-7.809260559E-1,8.018974457E0,3.332220612E0
1.761689361E2,-6.369255066E-1,7.907755737E0,3.018023987E0
1.761788721E2,-4.773573303E-1,7.813152466E0,2.827021179E0
1.761888071E2,-3.680845642E-1,7.782765656E0,2.766696625E0
1.761987421E2,-2.992277527E-1,7.897277527E0,2.833607483E0
1.762086781E2,-2.984793091E-1,8.035589905E0,2.950963440E0
1.762186131E2,-3.857478333E-1,8.287066956E0,2.972967682E0
1.762285491E2,-5.072950745E-1,8.508755951E0,2.907853088E0
1.762384841E2,-6.644682312E-1,8.668773193E0,2.811154175E0
1.762484191E2,-9.080117798E-1,8.766669617E0,2.675087128E0
1.762583551E2,-1.183588715E0,8.817563782E0,2.578687592E0
1.762682901E2,-1.534010010E0,8.897347870E0,2.640059967E0
1.762782261E2,-1.857187958E0,8.866212616E0,2.913840637E0
1.762881611E2,-2.113155670E0,8.885073395E0,3.371738434E0
1.762980961E2,-2.492466888E0,9.184450836E0,3.975133667E0
1.763080321E2,-2.887645111E0,9.512269135E0,4.786745911E0
1.763179671E2,-2.929258575E0,1.006327332E1,5.298381958E0
1.763279031E2,-2.952460327E0,1.061233154E1,5.100942535E0
1.763378381E2,-3.429817657E0,1.130778534E1,4.515509949E0
1.763477731E2,-3.923191681E0,1.184052750E1,3.440445557E0
1.763577091E2,-4.135599976E0,1.208871140E1,2.681673431E0
1.763676441E2,-3.706891479E0,1.202254898E1,2.789449310E0
1.763775801E2,-2.475701752E0,1.148516647E1,3.069516907E0
1.763875151E2,-1.144070892E0,1.076935501E1,3.079695740E0
1.763974501E2,-4.484674072E-1,1.015623001E1,3.044369202E0
1.764073861E2,-3.849993896E-1,9.808652802E0,3.384461975E0
1.764173211E2,-7.535330200E-1,9.760303345E0,3.844006348E0
1.764272571E2,-1.225501556E0,9.886041870E0,4.152664490E0
1.764371921E2,-1.485810242E0,1.045860123E1,3.852239227E0
1.764471274E2,-1.650767212E0,1.082444046E1,3.182980957E0
1.764570634E2,-1.717678070E0,1.091949280E1,2.752176819E0
1.764669984E2,-1.964814148E0,1.073657318E1,2.511327667E0
1.764769344E2,-2.102228394E0,1.020383102E1,2.724783783E0
1.764868694E2,-2.100132751E0,9.649533691E0,3.127596130E0
1.764968044E2,-2.192191315E0,8.993597717E0,3.581452332E0
1.765067404E2,-2.426753540E0,8.256231079E0,3.932472382E0
1.765166754E2,-2.693199463E0,7.803572388E0,4.146976318E0
1.765266114E2,-3.124003601E0,7.864196320E0,4.018842773E0
1.765365464E2,-3.648812256E0,8.147108002E0,3.826792145E0
1.765464814E2,-4.292174377E0,8.447533264E0,3.741469574E0
1.765564174E2,-4.814737701E0,8.680299225E0,4.018693085E0
1.765663524E2,-4.973856812E0,8.518336029E0,4.294419708E0
1.765762884E2,-4.778363342E0,8.144114227E0,4.581073608E0
1.765862234E2,-4.384232941E0,7.855514374E0,4.996310120E0
1.765961584E2,-4.126319275E0,7.766599274E0,5.067561951E0
1.766060944E2,-4.456831970E0,7.632178802E0,4.971910858E0
1.766160294E2,-5.389841766E0,7.508236542E0,4.937183075E0
1.766259644E2,-6.381978607E0,7.695048065E0,4.513863373E0
1.766359004E2,-7.543114014E0,8.123756561E0,4.266128540E0
1.766458354E2,-8.314759369E0,8.826395416E0,3.529360657E0
1.766557714E2,-8.521329803E0,9.248218231E0,2.548450470E0
1.766657064E2,-8.383466492E0,9.362131348E0,1.647024994E0
1.766756414E2,-8.178842010E0,9.397308197E0,8.421487427E-1
1.766855774E2,-8.063432007E0,8.780291290E0,7.972421265E-1
1.766955124E2,-7.399412842E0,8.000562744E0,7.652087402E-1
1.767054484E2,-6.614445190E0,7.290738831E0,7.240443420E-1
1.767153834E2,-5.742658081E0,6.694977722E0,1.008752289E0
1.767253184E2,-5.174439697E0,6.287225647E0,1.221010895E0
1.767352544E2,-4.918921051E0,6.087391205E0,1.145268402E0
1.767451894E2,-4.761149139E0,6.007756805E0,9.556127930E-1
1.767551254E2,-4.595443726E0,6.012846222E0,8.405021667E-1
1.767650604E2,-4.717140656E0,6.188730469E0,9.825567627E-1
1.767749954E2,-4.864883423E0,6.408323822E0,1.165177002E0
1.767849314E2,-4.910987549E0,6.558611298E0,1.368454285E0
1.767948664E2,-4.813091125E0,6.663243713E0,1.630259857E0
1.768048024E2,-4.557871857E0,6.728657684E0,1.711241455E0
1.768147374E2,-4.454886017E0,6.995103607E0,1.827250214E0
1.768246724E2,-4.232897644E0,7.237599335E0,1.910926208E0
1.768346084E2,-3.862567749E0,7.402855682E0,1.921703796E0
1.768445434E2,-3.631148987E0,7.579937439E0,1.905088348E0
1.768544794E2,-3.584146729E0,7.684569855E0,1.725461884E0
1.768644144E2,-3.548520813E0,7.541467438E0,1.368454285E0
1.768743494E2,-3.346141663E0,7.310647430E0,9.542655945E-1
1.768842854E2,-3.142714691E0,7.197482758E0,8.198451233E-1
1.768942204E2,-2.960543518E0,7.061116333E0,9.702822876E-1
1.769041564E2,-2.818189545E0,6.906637573E0,1.074914703E0
1.769140914E2,-2.730322266E0,6.808591461E0,1.236428833E0
1.769240264E2,-2.639461212E0,6.664141846E0,1.297651520E0
1.769339624E2,-2.407593384E0,6.511010284E0,1.082249451E0
1.769438974E2,-2.247276764E0,6.401288452E0,7.610174561E-1
1.769538324E2,-2.073188782E0,6.340814209E0,5.043013000E-1
1.769637684E2,-1.915416870E0,6.411616974E0,4.613406372E-1
1.769737034E2,-1.894011383E0,6.621929626E0,7.200027466E-1
1.769836394E2,-1.863923950E0,6.748266907E0,9.629475403E-1
1.769935744E2,-1.922152863E0,6.596482544E0,9.274713135E-1
1.770035094E2,-1.999092865E0,6.612349548E0,1.023272095E0
1.770134454E2,-2.048789520E0,6.919510803E0,1.223854980E0
1.770233804E2,-2.315684509E0,7.489076385E0,1.224304047E0
1.770333164E2,-2.975811768E0,8.756490784E0,1.214574280E0
1.770432514E2,-3.922892303E0,1.085258194E1,1.291663971E0
1.770531864E2,-5.235213318E0,1.322814194E1,2.158810730E0
1.770631224E2,-5.724396057E0,1.481334549E1,4.625680847E0
1.770730574E2,-4.392465820E0,1.456875412E1,6.569089508E0
1.770829934E2,-3.466641083E0,1.362616425E1,6.506968689E0
1.770929284E2,-3.239263916E0,1.550236267E1,6.713539124E0
1.771028634E2,-5.261558533E-1,1.641187134E1,1.182451080E1
1.771127994E2,1.605561218E0,1.603345825E1,1.072564590E1
1.771227344E2,1.679806824E0,1.581700836E1,9.182504883E0
1.771326704E2,6.867718506E-1,1.462623459E1,8.915759583E0
1.771426054E2,-7.234455872E-1,1.359443024E1,8.303981781E0
1.771525404E2,-2.097288666E0,1.227971420E1,8.280929718E0
1.771624764E2,-3.783532104E0,9.924212494E0,1.033735336E1
1.771724114E2,-6.984924774E0,7.605833588E0,1.342932358E1
1.771823474E2,-7.549251251E0,6.352340240E0,1.236204300E1
1.771922824E2,-4.772375793E0,6.680308228E0,8.453071747E0
1.772022174E2,-2.554737396E0,7.219487000E0,6.005212097E0
1.772121534E2,-1.204545135E0,8.005352783E0,5.189558258E0
1.772220884E2,-1.429527283E-1,8.292306061E0,5.524262238E0
1.772320234E2,-4.314028931E-1,7.498955841E0,6.179000702E0
1.772419594E2,-1.485361176E0,6.599176941E0,5.284610596E0
1.772518944E2,-2.280507660E0,6.174510040E0,3.891307983E0
1.772618304E2,-2.568209381E0,6.411766663E0,2.680625610E0
1.772717654E2,-2.782114563E0,6.696324921E0,1.776505737E0
1.772817004E2,-3.275638275E0,6.675218811E0,1.311123505E0
1.772916364E2,-3.812871094E0,6.958280182E0,1.037642212E0
1.773015714E2,-3.986809387E0,7.669600983E0,7.530839539E-1
1.773115074E2,-3.421734467E0,8.525970154E0,6.023474121E-1
1.773214424E2,-2.462978210E0,9.169631653E0,1.169817352E0
1.773313774E2,-1.972448273E0,9.384135590E0,1.686542816E0
1.773413134E2,-2.240840149E0,9.028475189E0,2.375559998E0
1.773512484E2,-2.563868408E0,8.487051086E0,3.176993408E0
1.773611844E2,-2.433788910E0,8.146359558E0,3.207080841E0
1.773711194E2,-2.367327118E0,7.839497681E0,2.672542419E0
1.773810544E2,-2.345771942E0,7.643555145E0,2.109862518E0
1.773909904E2,-2.507884827E0,7.936645660E0,1.537153473E0
1.774009254E2,-2.324965210E0,7.991880798E0,1.065933380E0
1.774108614E2,-2.196831665E0,7.821984100E0,7.994874573E-1
1.774207964E2,-2.290237427E0,7.488777008E0,6.538403320E-1
1.774307314E2,-2.512824554E0,7.120393066E0,8.059240723E-1
1.774406674E2,-2.570604401E0,6.628815308E0,1.245859222E0
1.774506021E2,-2.517464905E0,6.753955078E0,1.600172424E0
1.774605371E2,-2.612068176E0,8.094417572E0,2.355651398E0
1.774704731E2,-3.007695465E0,1.039348663E1,2.972817993E0
1.774804081E2,-3.486399994E0,1.147738266E1,2.272274780E0
1.774903441E2,-3.807332611E0,1.054631882E1,1.566791840E0
