"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.019822030E2,2.183553129E-1,2.448883057E-1,-6.397589296E-2
1.019921390E2,1.882355511E-1,2.211992890E-1,-1.011532545E-1
1.020020740E2,1.544320434E-1,1.860221326E-1,-1.161146238E-1
1.020120100E2,1.314202100E-1,1.602432281E-1,-1.247840077E-1
1.020219450E2,1.168167666E-1,1.388798952E-1,-1.333966702E-1
1.020318810E2,9.897424281E-2,1.192199662E-1,-1.454080790E-1
1.020418160E2,8.168739825E-2,1.029557809E-1,-1.512284279E-1
1.020517520E2,5.810874328E-2,7.990378141E-2,-1.675662845E-1
1.020616870E2,3.218447044E-2,5.402877182E-2,-1.760993153E-1
1.020716230E2,1.005825959E-2,2.736764029E-2,-1.843173206E-1
1.020815580E2,-4.172340967E-3,-8.019110188E-3,-1.932498217E-1
1.020914940E2,4.419330508E-4,-5.037090555E-2,-2.003515065E-1
1.021014290E2,6.503820419E-3,-8.447135240E-2,-1.994036883E-1
1.021113650E2,-1.318041701E-2,-1.139990911E-1,-1.979776025E-1
1.021213000E2,-3.751744702E-2,-1.507938504E-1,-1.843166500E-1
1.021312360E2,-5.679473653E-2,-1.969557554E-1,-1.567659825E-1
1.021411710E2,-6.639436632E-2,-2.383878827E-1,-1.125425920E-1
1.021511070E2,-8.416052908E-2,-2.966040373E-1,-6.999155134E-2
1.021610420E2,-1.019033045E-1,-3.710974455E-1,-2.823930979E-2
1.021709780E2,-1.287157536E-1,-4.648995399E-1,1.583598927E-2
1.021809130E2,-1.489584446E-1,-5.499491692E-1,5.077373236E-2
1.021908490E2,-1.588398069E-1,-6.115649343E-1,9.157314152E-2
1.022007840E2,-1.713318974E-1,-6.710053682E-1,1.242155060E-1
1.022107200E2,-1.811395735E-1,-7.104202509E-1,1.592253298E-1
1.022206550E2,-1.929520220E-1,-7.434149384E-1,1.880756170E-1
1.022305910E2,-2.052334547E-1,-7.859384418E-1,2.116962522E-1
1.022405260E2,-2.223035097E-1,-8.265579939E-1,2.170691788E-1
1.022504620E2,-2.287486792E-1,-8.736662269E-1,2.144450694E-1
1.022603970E2,-2.116194963E-1,-9.324299693E-1,1.964708567E-1
1.022703330E2,-1.788768917E-1,-1.012531042E0,1.860402822E-1
1.022802680E2,-1.437737644E-1,-1.073194623E0,1.872863770E-1
1.022902040E2,-8.216609061E-2,-1.086346269E0,1.912983656E-1
1.023001390E2,-9.358732030E-3,-1.041627884E0,1.672726572E-1
1.023100750E2,4.440801591E-2,-1.022243142E0,1.238943860E-1
1.023200100E2,9.026152641E-2,-1.071919084E0,8.164946735E-2
1.023299460E2,1.272989213E-1,-1.216275573E0,3.122787923E-2
1.023398810E2,7.310945541E-2,-1.317686558E0,-4.773484915E-2
1.023498170E2,-8.025299013E-2,-1.279983997E0,-1.468668729E-1
1.023597520E2,-2.124246061E-1,-1.111060500E0,-1.840997338E-1
1.023696880E2,-2.764112353E-1,-8.663125634E-1,-1.996063739E-1
1.023796231E2,-3.248485625E-1,-5.082955360E-1,-1.774957329E-1
1.023895591E2,-3.324607611E-1,-1.250200272E-1,-1.410785019E-1
1.023994941E2,-3.140726984E-1,1.185071319E-1,-3.754917905E-2
1.024094301E2,-3.077130318E-1,2.473127395E-1,7.554757595E-2
1.024193651E2,-3.290089965E-1,5.099611282E-1,2.361998260E-1
1.024293011E2,-2.855119705E-1,8.269438148E-1,3.978577256E-1
1.024392371E2,-2.036165893E-1,1.136444211E0,4.850501418E-1
1.024491721E2,-1.254155934E-1,1.340481400E0,5.046575665E-1
1.024591081E2,-6.726040691E-2,1.336696863E0,4.745526612E-1
1.024690431E2,-3.470909595E-2,1.202466249E0,4.022766352E-1
1.024789791E2,-8.907860145E-3,1.011588335E0,3.121680617E-1
1.024889141E2,8.261533454E-3,7.668641806E-1,2.086152881E-1
1.024988501E2,1.742387190E-2,4.362697303E-1,9.778703749E-2
1.025087851E2,2.439751104E-2,5.097339675E-2,-4.362214357E-3
1.025187211E2,4.481303692E-2,-3.078460097E-1,-8.042129129E-2
1.025286561E2,7.363309711E-2,-5.833902359E-1,-1.220720634E-1
1.025385921E2,9.850861877E-2,-7.708640099E-1,-1.508752108E-1
1.025485271E2,1.161466986E-1,-9.303889871E-1,-1.708436757E-1
1.025584631E2,1.343792230E-1,-1.093890071E0,-1.777676344E-1
1.025683981E2,1.564454138E-1,-1.206998825E0,-1.696689278E-1
1.025783341E2,1.723945439E-1,-1.271627665E0,-1.470392495E-1
1.025882691E2,1.679326892E-1,-1.326675296E0,-1.276594102E-1
1.025982051E2,1.356812716E-1,-1.368448615E0,-1.224566549E-1
1.026081401E2,8.609639853E-2,-1.364628911E0,-1.260066628E-1
1.026180761E2,2.081726678E-2,-1.288172245E0,-1.099419445E-1
1.026280111E2,-6.055476889E-2,-1.126773715E0,-8.414964378E-2
1.026379471E2,-1.291604638E-1,-9.026576281E-1,-4.075955600E-2
1.026478821E2,-1.772556305E-1,-6.590861678E-1,6.750795059E-3
1.026578181E2,-1.863401979E-1,-4.643869698E-1,4.416900501E-2
1.026677531E2,-1.914242506E-1,-2.939616740E-1,6.650000066E-2
1.026776891E2,-1.731123626E-1,-2.091099024E-1,7.801204920E-2
1.026876241E2,-1.959254295E-1,-1.657277048E-1,1.103230640E-1
1.026975601E2,-2.283648551E-1,-1.698646694E-1,1.297849119E-1
1.027074951E2,-2.390010655E-1,-1.798859984E-1,1.298789829E-1
1.027174311E2,-2.344121784E-1,-1.839720905E-1,1.106522977E-1
1.027273661E2,-2.192746997E-1,-1.775030494E-1,8.345013112E-2
1.027373021E2,-2.034216970E-1,-1.679446995E-1,3.635718673E-2
1.027472371E2,-1.881487519E-1,-1.660644561E-1,-1.427992154E-2
1.027571731E2,-1.734877825E-1,-1.672168076E-1,-8.409761637E-2
1.027671081E2,-1.502800286E-1,-1.737766266E-1,-1.421682835E-1
1.027770441E2,-1.293939203E-1,-1.786837578E-1,-2.014891207E-1
1.027869791E2,-1.116287038E-1,-1.920432299E-1,-2.474596798E-1
1.027969151E2,-9.965619445E-2,-2.227516025E-1,-2.774777710E-1
1.028068501E2,-9.942297637E-2,-2.593761683E-1,-3.088015020E-1
1.028167861E2,-1.011143550E-1,-2.923929691E-1,-3.232478201E-1
1.028267211E2,-1.040791571E-1,-3.226476312E-1,-3.383557498E-1
1.028366571E2,-8.423994482E-2,-3.429587781E-1,-3.524129689E-1
1.028465921E2,-5.942757428E-2,-3.390112817E-1,-3.697534204E-1
1.028565281E2,-4.175776616E-2,-2.997861207E-1,-3.854796588E-1
1.028664641E2,-3.014374152E-2,-2.350882739E-1,-3.964271545E-1
1.028763991E2,-2.004024014E-2,-1.709787995E-1,-3.968231678E-1
1.028863341E2,-1.433612779E-3,-9.255908430E-2,-3.922112286E-1
1.028962701E2,1.225663349E-2,-2.518963814E-2,-3.848238885E-1
1.029062061E2,3.429442272E-2,3.036927246E-2,-3.725845516E-1
1.029161411E2,6.352128834E-2,8.353368938E-2,-3.537954092E-1
1.029260771E2,8.890281618E-2,1.152998507E-1,-3.355482519E-1
1.029360121E2,1.105029136E-1,1.117189601E-1,-3.215565085E-1
1.029459481E2,1.303099692E-1,6.542789936E-2,-3.067452013E-1
1.029558831E2,1.333832592E-1,2.204234526E-2,-2.863565981E-1
1.029658191E2,1.302126944E-1,-1.955700852E-2,-2.608937025E-1
1.029757541E2,1.378453225E-1,-5.377596617E-2,-2.285179347E-1
1.029856901E2,1.419659406E-1,-5.523825809E-2,-1.941523850E-1
1.029956251E2,1.460578889E-1,-4.370224476E-2,-1.579634845E-1
1.030055611E2,1.638893485E-1,-4.035754874E-2,-1.208009571E-1
1.030154961E2,1.847126186E-1,-6.673030555E-2,-8.155954629E-2
1.030254321E2,1.907043457E-1,-9.946065396E-2,-4.967986047E-2
1.030353671E2,1.774231493E-1,-9.694156796E-2,-2.540487982E-2
1.030453031E2,1.679078490E-1,-7.075028121E-2,-1.047861110E-2
1.030552381E2,1.506612152E-1,-6.519627292E-3,1.087231096E-3
1.030651741E2,1.252831072E-1,1.098734960E-1,5.491999909E-3
1.030751091E2,9.174059331E-2,2.438462228E-1,2.733231708E-2
1.030850451E2,6.124996766E-2,3.449593782E-1,3.311624005E-2
1.030949801E2,5.156271905E-2,3.588150144E-1,3.300917894E-2
1.031049161E2,6.743616611E-2,3.524278700E-1,4.916835204E-2
1.031148511E2,1.152257919E-1,3.213911057E-1,7.891239226E-2
1.031247871E2,1.688032746E-1,3.069205284E-1,1.130890250E-1
1.031347221E2,1.776612103E-1,3.414857090E-1,1.473553926E-1
1.031446581E2,1.233770922E-1,3.550475240E-1,1.840401888E-1
1.031545931E2,2.903913520E-2,3.627909422E-1,2.494671345E-1
1.031645291E2,-7.452046871E-2,4.767685831E-1,3.377593458E-1
1.031744641E2,-1.225266010E-1,6.604697108E-1,3.970804513E-1
1.031844001E2,-1.106995791E-1,8.119423389E-1,3.496336937E-1
1.031943351E2,-6.058475003E-2,8.507483006E-1,2.244621962E-1
1.032042711E2,6.282784045E-3,7.012567520E-1,1.157380268E-1
1.032142061E2,5.921630561E-2,3.885222673E-1,9.198050201E-2
1.032241421E2,1.110916287E-1,3.494176269E-2,6.746827811E-2
1.032340771E2,1.733318269E-1,-2.787596881E-1,2.058997937E-2
1.032440131E2,2.214272022E-1,-5.079875588E-1,-2.499774471E-2
1.032539481E2,2.499243617E-1,-6.443690658E-1,-2.135187760E-2
1.032638841E2,2.571983337E-1,-6.226772666E-1,1.101078745E-2
1.032738191E2,2.451624572E-1,-4.523071349E-1,4.819810390E-2
1.032837551E2,2.257551104E-1,-1.853855550E-1,8.392420411E-2
1.032936901E2,1.974068135E-1,1.280051321E-1,1.223967671E-1
1.033036261E2,1.574965715E-1,4.162475169E-1,1.909609437E-1
1.033135611E2,9.859596193E-2,6.464540958E-1,2.717830837E-1
1.033234971E2,6.875780225E-2,7.984120846E-1,3.564668596E-1
1.033334321E2,6.335611641E-2,9.024437070E-1,4.144555926E-1
1.033433681E2,6.738957763E-2,9.473438859E-1,4.541864395E-1
1.033533031E2,7.015074790E-2,9.174352884E-1,4.674836099E-1
1.033632391E2,7.644655555E-2,8.127854466E-1,4.521469176E-1
1.033731757E2,9.547830373E-2,6.702621579E-1,4.010813236E-1
1.033831107E2,1.184029281E-1,5.139702559E-1,3.246552944E-1
1.033930467E2,1.241481602E-1,3.636928499E-1,2.501626611E-1
1.034029817E2,1.258136630E-1,2.054069489E-1,1.722986847E-1
1.034129177E2,1.339967549E-1,6.947441399E-2,1.110374629E-1
1.034228527E2,1.408853233E-1,-1.045065280E-2,6.930419803E-2
1.034327887E2,1.433727145E-1,-2.584474161E-3,4.588409886E-2
1.034427237E2,1.350804120E-1,7.530697435E-2,3.520210087E-2
1.034526597E2,1.269007772E-1,1.507719159E-1,4.048128426E-2
1.034625947E2,1.056328267E-1,2.074714303E-1,5.796185881E-2
1.034725307E2,8.576537669E-2,2.762563527E-1,8.310049772E-2
1.034824657E2,6.876491755E-2,3.734456301E-1,1.115395352E-1
1.034924017E2,5.873411894E-2,4.936000109E-1,1.271912009E-1
1.035023367E2,5.179742351E-2,6.032241583E-1,1.351202726E-1
1.035122727E2,4.331312329E-2,6.651372910E-1,1.344614029E-1
1.035222077E2,3.641445935E-2,6.922392249E-1,1.222476363E-1
1.035321437E2,2.959836647E-2,6.661626101E-1,8.774957806E-2
1.035420787E2,2.351270989E-2,6.096828580E-1,3.208643198E-2
1.035520147E2,1.776853949E-2,5.319409370E-1,-2.828423306E-2
1.035619497E2,1.980625466E-2,4.315978289E-1,-8.327000588E-2
1.035718857E2,1.671219617E-2,3.113284111E-1,-1.313571036E-1
1.035818207E2,1.118616201E-2,2.097465545E-1,-1.757823080E-1
1.035917567E2,-1.283822581E-3,1.359620690E-1,-2.048525810E-1
1.036016917E2,-1.896831766E-2,6.944552809E-2,-2.151545733E-1
1.036116277E2,-3.796118125E-2,3.768307343E-2,-2.064015567E-1
1.036215627E2,-5.907126144E-2,2.505462989E-2,-2.033932507E-1
1.036314987E2,-7.038304210E-2,1.129913703E-2,-1.948287934E-1
1.036414337E2,-9.174362570E-2,-3.364636749E-2,-2.063923031E-1
1.036513697E2,-1.129485220E-1,-1.130959168E-1,-2.215938866E-1
1.036613047E2,-1.487434506E-1,-1.948608756E-1,-2.304649949E-1
1.036712407E2,-1.893326938E-1,-2.586273253E-1,-2.433059514E-1
1.036811757E2,-2.231418937E-1,-3.093742132E-1,-2.518126070E-1
1.036911117E2,-2.420641780E-1,-3.596647978E-1,-2.441032678E-1
1.037010467E2,-2.516838014E-1,-4.123938382E-1,-2.258842885E-1
1.037109827E2,-2.517077625E-1,-4.691987932E-1,-2.004183531E-1
1.037209177E2,-2.444697618E-1,-5.263791680E-1,-1.651760936E-1
1.037308537E2,-2.231471539E-1,-5.775039196E-1,-1.236877665E-1
1.037407887E2,-2.000668794E-1,-6.125500202E-1,-8.626423776E-2
1.037507247E2,-1.683851182E-1,-6.357917190E-1,-5.153155699E-2
1.037606597E2,-1.291081011E-1,-6.381376386E-1,-2.026834898E-2
1.037705957E2,-8.608712256E-2,-6.173610091E-1,8.325213566E-3
1.037805307E2,-3.594274074E-2,-5.660647154E-1,3.575176373E-2
1.037904667E2,1.136618480E-2,-5.032889843E-1,7.100855559E-2
1.038004017E2,5.421753228E-2,-4.184114635E-1,1.064038724E-1
1.038103377E2,9.085118026E-2,-3.070335388E-1,1.472495794E-1
1.038202727E2,1.306558102E-1,-1.698105633E-1,1.836434603E-1
1.038302087E2,1.817962229E-1,-3.226067871E-2,2.318477482E-1
1.038401447E2,2.433585525E-1,7.272174954E-2,2.910413742E-1
1.038500797E2,3.140132725E-1,6.927721947E-2,3.418693841E-1
1.038600157E2,3.836934566E-1,-5.733187497E-2,3.425168395E-1
1.038699507E2,3.713118732E-1,-1.363492012E-1,2.860018909E-1
1.038798867E2,3.140224814E-1,-2.153084874E-1,1.940541267E-1
1.038898217E2,2.868646383E-1,-4.161864817E-1,8.440992981E-2
1.038997577E2,2.759090960E-1,-5.609096885E-1,-1.742768288E-2
1.039096927E2,2.331232876E-1,-4.895218015E-1,-9.934065491E-2
1.039196287E2,1.174710095E-1,-3.142302036E-1,-1.284210086E-1
1.039295637E2,-4.688448273E-3,-1.076549515E-1,-1.626042724E-1
1.039394997E2,-9.615251422E-2,2.017188668E-1,-6.098615751E-2
1.039494347E2,-2.193309069E-1,5.111837983E-1,7.456740737E-2
1.039593707E2,-3.263827562E-1,8.397045732E-1,2.429586053E-1
1.039693057E2,-3.813357651E-1,1.296578288E0,3.968538940E-1
1.039792417E2,-3.456666470E-1,1.762959957E0,4.985457659E-1
1.039891767E2,-2.842946351E-1,2.018796682E0,5.122014284E-1
1.039991127E2,-2.299341112E-1,1.932137609E0,4.713776708E-1
1.040090477E2,-1.689399928E-1,1.575737476E0,3.651423156E-1
1.040189837E2,-1.122059971E-1,1.060938239E0,2.197521329E-1
1.040289187E2,-4.267885536E-2,4.643824697E-1,3.876584768E-2
1.040388547E2,2.924538404E-2,-1.035506427E-1,-1.402739882E-1
1.040487897E2,5.682108551E-2,-4.920965433E-1,-3.304234147E-1
1.040587257E2,5.781447142E-2,-6.993744969E-1,-4.595097005E-1
1.040686607E2,2.538116463E-2,-7.743903995E-1,-4.648930132E-1
1.040785967E2,-4.900980741E-2,-7.484076619E-1,-4.058109820E-1
1.040885317E2,-7.869366556E-2,-7.853334546E-1,-3.399547338E-1
1.040984677E2,-8.322969079E-2,-8.200274706E-1,-2.829582989E-1
1.041084027E2,-9.707918763E-2,-7.429119349E-1,-2.120039612E-1
1.041183387E2,-1.107733697E-1,-5.923075676E-1,-1.281518191E-1
1.041282737E2,-1.441227943E-1,-4.413332045E-1,-6.678432971E-2
1.041382097E2,-2.101152241E-1,-3.082624972E-1,-9.984572418E-3
1.041481447E2,-2.753016651E-1,-1.923760921E-1,1.434606686E-2
1.041580807E2,-3.118655086E-1,-6.033878028E-2,1.783431880E-2
1.041680157E2,-3.407746553E-1,5.071264505E-2,2.177846059E-2
1.041779517E2,-3.616127372E-1,1.218885183E-1,2.711238340E-2
1.041878867E2,-3.647438288E-1,1.493654251E-1,2.758136578E-2
1.041978227E2,-3.633537591E-1,1.506984234E-1,3.342070803E-2
1.042077577E2,-3.639026582E-1,1.432303786E-1,2.794870920E-2
1.042176937E2,-3.494734764E-1,8.871274441E-2,1.558049209E-2
1.042276287E2,-3.402062058E-1,2.431084774E-2,1.020457363E-3
1.042375647E2,-3.187734783E-1,-6.193812937E-3,-2.262467518E-2
1.042474997E2,-2.655094862E-1,-2.394378185E-2,-4.546074942E-2
1.042574357E2,-2.100278735E-1,-3.485921770E-4,-7.122689486E-2
1.042673707E2,-1.534306407E-1,2.412346192E-2,-1.064858139E-1
1.042773067E2,-1.133194789E-1,3.008251451E-2,-1.432047933E-1
1.042872417E2,-7.776442170E-2,1.507145353E-4,-1.781356037E-1
1.042971777E2,-5.473951250E-2,-6.402593106E-2,-2.164315730E-1
1.043071127E2,-2.955932729E-2,-1.349174082E-1,-2.464959919E-1
1.043170487E2,-1.529258303E-2,-1.806089431E-1,-2.711061537E-1
1.043269847E2,4.311477765E-3,-2.295120507E-1,-2.896548212E-1
1.043369197E2,4.637689330E-3,-2.813498080E-1,-3.122869730E-1
1.043468557E2,-3.576565534E-3,-3.407827914E-1,-3.268954754E-1
1.043567907E2,-1.518160291E-2,-3.927089870E-1,-3.437900841E-1
1.043667267E2,-2.143124305E-2,-4.160231054E-1,-3.485451639E-1
1.043766611E2,-2.816086821E-2,-4.392809272E-1,-3.464803100E-1
1.043865971E2,-3.546219319E-2,-4.596184194E-1,-3.281457722E-1
1.043965321E2,-3.312636167E-2,-4.454068840E-1,-2.949855030E-1
1.044064681E2,-2.307159826E-2,-3.931572437E-1,-2.554945350E-1
1.044164031E2,-1.723951846E-2,-2.914248705E-1,-2.168299258E-1
1.044263391E2,-4.934915341E-3,-1.903224587E-1,-1.758278906E-1
1.044362741E2,1.005800627E-2,-7.703791559E-2,-1.430220604E-1
1.044462101E2,2.530593425E-2,3.394372761E-2,-1.228424832E-1
1.044561451E2,5.391213298E-2,1.020759270E-1,-1.143134460E-1
1.044660811E2,6.781969219E-2,1.566025615E-1,-1.011126861E-1
1.044760161E2,7.040154189E-2,2.272789627E-1,-9.856422991E-2
1.044859521E2,7.614198327E-2,2.745213211E-1,-9.709549695E-2
1.044958871E2,7.614542544E-2,3.178369105E-1,-9.891554713E-2
1.045058231E2,7.703279704E-2,3.497602344E-1,-9.649153799E-2
1.045157581E2,8.126410097E-2,3.840800226E-1,-1.019314006E-1
1.045256941E2,9.240756929E-2,4.186784923E-1,-1.043895036E-1
1.045356291E2,1.088681668E-1,4.611791074E-1,-1.021769643E-1
1.045455651E2,1.271028221E-1,4.990971684E-1,-9.805119783E-2
1.045555001E2,1.472343951E-1,5.338756442E-1,-9.137982875E-2
1.045654361E2,1.696361005E-1,5.730169415E-1,-7.096776366E-2
1.045753711E2,1.906984299E-1,6.128150225E-1,-5.360411480E-2
1.045853071E2,2.042925358E-1,6.679664254E-1,-3.475399688E-2
1.045952421E2,2.175500393E-1,7.443833947E-1,-2.600841038E-2
1.046051781E2,2.360954881E-1,8.035356402E-1,-3.082447127E-2
1.046151131E2,2.433843166E-1,8.407133222E-1,-3.245003521E-2
1.046250491E2,2.252636403E-1,8.430308104E-1,-3.086785227E-2
1.046349841E2,1.922291815E-1,7.706285119E-1,-3.365075961E-2
1.046449201E2,1.420016885E-1,6.412830949E-1,-4.387782887E-2
1.046548551E2,8.390512317E-2,4.761115909E-1,-5.189948156E-2
1.046647911E2,4.862595722E-2,3.073609173E-1,-6.265679002E-2
1.046747261E2,3.062525392E-2,2.237980813E-1,-5.829690769E-2
1.046846621E2,4.171172529E-2,3.156625032E-1,-1.158251194E-3
1.046945971E2,8.870198578E-2,4.908797145E-1,7.921241969E-2
1.047045331E2,1.449889541E-1,6.311630607E-1,1.243988052E-1
1.047144681E2,2.004974037E-1,6.947139502E-1,8.235874772E-2
1.047244041E2,2.836453021E-1,6.517867446E-1,-7.819082588E-3
1.047343391E2,3.579630256E-1,5.026708841E-1,-1.222210899E-1
1.047442751E2,3.966971040E-1,2.365254611E-1,-2.119909376E-1
1.047542101E2,4.175409377E-1,-8.344099671E-2,-2.895140052E-1
1.047641461E2,4.402997792E-1,-3.624942005E-1,-3.495967686E-1
1.047740811E2,4.492758811E-1,-6.400665045E-1,-3.870146871E-1
1.047840171E2,4.408538938E-1,-8.771216869E-1,-4.091234505E-1
1.047939521E2,3.949671388E-1,-1.033238173E0,-4.357059598E-1
1.048038881E2,3.446818590E-1,-1.106702089E0,-4.412152469E-1
1.048138231E2,2.926860154E-1,-1.097402215E0,-4.227332473E-1
1.048237591E2,2.517316341E-1,-1.042359114E0,-3.878426254E-1
1.048336941E2,2.056459486E-1,-9.026846886E-1,-3.521477282E-1
1.048436301E2,1.739082634E-1,-6.901236773E-1,-2.973334789E-1
1.048535651E2,1.606129110E-1,-4.557402730E-1,-2.262268960E-1
1.048635011E2,1.536620557E-1,-2.254945636E-1,-1.417860538E-1
1.048734371E2,1.628517061E-1,-3.255698830E-3,-8.439675719E-2
1.048833721E2,1.988818794E-1,2.188687176E-1,-3.316099942E-2
1.048933081E2,2.463685274E-1,3.906512856E-1,5.507222377E-3
1.049032431E2,2.899133563E-1,4.890971780E-1,3.459959477E-2
1.049131791E2,3.380486965E-1,5.177024603E-1,6.860481203E-2
1.049231141E2,3.881499469E-1,5.084416270E-1,9.180840105E-2
1.049330501E2,4.501740336E-1,4.409771264E-1,9.757544100E-2
1.049429851E2,5.162869692E-1,2.948806286E-1,1.006202325E-1
1.049529211E2,5.697436333E-1,1.199441254E-1,9.160616994E-2
1.049628561E2,6.031444669E-1,-7.584056258E-2,7.477313280E-2
1.049727921E2,6.173997521E-1,-3.234291077E-1,4.235715047E-2
1.049827271E2,6.183134913E-1,-5.949606895E-1,3.348882496E-2
1.049926631E2,6.289058924E-1,-8.155916333E-1,3.821209073E-2
1.050025981E2,6.571338177E-1,-9.715927243E-1,4.621835053E-2
1.050125341E2,6.848856211E-1,-1.069882393E0,4.346932843E-2
1.050224691E2,6.931999922E-1,-1.115353107E0,5.086865649E-2
1.050324051E2,6.769521832E-1,-1.102049351E0,6.118522957E-2
1.050423401E2,6.592685580E-1,-1.030309439E0,6.452537328E-2
1.050522761E2,6.342223287E-1,-9.312046170E-1,3.353147209E-2
1.050622111E2,6.211389899E-1,-8.957036138E-1,-3.966368735E-3
1.050721471E2,6.203389764E-1,-8.732259870E-1,-3.228028491E-2
1.050820821E2,6.178433299E-1,-7.901484370E-1,-6.178491563E-2
1.050920181E2,6.046088338E-1,-6.742010117E-1,-9.833320975E-2
1.051019531E2,5.871496797E-1,-5.636622906E-1,-1.385903507E-1
1.051118891E2,5.647659302E-1,-4.928532839E-1,-1.552793384E-1
1.051218241E2,5.281708837E-1,-4.325958192E-1,-1.671085656E-1
1.051317601E2,4.838267565E-1,-3.593665063E-1,-1.802828908E-1
1.051416951E2,4.371149242E-1,-2.828610837E-1,-1.864345223E-1
1.051516311E2,3.876205683E-1,-2.153243273E-1,-1.862494648E-1
1.051615661E2,3.502886593E-1,-1.780832112E-1,-1.844883114E-1
1.051715021E2,3.160133064E-1,-1.336542964E-1,-1.826699972E-1
1.051814371E2,3.169089258E-1,-8.762422949E-2,-1.724791527E-1
1.051913731E2,3.012777865E-1,-9.126237035E-2,-1.615205109E-1
1.052013081E2,2.657554746E-1,-1.469658464E-1,-1.449223608E-1
1.052112441E2,2.256412506E-1,-1.659008116E-1,-1.313907653E-1
1.052211791E2,1.962213218E-1,-1.197599471E-1,-1.003116667E-1
1.052311151E2,1.762950271E-1,-7.008834928E-2,-6.595098972E-2
1.052410501E2,1.402579248E-1,-6.023891643E-2,-4.616716504E-2
1.052509861E2,9.427627176E-2,-9.142214060E-2,-3.729284182E-2
1.052609211E2,4.767227918E-2,-1.432619095E-1,-3.286267444E-2
1.052708571E2,1.285341568E-2,-2.100269794E-1,-3.163287789E-2
1.052807921E2,-1.541950088E-2,-3.081024289E-1,-3.704814985E-2
1.052907281E2,-3.121966496E-2,-4.348143935E-1,-4.249039665E-2
1.053006631E2,-2.588588744E-2,-5.716961026E-1,-4.696983472E-2
1.053105991E2,-6.123085506E-3,-7.008889914E-1,-5.025401339E-2
1.053205341E2,7.285663858E-3,-7.983947992E-1,-5.039542913E-2
1.053304701E2,2.966903150E-3,-8.402594924E-1,-4.311442748E-2
1.053404051E2,-1.509971637E-2,-8.369433284E-1,-2.838634700E-2
1.053503411E2,-3.080787137E-2,-8.260218501E-1,-8.691543713E-3
1.053602761E2,-4.615274072E-2,-8.184411526E-1,6.854658946E-3
1.053702121E2,-5.641285330E-2,-8.436244726E-1,2.924114652E-2
1.053801477E2,-7.047168165E-2,-8.748937249E-1,4.911631718E-2
1.053900827E2,-7.641661167E-2,-9.043806791E-1,6.169932336E-2
1.054000187E2,-6.729581952E-2,-9.377666116E-1,7.671209425E-2
1.054099537E2,-5.828211084E-2,-9.848855734E-1,9.286251664E-2
1.054198897E2,-4.896717146E-2,-1.039448142E0,1.086966023E-1
1.054298247E2,-4.312874749E-2,-1.091015100E0,1.215540171E-1
1.054397607E2,-3.496482596E-2,-1.133717895E0,1.373979598E-1
1.054496957E2,-3.393819183E-2,-1.178386927E0,1.415727139E-1
1.054596317E2,-3.310302645E-2,-1.253862500E0,1.543039531E-1
1.054695667E2,-2.941085398E-2,-1.370137095E0,1.608872116E-1
1.054795027E2,2.833393589E-2,-1.520489812E0,1.296009272E-1
1.054894377E2,7.085169107E-2,-1.526376128E0,5.438499525E-2
1.054993737E2,-1.310100555E-1,-9.825373292E-1,-2.045249566E-2
1.055093087E2,-2.703530192E-1,-4.996458888E-1,-1.269674599E-1
1.055192447E2,-2.841231525E-1,-1.686469018E-1,-2.183953822E-1
1.055291797E2,-3.133935332E-1,1.860026270E-1,-2.610127926E-1
1.055391157E2,-3.156359196E-1,4.324217439E-1,-1.624540091E-1
1.055490507E2,-4.291883111E-1,6.044555902E-1,-4.473458603E-2
1.055589867E2,-5.408517122E-1,6.969565153E-1,1.349504888E-1
1.055689217E2,-5.621328354E-1,8.876844645E-1,3.915148675E-1
