"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.804017609E2,1.577234382E0,-1.317347866E0,-1.816381409E0
2.804116969E2,1.600765917E0,-1.153710027E0,-1.352443439E0
2.804216319E2,1.541589463E0,-9.581843984E-1,-6.142447418E-1
2.804315669E2,1.407567772E0,-7.031288517E-1,1.038143903E-2
2.804415029E2,1.344964119E0,-4.299159461E-1,4.109671667E-1
2.804514379E2,1.327313714E0,-3.632413155E-1,5.840076202E-1
2.804613729E2,1.308880951E0,-4.949042398E-1,5.720842704E-1
2.804713079E2,1.347608376E0,-6.194247901E-1,5.323270047E-1
2.804812439E2,1.420381068E0,-6.499542725E-1,5.473178038E-1
2.804911789E2,1.552451836E0,-5.289250946E-1,5.586017606E-1
2.805011139E2,1.764758389E0,-1.920208079E-1,5.530761418E-1
2.805110499E2,2.050313889E0,2.121966255E-1,4.648080361E-1
2.805209849E2,2.180761178E0,5.856670600E-1,3.982956657E-1
2.805309199E2,2.179989930E0,8.868045133E-1,4.147754583E-1
2.805408549E2,1.946464123E0,1.262730194E0,5.653248891E-1
2.805507919E2,1.716090259E0,1.583047684E0,9.009688085E-1
2.805607269E2,1.314491793E0,1.934936630E0,1.240454933E0
2.805706619E2,9.630963519E-1,2.392166675E0,1.498079454E0
2.805805969E2,7.010162526E-1,2.973835993E0,1.627441499E0
2.805905329E2,5.624027431E-2,3.450171815E0,1.838452309E0
2.806004679E2,-2.178902348E0,4.079917526E0,2.271331040E0
2.806104029E2,-5.772357259E0,5.212638388E0,2.465867320E0
2.806203389E2,-5.938854386E0,5.554264886E0,1.864288524E0
2.806302739E2,-2.935765942E0,4.572376460E0,9.435026246E-1
2.806402089E2,-8.082223204E-1,3.150610771E0,4.133367509E-1
2.806501439E2,2.668131280E-1,2.351926137E0,3.392171529E-1
2.806600799E2,6.449943718E-1,1.637143784E0,5.864358227E-1
2.806700149E2,4.739723772E-2,2.349358624E-1,8.049183512E-1
2.806799499E2,-6.966378576E-1,-1.236377378E0,9.548982632E-1
2.806898859E2,-1.207547973E0,-2.484116480E0,9.292020893E-1
2.806998209E2,-1.559707645E0,-3.484096191E0,1.113080357E0
2.807097559E2,-1.442631770E0,-3.707963859E0,1.326656487E0
2.807196909E2,-8.239773506E-1,-3.494933420E0,1.188549346E0
2.807296269E2,-4.780467170E-1,-3.342923940E0,8.718803725E-1
2.807395619E2,-6.140430129E-1,-3.070870537E0,4.655319214E-1
2.807494969E2,-9.748130026E-1,-2.339349360E0,5.681739450E-3
2.807594319E2,-1.167253933E0,-1.626642770E0,-4.131850156E-1
2.807693679E2,-1.168324266E0,-9.265521312E-1,-7.132897045E-1
2.807793029E2,-1.416444430E0,-3.548751193E-1,-1.106928209E0
2.807892379E2,-1.737094042E0,-1.275418067E-1,-1.185472834E0
2.807991739E2,-2.048054525E0,1.843621248E-1,-9.380734849E-1
2.808091089E2,-2.127297454E0,4.145757759E-1,-7.630688055E-1
2.808190439E2,-2.072177506E0,4.870537680E-1,-6.335224271E-1
2.808289789E2,-1.923868436E0,2.832601762E-1,-4.557822740E-1
2.808389149E2,-1.552444527E0,1.252181232E-1,-3.416028169E-1
2.808488499E2,-9.200039805E-1,-2.610004109E-1,9.234259173E-2
2.808587849E2,-4.496084914E-1,-8.406723207E-1,-3.372055645E-1
2.808687209E2,-7.770043284E-2,-1.088046380E0,-5.351933098E-1
2.808786559E2,2.157733673E-1,-1.097945716E0,-5.986034399E-1
2.808885909E2,3.649253136E-1,-1.098886533E0,-6.580339551E-1
2.808985259E2,3.489270392E-1,-1.089025789E0,-6.990194285E-1
2.809084619E2,3.047080556E-1,-1.030762963E0,-4.425313139E-1
2.809183969E2,2.816285107E-1,-1.133999648E0,-2.846322253E-2
2.809283319E2,2.318833235E-1,-1.199511268E0,3.175060026E-1
2.809382679E2,1.462850565E-1,-1.269936887E0,5.990484130E-1
2.809482029E2,1.454725859E-1,-1.370799018E0,7.346457826E-1
2.809581379E2,1.929774123E-1,-1.424121532E0,7.863066638E-1
2.809680729E2,2.534320673E-1,-1.379865711E0,6.760984893E-1
2.809780089E2,2.320496768E-1,-1.302791222E0,4.275840034E-1
2.809879439E2,3.285442302E-1,-1.251035762E0,6.866378032E-2
2.809978789E2,3.241579413E-1,-1.183892185E0,-3.266909552E-1
2.810078149E2,3.629404762E-1,-1.102002515E0,-5.878872478E-1
2.810177499E2,4.252098146E-1,-9.597309870E-1,-7.652460162E-1
2.810276849E2,4.710350284E-1,-6.345790190E-1,-9.043672834E-1
2.810376199E2,6.648494697E-1,-4.312485266E-1,-8.373318064E-1
2.810475559E2,8.463967448E-1,-3.441220897E-1,-8.374154216E-1
2.810574909E2,9.032565317E-1,-5.276293516E-2,-9.327232826E-1
2.810674259E2,9.455938813E-1,-4.193798482E-2,-9.539598582E-1
2.810773609E2,1.085140314E0,-2.056389731E-1,-7.987694923E-1
2.810872969E2,1.167726680E0,-2.813610005E-1,-6.670398366E-1
2.810972319E2,1.203192382E0,-3.884568483E-1,-6.431493560E-1
2.811071669E2,1.118459503E0,-5.327211070E-1,-7.429121375E-1
2.811171029E2,7.890425760E-1,-4.159592271E-1,-9.079369354E-1
2.811270379E2,6.205383924E-1,-3.055509317E-1,-1.208584977E0
2.811369729E2,5.816728270E-1,-3.308582658E-1,-1.310080361E0
2.811469079E2,6.138839686E-1,-2.305019188E-1,-1.502859553E0
2.811568439E2,7.455220422E-1,1.000669098E-1,-1.636253984E0
2.811667789E2,8.936887327E-1,3.673846525E-1,-1.665927288E0
2.811767139E2,9.929677302E-1,6.425101823E-1,-1.607481005E0
2.811866499E2,1.168038629E0,9.308995360E-1,-1.443997972E0
2.811965849E2,1.359715913E0,1.319306098E0,-1.214362172E0
2.812065199E2,1.584746008E0,1.748768885E0,-9.534084658E-1
2.812164549E2,1.767386712E0,2.067649130E0,-9.175627680E-1
2.812263909E2,1.962079113E0,2.234982408E0,-8.783712204E-1
2.812363259E2,2.167387134E0,2.189120357E0,-9.075042415E-1
2.812462609E2,2.379706258E0,2.071973146E0,-9.472525902E-1
2.812561969E2,2.397125698E0,1.972023180E0,-9.596081954E-1
2.812661319E2,1.909386637E0,2.176409095E0,-9.781200416E-1
2.812760669E2,9.569503435E-1,2.974202614E0,-1.071067966E0
2.812860019E2,4.894157508E-1,3.645454200E0,-6.983645403E-1
2.812959379E2,2.725545090E-1,4.025907964E0,3.939929920E-1
2.813058729E2,-7.568720725E-1,3.846197884E0,1.703383967E0
2.813158079E2,-2.111343910E0,2.930573030E0,2.522058477E0
2.813257439E2,-2.325337678E0,2.634106332E0,3.477885278E0
2.813356789E2,-1.488364890E0,1.961091810E0,3.887713115E0
2.813456139E2,-1.249117291E0,9.032813823E-1,2.976352635E0
2.813555489E2,-1.529285460E0,2.740496421E-1,1.785019283E0
2.813654849E2,-9.994821131E-1,-2.989850932E-1,8.915471900E-1
2.813754199E2,-6.771482107E-1,-9.256405503E-1,-4.657014906E-2
2.813853549E2,-1.035194714E0,-1.323392717E0,-7.697391629E-1
2.813952899E2,-1.420317187E0,-1.247410489E0,-1.175967015E0
2.814052259E2,-1.656535929E0,-1.288270832E0,-1.241247231E0
2.814151609E2,-1.972622227E0,-8.457091123E-1,-8.190656894E-1
2.814250959E2,-2.055555333E0,-1.685465759E-1,-2.894208026E-1
2.814350319E2,-1.811392126E0,2.789531171E-1,-8.593360484E-3
2.814449669E2,-1.725733048E0,6.464710861E-1,1.628434941E-1
2.814549019E2,-1.567483565E0,9.467039752E-1,1.696633941E-1
2.814648369E2,-1.578668850E0,1.077889182E0,2.076717576E-1
2.814747729E2,-1.520820445E0,9.930028135E-1,1.623023343E-1
2.814847079E2,-1.399538960E0,8.477924752E-1,6.547478199E-2
2.814946429E2,-1.286590342E0,5.052555656E-1,-1.733246282E-1
2.815045789E2,-1.224102610E0,1.940954000E-1,-4.192491630E-1
2.815145139E2,-1.153262131E0,-1.219109380E-1,-5.606213889E-1
2.815244489E2,-1.002160723E0,-5.150110602E-1,-5.856299302E-1
2.815343839E2,-6.773253813E-1,-1.020768317E0,-5.310245374E-1
2.815443199E2,-4.576237084E-1,-1.410403964E0,-4.719191274E-1
2.815542544E2,-2.187820521E-1,-1.657696162E0,-4.473111203E-1
2.815641894E2,-6.573586017E-2,-1.923798269E0,-4.905536190E-1
2.815741254E2,-4.149885893E-2,-2.121752247E0,-4.306474328E-1
2.815840604E2,-2.500357121E-2,-2.166594543E0,-3.081681454E-1
2.815939954E2,3.176587611E-2,-2.149309589E0,-3.281676695E-1
2.816039304E2,1.471495673E-1,-2.239284205E0,-3.726459771E-1
2.816138664E2,3.158335528E-1,-2.311416042E0,-3.829440933E-1
2.816238014E2,5.163256605E-1,-2.386429387E0,-2.751913109E-1
2.816337364E2,6.640729594E-1,-2.372568562E0,-2.193319827E-1
2.816436724E2,7.721661960E-1,-2.304084218E0,-2.053890046E-1
2.816536074E2,7.804473151E-1,-2.259433710E0,-2.211039814E-1
2.816635424E2,7.285999078E-1,-2.039635119E0,-1.404600602E-1
2.816734774E2,7.818187796E-1,-1.837053655E0,-2.045171848E-1
2.816834134E2,8.548095725E-1,-1.756231686E0,-3.399433771E-1
2.816933484E2,8.933150956E-1,-1.490530699E0,-5.307695988E-1
2.817032834E2,1.095603614E0,-1.167897127E0,-7.971357071E-1
2.817132184E2,1.230313230E0,-1.091338947E0,-9.596692988E-1
2.817231544E2,1.269286092E0,-1.156114987E0,-1.148606578E0
2.817330894E2,1.267080815E0,-1.098743861E0,-1.332263820E0
2.817430244E2,1.311630166E0,-9.437926465E-1,-1.391605750E0
2.817529604E2,1.268784401E0,-7.614308542E-1,-1.275674175E0
2.817628954E2,1.129777666E0,-5.289046293E-1,-1.005620520E0
2.817728304E2,1.033377545E0,-1.047815198E-1,-6.737875235E-1
2.817827654E2,9.587270200E-1,4.108452523E-1,-3.419580352E-1
2.817927014E2,1.101908374E0,1.021665280E0,-8.931914270E-2
2.818026364E2,1.358356728E0,1.592572798E0,9.381155849E-2
2.818125714E2,1.634728884E0,1.951881276E0,1.502740270E-1
2.818225074E2,2.020954143E0,2.145077375E0,6.898223430E-2
2.818324424E2,2.356886914E0,2.100976505E0,-1.307282469E-1
2.818423774E2,2.441456071E0,1.955861476E0,-2.748939800E-1
2.818523124E2,2.385412556E0,1.765138750E0,-3.506814963E-1
2.818622484E2,2.313118459E0,1.555592083E0,-3.517293173E-1
2.818721834E2,2.295880575E0,1.373408630E0,-3.493138325E-1
2.818821184E2,2.226729356E0,1.331174777E0,-3.918350771E-1
2.818920544E2,1.869978450E0,1.749248357E0,-2.721039811E-1
2.819019894E2,1.338511863E0,2.605675415E0,4.099652463E-1
2.819119244E2,5.389606708E-1,3.357448424E0,1.528386742E0
2.819218594E2,-9.006577367E-1,3.785075185E0,2.685410972E0
2.819317954E2,-3.373721517E0,4.389050462E0,3.232789586E0
2.819417304E2,-5.876533592E0,4.187132072E0,2.510599397E0
2.819516654E2,-6.623730569E0,3.240690637E0,9.979217836E-1
2.819616014E2,-4.829729085E0,1.891538596E0,-6.450282857E-1
2.819715364E2,-2.101861481E0,4.501654387E-1,-6.587464383E-1
2.819814714E2,-4.928433886E-1,-3.189948499E-1,1.875517809E-1
2.819914064E2,-1.057478014E0,-6.802510357E-1,4.102117065E-1
2.820013424E2,-2.297427455E0,-9.353627157E-1,6.659975705E-1
2.820112774E2,-2.789520354E0,-1.276171188E0,1.079364434E0
2.820212124E2,-2.742817765E0,-1.676672716E0,1.309841503E0
2.820311484E2,-2.325463977E0,-1.419646658E0,1.239962013E0
2.820410834E2,-1.660329456E0,-6.464669931E-1,5.936818385E-1
2.820510184E2,-1.359426768E0,-8.870284617E-2,1.056387216E-2
2.820609534E2,-1.258330749E0,2.243307674E-1,-3.366946641E-1
2.820708894E2,-1.268332119E0,3.363985026E-1,-5.474900043E-1
2.820808244E2,-1.128749726E0,2.557279766E-1,-5.671144295E-1
2.820907594E2,-7.994360018E-1,8.371575594E-2,-5.439407444E-1
2.821006944E2,-1.216592154E-1,-2.319391644E-1,-4.500704214E-1
2.821106304E2,1.327955300E-1,-6.668848854E-1,-2.337982866E-1
2.821205654E2,3.042043179E-2,-9.648531479E-1,-1.169621471E-1
2.821305004E2,8.193732530E-2,-1.213761517E0,-8.355671167E-2
2.821404364E2,7.839157373E-2,-1.540665311E0,-1.315468571E-1
2.821503714E2,1.230602083E-1,-1.627271345E0,-2.864189883E-1
2.821603064E2,1.981267628E-1,-1.730499260E0,-4.365940511E-1
2.821702414E2,2.293011931E-1,-1.828962278E0,-4.140904570E-1
2.821801774E2,3.009523889E-1,-1.808058482E0,-3.474064708E-1
2.821901124E2,3.605571511E-1,-1.715511092E0,-3.006190977E-1
2.822000474E2,4.000673720E-1,-1.646030383E0,-2.620847771E-1
2.822099834E2,5.209056383E-1,-1.550882151E0,-2.218667507E-1
2.822199184E2,6.424657434E-1,-1.496241674E0,-2.517577171E-1
2.822298534E2,6.456042364E-1,-1.462199185E0,-2.640966578E-1
2.822397884E2,6.424014241E-1,-1.485025545E0,-2.659617734E-1
2.822497244E2,7.013811189E-1,-1.485730720E0,-2.993867970E-1
2.822596594E2,7.155161780E-1,-1.435537051E0,-3.604054159E-1
2.822695944E2,8.056150469E-1,-1.589216496E0,-6.059722473E-1
2.822795304E2,9.269269377E-1,-1.556470335E0,-7.512656160E-1
2.822894654E2,8.777033222E-1,-1.405830857E0,-8.350233257E-1
2.822994004E2,9.484207177E-1,-1.296363963E0,-9.136433794E-1
2.823093354E2,1.109388425E0,-1.091395665E0,-9.513571894E-1
2.823192714E2,1.166161673E0,-9.526581949E-1,-1.069325058E0
2.823292064E2,1.165740089E0,-8.052101272E-1,-1.158128183E0
2.823391414E2,1.260734247E0,-6.818596047E-1,-1.165177148E0
2.823490774E2,1.335359629E0,-4.532533532E-1,-1.171656886E0
2.823590124E2,1.351806969E0,-3.185446143E-1,-1.112173162E0
2.823689474E2,1.470472995E0,-3.205911398E-1,-8.730980551E-1
2.823788824E2,1.653688481E0,-4.561348611E-1,-5.916325356E-1
2.823888184E2,1.753603363E0,-4.944528347E-1,-4.160592145E-1
2.823987534E2,1.856845019E0,-3.641704381E-1,-3.452678517E-1
2.824086884E2,1.975811006E0,-1.690377420E-1,-3.842132315E-1
2.824186234E2,1.988636874E0,7.060629845E-2,-4.475064173E-1
2.824285594E2,1.878721499E0,4.623668236E-1,-6.006512810E-1
2.824384944E2,1.730891900E0,1.022052366E0,-9.107933003E-1
2.824484294E2,1.621856824E0,1.586720905E0,-1.230799865E0
2.824583654E2,1.577163338E0,2.084568633E0,-1.468132939E0
2.824683004E2,1.702202537E0,2.637193662E0,-1.626115935E0
2.824782354E2,1.911393401E0,2.834424924E0,-1.701446199E0
2.824881704E2,1.752097997E0,2.856418641E0,-1.622252680E0
2.824981064E2,8.524705401E-1,3.199813337E0,-1.419363360E0
2.825080414E2,-6.945787606E-1,4.103625646E0,-8.720446792E-1
2.825179764E2,-1.922484107E0,4.608862501E0,4.699154328E-1
2.825279124E2,-2.468618727E0,4.182814488E0,2.417544760E0
2.825378474E2,-2.120976029E0,3.351775455E0,3.846584970E0
2.825477824E2,-1.574904559E0,2.661069013E0,4.702311532E0
2.825577167E2,-1.926885891E0,2.149220712E0,3.866292425E0
2.825676527E2,-2.582124000E0,1.760379117E0,1.977467376E0
2.825775877E2,-2.909376873E0,1.153830480E0,7.825761402E-1
2.825875227E2,-2.677909286E0,3.094902009E-1,4.724316359E-2
2.825974587E2,-2.540464928E0,-5.037446451E-1,-6.720298505E-1
2.826073937E2,-2.656920998E0,-7.854868841E-1,-1.166017832E0
2.826173287E2,-2.887781059E0,-3.955606306E-1,-1.215827630E0
2.826272637E2,-3.044242902E0,3.721138805E-1,-7.772765163E-1
2.826371997E2,-3.028760059E0,1.257324443E0,-1.428319833E-1
2.826471347E2,-2.720819371E0,1.882920969E0,4.714890647E-1
2.826570697E2,-2.291423534E0,2.174039803E0,8.253283498E-1
2.826670057E2,-1.860368551E0,2.253282439E0,8.998408806E-1
2.826769407E2,-1.736698770E0,1.984751984E0,8.323944175E-1
2.826868757E2,-1.574602550E0,1.467908406E0,6.995293057E-1
2.826968107E2,-1.335555218E0,1.102468538E0,4.889424187E-1
2.827067467E2,-1.114478426E0,9.242611921E-1,2.787484646E-1
2.827166817E2,-8.309288129E-1,7.842846966E-1,7.049286246E-2
2.827266167E2,-5.982648861E-1,3.073512894E-1,-9.065698564E-2
2.827365517E2,-3.126152453E-1,-2.190004456E-1,-8.810409129E-2
2.827464877E2,-7.951248497E-2,-5.898846567E-1,-1.024949661E-1
2.827564227E2,8.589472085E-2,-1.096748207E0,-2.189691630E-1
2.827663577E2,1.553798157E-1,-1.526568843E0,-2.527143216E-1
2.827762937E2,1.188604456E-1,-1.958602651E0,-2.999525151E-1
2.827862287E2,7.924585193E-2,-2.298030596E0,-3.455713221E-1
2.827961637E2,2.334924772E-1,-2.479916425E0,-4.096573904E-1
2.828060987E2,3.393355590E-1,-2.629323310E0,-5.227267537E-1
2.828160347E2,5.954354185E-1,-2.996955299E0,-6.724268764E-1
2.828259697E2,8.600973558E-1,-3.207484299E0,-7.352464378E-1
2.828359047E2,1.081133802E0,-3.221756183E0,-8.043146262E-1
2.828458407E2,1.300232773E0,-3.267976668E0,-8.414052692E-1
2.828557757E2,1.462195384E0,-3.287540867E0,-9.457643276E-1
2.828657107E2,1.505272699E0,-3.259777118E0,-1.034939629E0
2.828756457E2,1.536821643E0,-3.145994394E0,-1.060827007E0
2.828855817E2,1.630298156E0,-2.897440951E0,-9.810625067E-1
2.828955167E2,1.621882551E0,-2.658873968E0,-9.208528501E-1
2.829054517E2,1.588703988E0,-2.472138458E0,-7.059992498E-1
2.829153877E2,1.406254195E0,-2.240058961E0,-5.740059578E-1
2.829253227E2,1.160784574E0,-1.958780406E0,-4.192781067E-1
2.829352577E2,8.541793889E-1,-1.634241811E0,-3.332363284E-1
2.829451927E2,5.517897543E-1,-1.239175270E0,-4.322372907E-1
2.829551287E2,3.287670091E-1,-8.070864987E-1,-5.334435305E-1
2.829650637E2,3.637590864E-1,-3.223581684E-1,-5.743342790E-1
2.829749987E2,7.464359620E-1,1.380258644E-1,-5.040296969E-1
2.829849347E2,1.329003705E0,6.160515314E-1,-3.422308078E-1
2.829948697E2,1.975822701E0,1.171678521E0,-1.456398162E-1
2.830048047E2,2.462086510E0,1.687701734E0,1.710807592E-1
2.830147397E2,2.597490191E0,2.149392620E0,6.904491645E-1
2.830246757E2,2.480114938E0,2.496964567E0,1.196000015E0
2.830346107E2,2.360254034E0,2.690623764E0,1.497457895E0
2.830445457E2,2.399123984E0,2.789274479E0,1.201353433E0
2.830544807E2,2.457553456E0,2.624509297E0,6.528413352E-1
2.830644167E2,2.338303294E0,2.322080778E0,2.568395323E-1
2.830743517E2,2.314309829E0,2.127916966E0,1.351273996E-1
2.830842867E2,2.207404016E0,2.060576338E0,2.580996072E-1
2.830942227E2,1.507745194E0,2.390111378E0,7.613992792E-1
2.831041577E2,2.330045271E-1,3.036309984E0,1.596458273E0
2.831140927E2,-2.123919809E0,3.921909971E0,2.803841062E0
2.831240277E2,-5.364606353E0,4.931462744E0,2.975613255E0
2.831339637E2,-6.181845957E0,4.721722534E0,1.567991396E0
2.831438987E2,-5.487375078E0,3.378056935E0,-5.741047758E-1
2.831538337E2,-3.456209650E0,2.503429248E0,-1.553736176E0
2.831637697E2,-1.565329743E0,2.185910820E0,-5.498370767E-1
2.831737047E2,-1.289676502E0,1.908582060E0,5.272162458E-1
2.831836397E2,-2.623270564E0,9.140958077E-1,1.253442184E0
2.831935747E2,-3.970055360E0,-7.232362568E-2,1.948303657E0
2.832035107E2,-3.721322700E0,-9.047466946E-1,2.428291065E0
2.832134457E2,-2.632620555E0,-1.672063356E0,2.451945976E0
2.832233807E2,-2.065164940E0,-2.172291486E0,1.861479522E0
2.832333157E2,-1.926854609E0,-2.163401964E0,1.069018079E0
2.832432517E2,-1.724707885E0,-1.723134692E0,3.814527610E-1
2.832531867E2,-1.507251397E0,-1.262281128E0,-2.542334282E-1
2.832631217E2,-1.272734780E0,-1.082751142E0,-7.541481471E-1
2.832730577E2,-1.082601745E0,-9.157587558E-1,-9.646534654E-1
2.832829927E2,-7.973149243E-1,-8.975628054E-1,-1.030590762E0
2.832929277E2,-5.660069668E-1,-1.043682386E0,-1.000706812E0
2.833028627E2,-5.777873522E-1,-1.036875057E0,-7.735486239E-1
2.833127987E2,-6.345670322E-1,-1.046898354E0,-5.304260749E-1
2.833227337E2,-5.126745129E-1,-1.066399403E0,-2.621482193E-1
2.833326687E2,-2.392098847E-1,-1.129783221E0,-1.055749869E-1
2.833426047E2,7.694234133E-2,-1.241008957E0,-9.584755898E-3
2.833525397E2,3.471950939E-1,-1.424960023E0,-6.750230402E-2
2.833624747E2,5.622928154E-1,-1.595955412E0,-1.240435638E-1
2.833724097E2,6.537850758E-1,-1.641789982E0,-1.198799077E-1
2.833823457E2,6.883406585E-1,-1.585093625E0,-8.538864434E-2
2.833922807E2,7.506444955E-1,-1.572163092E0,-1.815794349E-2
2.834022157E2,8.447566009E-1,-1.536326677E0,8.034015834E-2
2.834121507E2,9.753541625E-1,-1.479841404E0,1.507611001E-1
2.834220867E2,1.082108825E0,-1.427556186E0,1.238364261E-1
2.834320217E2,1.171105786E0,-1.514218354E0,1.987863287E-2
2.834419567E2,1.240453764E0,-1.605816742E0,-7.923678875E-2
2.834518927E2,1.321170483E0,-1.609399331E0,-1.466750658E-1
2.834618277E2,1.261483860E0,-1.819768701E0,-3.163893306E-1
2.834717627E2,1.295368474E0,-2.143102770E0,-4.678325084E-1
2.834816977E2,1.297015927E0,-2.316102585E0,-6.191450009E-1
2.834916337E2,1.134177111E0,-2.404265149E0,-8.147406502E-1
2.835015687E2,1.053846016E0,-2.483168061E0,-9.661179006E-1
2.835115037E2,9.776158655E-1,-2.445063511E0,-1.212281002E0
2.835214397E2,9.002110094E-1,-2.409518872E0,-1.391832622E0
2.835313747E2,7.405574638E-1,-2.258439683E0,-1.500674010E0
2.835413097E2,6.652695921E-1,-2.052930518E0,-1.646434571E0
2.835512447E2,6.129373044E-1,-1.713411357E0,-1.707842030E0
2.835611816E2,5.754648381E-1,-1.340537923E0,-1.861505103E0
2.835711166E2,6.276667330E-1,-1.077220261E0,-1.997752829E0
2.835810516E2,7.715640789E-1,-9.162955302E-1,-2.085120171E0
2.835909876E2,1.045118169E0,-8.236966842E-1,-2.014913238E0
2.836009226E2,1.442253455E0,-7.795092756E-1,-1.802679190E0
2.836108576E2,1.840638291E0,-8.621240008E-1,-1.610584123E0
2.836207926E2,2.075147891E0,-1.001649676E0,-1.446766190E0
2.836307286E2,2.218311996E0,-9.975519472E-1,-1.374061764E0
2.836406636E2,2.433228747E0,-9.543573958E-1,-1.344336713E0
2.836505986E2,2.597616490E0,-8.074373317E-1,-1.194073357E0
2.836605336E2,2.614996170E0,-6.429054540E-1,-9.753215642E-1
2.836704696E2,2.646139902E0,-4.067241347E-1,-8.935083461E-1
2.836804046E2,2.637815806E0,-1.006528008E-1,-8.305148301E-1
2.836903396E2,2.372119496E0,3.918195820E-1,-7.698888516E-1
2.837002756E2,2.052280016E0,1.145983517E0,-9.273779042E-1
2.837102106E2,1.722751407E0,1.949234827E0,-1.023818956E0
2.837201456E2,1.111287601E0,2.955345343E0,-1.197540171E0
2.837300806E2,-6.660329461E-2,4.086814901E0,-1.566967402E0
2.837400166E2,-1.991138020E0,5.163570893E0,-7.859166545E-1
2.837499516E2,-4.596757887E0,5.497871414E0,2.304409908E0
2.837598866E2,-7.161255748E0,4.882713338E0,4.082825931E0
2.837698226E2,-6.962333472E0,4.155438994E0,5.468727137E0
2.837797576E2,-4.263525944E0,2.708973497E0,6.317103750E0
2.837896926E2,-1.356212115E0,1.277099726E0,3.650441290E0
2.837996276E2,2.780348119E-1,1.162958568E-1,1.274850595E0
2.838095636E2,-1.249464323E0,-1.079635745E0,-1.175527743E0
2.838194986E2,-2.637721081E0,-1.721826670E0,-2.490542570E0
2.838294336E2,-2.410251236E0,-1.648199700E0,-3.525949391E0
2.838393686E2,-2.778068582E0,-5.605456674E-1,-3.842654764E0
2.838493046E2,-2.293591243E0,3.359582072E-1,-3.773379584E0
2.838592396E2,-9.794763033E-1,1.092326542E0,-3.225956238E0
2.838691746E2,-7.724823841E-1,1.957549567E0,-1.726092506E0
2.838791106E2,-9.074174103E-1,2.471311662E0,-3.525835955E-1
2.838890456E2,-1.149039856E0,2.497782007E0,8.998087209E-1
2.838989806E2,-1.654851492E0,3.729424310E0,2.168752166E0
2.839089156E2,-1.680317139E0,4.306342766E0,2.306987215E0
2.839188516E2,-1.330053281E0,3.362608007E0,3.428024901E0
2.839287866E2,-6.292330559E-1,2.157169417E0,3.771565193E0
2.839387216E2,-4.470820557E-1,1.492063254E0,3.451174028E0
2.839486576E2,-2.561093612E-1,1.110892621E0,2.988699031E0
2.839585926E2,-1.614710064E-1,5.971831512E-1,2.088765472E0
2.839685276E2,-1.102992448E-1,1.637939590E-1,1.500150538E0
2.839784626E2,-4.393247008E-2,-1.889013183E-1,1.260912879E0
2.839883986E2,1.575579035E-1,-9.006840491E-1,1.315083239E0
2.839983336E2,5.963224411E-1,-1.610704429E0,1.462688597E0
2.840082686E2,1.004150238E0,-2.256068637E0,1.503420301E0
2.840182036E2,1.300914558E0,-2.779105586E0,1.378932203E0
2.840281396E2,1.437407283E0,-3.013830948E0,1.206995704E0
2.840380746E2,1.538297481E0,-2.965001435E0,1.221151228E0
2.840480096E2,1.567574782E0,-3.415668565E0,9.661678943E-1
2.840579456E2,1.526187897E0,-3.940766072E0,4.773602539E-1
2.840678806E2,1.518173411E0,-3.946165976E0,4.012008548E-2
2.840778156E2,1.480312982E0,-3.773352687E0,-5.339396667E-1
2.840877506E2,1.342379211E0,-3.571490430E0,-1.039044374E0
2.840976866E2,1.243207218E0,-3.391065820E0,-1.214607024E0
2.841076216E2,1.217331242E0,-3.175264971E0,-8.067786428E-1
2.841175566E2,1.181051900E0,-3.065412161E0,-2.306679797E-1
2.841274926E2,1.193359997E0,-2.913984479E0,2.708441985E-1
2.841374276E2,1.331572387E0,-2.641698357E0,4.754175165E-1
2.841473626E2,1.538745670E0,-2.292455860E0,1.448016179E-1
2.841572976E2,1.797132375E0,-1.927562706E0,-2.679334545E-1
2.841672336E2,2.074172868E0,-1.696300650E0,-5.701526427E-1
2.841771686E2,2.281364277E0,-1.598447496E0,-6.492587462E-1
2.841871036E2,2.386768525E0,-1.608510554E0,-6.974105671E-1
2.841970396E2,2.231950627E0,-1.675664656E0,-9.083994502E-1
2.842069746E2,2.127188695E0,-1.231800762E0,-9.376290965E-1
2.842169096E2,2.259474933E0,-5.489757818E-1,-8.998095980E-1
2.842268446E2,2.366444188E0,1.186557931E-1,-8.385907120E-1
2.842367806E2,2.578972936E0,7.258008456E-1,-5.473765683E-1
2.842467156E2,2.826604857E0,1.366043478E0,-1.492054483E-1
2.842566506E2,3.062465749E0,1.933568966E0,3.045381939E-1
2.842665856E2,3.300862871E0,2.401767803E0,8.376034096E-1
2.842765216E2,3.307266449E0,2.730196550E0,1.390649731E0
2.842864566E2,3.096751191E0,3.017697127E0,2.013654478E0
2.842963916E2,2.615576798E0,3.268238624E0,2.587797846E0
2.843063276E2,1.791802053E0,3.550416480E0,3.028913841E0
2.843162626E2,9.003680071E-1,3.847964913E0,3.146079179E0
2.843261976E2,-4.939236617E-1,4.150986339E0,2.912788138E0
2.843361326E2,-2.909456687E0,4.083086717E0,2.101124293E0
2.843460686E2,-6.734378015E0,3.946203983E0,6.277854314E-1
2.843560036E2,-8.929333309E0,3.910266411E0,-3.047880162E-1
